species	rate_e_mean	rate_e_lower	rate_e_upper
Sicista trizona	0.00037132	0.00033343	0.00040955
Sigmodon alleni	0.00019154	0.00016515	0.00021923
Sigmodon alstoni	0.00002893	0.00001850	0.00003927
Sigmodon arizonae	0.00003096	0.00002068	0.00004178
Sigmodon fulviventer	0.00003510	0.00002387	0.00004721
Sigmodon hirsutus	0.00003997	0.00002797	0.00005290
Sigmodon hispidus	0.00003011	0.00002021	0.00004124
Sigmodon inopinatus	0.00020152	0.00017351	0.00023002
Sigmodon leucotis	0.00003915	0.00002739	0.00005211
Sigmodon mascotensis	0.00003521	0.00002435	0.00004770
Sigmodon ochrognathus	0.00002597	0.00001649	0.00003628
Sigmodon peruanus	0.00003004	0.00001993	0.00004088
Sigmodon toltecus	0.00003339	0.00002288	0.00004487
Sigmodontomys alfari	0.00004296	0.00003027	0.00005568
Simias concolor	0.00138196	0.00131037	0.00146224
Sminthopsis archeri	0.00018960	0.00016317	0.00021769
Sminthopsis bindi	0.00011567	0.00009478	0.00013719
Sminthopsis butleri	0.00021398	0.00018537	0.00024201
Sminthopsis crassicaudata	0.00003891	0.00002609	0.00005104
Sminthopsis dolichura	0.00002701	0.00001699	0.00003721
Sminthopsis douglasi	0.00014160	0.00011824	0.00016490
Sminthopsis fuliginosus	0.00019154	0.00016398	0.00021855
Sminthopsis gilberti	0.00004313	0.00003073	0.00005598
Sminthopsis granulipes	0.00002990	0.00001966	0.00004039
Sminthopsis griseoventer	0.00003213	0.00002161	0.00004327
Sminthopsis hirtipes	0.00003596	0.00002441	0.00004787
Sminthopsis leucopus	0.00003293	0.00002195	0.00004416
Sminthopsis longicaudata	0.00003294	0.00002255	0.00004460
Sminthopsis macroura	0.00003303	0.00002259	0.00004460
Sminthopsis murina	0.00002694	0.00001720	0.00003750
Sminthopsis ooldea	0.00003400	0.00002275	0.00004615
Sminthopsis psammophila	0.00020773	0.00017971	0.00023659
Sminthopsis virginiae	0.00004115	0.00002888	0.00005384
Sminthopsis youngsoni	0.00004898	0.00003507	0.00006249
Smutsia gigantea	0.00039379	0.00035357	0.00043237
Smutsia temminckii	0.00018644	0.00015980	0.00021292
Solenodon paradoxus	0.00037062	0.00033465	0.00041010
Solisorex pearsoni	0.00037965	0.00034300	0.00041889
Solomys ponceleti	0.00138790	0.00131425	0.00146443
Solomys salamonis	0.00017236	0.00014636	0.00019740
Solomys salebrosus	0.00034617	0.00030961	0.00038229
Solomys sapientis	0.00034306	0.00030565	0.00037828
Sommeromys macrorhinos	0.00020503	0.00017715	0.00023390
Sooretamys angouya	0.00003907	0.00002709	0.00005109
Sorex alaskanus	0.00018580	0.00015864	0.00021236
Sorex alpinus	0.00014594	0.00012231	0.00016964
Sorex antinorii	0.00004208	0.00002989	0.00005471
Sorex araneus	0.00004704	0.00003399	0.00006098
Sorex arcticus	0.00004195	0.00003002	0.00005497
Sorex arizonae	0.00004605	0.00003352	0.00005948
Sorex asper	0.00003299	0.00002211	0.00004438
Sorex bairdi	0.00004911	0.00003554	0.00006283
Sorex bedfordiae	0.00003387	0.00002307	0.00004622
Sorex bendirii	0.00003604	0.00002522	0.00004836
Sorex buchariensis	0.00018540	0.00015938	0.00021317
Sorex caecutiens	0.00003795	0.00002641	0.00004970
Sorex camtschatica	0.00004407	0.00003142	0.00005677
Sorex cansulus	0.00022503	0.00019517	0.00025378
Sorex cinereus	0.00003894	0.00002781	0.00005196
Sorex coronatus	0.00003009	0.00001959	0.00004090
Sorex cylindricauda	0.00004498	0.00003203	0.00005854
Sorex daphaenodon	0.00003208	0.00002216	0.00004357
Sorex dispar	0.00003599	0.00002444	0.00004766
Sorex emarginatus	0.00004413	0.00003176	0.00005750
Sorex excelsus	0.00002592	0.00001622	0.00003584
Sorex fumeus	0.00001614	0.00000851	0.00002425
Sorex gracillimus	0.00003105	0.00001986	0.00004210
Sorex granarius	0.00003703	0.00002580	0.00004895
Sorex haydeni	0.00001900	0.00001102	0.00002780
Sorex hosonoi	0.00002870	0.00001858	0.00004005
Sorex hoyi	0.00004721	0.00003399	0.00006134
Sorex isodon	0.00003497	0.00002329	0.00004655
Sorex ixtlanensis	0.00023958	0.00020815	0.00026897
Sorex jacksoni	0.00002904	0.00001910	0.00003992
Sorex kozlovi	0.00024486	0.00021413	0.00027484
Sorex leucogaster	0.00021102	0.00018161	0.00023920
Sorex longirostris	0.00003606	0.00002472	0.00004847
Sorex lyelli	0.00004009	0.00002799	0.00005303
Sorex macrodon	0.00021518	0.00018598	0.00024462
Sorex maritimensis	0.00003914	0.00002715	0.00005117
Sorex mediopua	0.00002582	0.00001604	0.00003559
Sorex merriami	0.00003198	0.00002110	0.00004321
Sorex milleri	0.00021996	0.00019004	0.00024852
Sorex minutissimus	0.00004907	0.00003613	0.00006328
Sorex minutus	0.00003718	0.00002553	0.00004916
Sorex mirabilis	0.00019061	0.00016459	0.00021784
Sorex monticolus	0.00003002	0.00002009	0.00004112
Sorex nanus	0.00002609	0.00001665	0.00003618
Sorex neomexicanus	0.00019877	0.00017151	0.00022750
Sorex oreopolus	0.00003903	0.00002737	0.00005120
Sorex orizabae	0.00004105	0.00002884	0.00005351
Sorex ornatus	0.00002896	0.00001870	0.00003905
Sorex pacificus	0.00003397	0.00002298	0.00004537
Sorex palustris	0.00003098	0.00002056	0.00004202
Sorex planiceps	0.00003683	0.00002481	0.00004893
Sorex portenkoi	0.00020410	0.00017523	0.00023084
Sorex preblei	0.00003203	0.00002136	0.00004331
Sorex pribilofensis	0.00033453	0.00029780	0.00036930
Sorex raddei	0.00003807	0.00002630	0.00005009
Sorex roboratus	0.00004529	0.00003272	0.00005828
Sorex rohweri	0.00004188	0.00002954	0.00005460
Sorex samniticus	0.00003998	0.00002820	0.00005212
Sorex satunini	0.00002993	0.00001934	0.00004045
Sorex saussurei	0.00004424	0.00003188	0.00005761
Sorex sclateri	0.00135294	0.00127757	0.00142798
Sorex shinto	0.00003814	0.00002622	0.00005069
Sorex sinalis	0.00017953	0.00015360	0.00020564
Sorex sonomae	0.00004104	0.00002900	0.00005341
Sorex stizodon	0.00136255	0.00129105	0.00144149
Sorex tenellus	0.00002979	0.00001908	0.00003989
Sorex thibetanus	0.00018677	0.00016020	0.00021341
Sorex trowbridgii	0.00003604	0.00002442	0.00004797
Sorex tundrensis	0.00003787	0.00002633	0.00005005
Sorex ugyunak	0.00003514	0.00002410	0.00004781
Sorex unguiculatus	0.00004215	0.00002942	0.00005474
Sorex vagrans	0.00003815	0.00002594	0.00005018
Sorex ventralis	0.00004488	0.00003247	0.00005816
Sorex veraecrucis	0.00002600	0.00001646	0.00003608
Sorex veraepacis	0.00004203	0.00002936	0.00005442
Sorex volnuchini	0.00003399	0.00002346	0.00004537
Sorex yukonicus	0.00004217	0.00003002	0.00005549
Soricomys kalinga	0.00003702	0.00002533	0.00004878
Soricomys leonardocoi	0.00021516	0.00018672	0.00024432
Soricomys montanus	0.00003279	0.00002151	0.00004374
Soricomys musseri	0.00003900	0.00002703	0.00005128
Soriculus nigrescens	0.00003996	0.00002776	0.00005260
Sotalia fluviatilis	0.00021023	0.00018301	0.00023905
Sotalia guianensis	0.00015597	0.00013197	0.00018108
Sousa chinensis	0.00019759	0.00017037	0.00022526
Sousa plumbea	0.00036682	0.00032873	0.00040395
Sousa sahulensis	0.00019062	0.00016352	0.00021758
Sousa teuszii	0.00142194	0.00134838	0.00150011
Spalacopus cyanus	0.00003340	0.00002263	0.00004496
Spalax arenarius	0.00034379	0.00030722	0.00037969
Spalax giganteus	0.00003728	0.00002561	0.00004887
Spalax graecus	0.00014675	0.00012329	0.00017052
Spalax microphthalmus	0.00003199	0.00002155	0.00004300
Spalax uralensis	0.00015832	0.00013436	0.00018328
Spalax zemni	0.00019964	0.00017213	0.00022847
Speothos venaticus	0.00016907	0.00014346	0.00019447
Spermophilopsis leptodactylus	0.00003886	0.00002745	0.00005169
Spermophilus alashanicus	0.00004813	0.00003545	0.00006191
Spermophilus brevicauda	0.00003703	0.00002542	0.00004921
Spermophilus citellus	0.00016015	0.00013522	0.00018423
Spermophilus dauricus	0.00003210	0.00002141	0.00004324
Spermophilus erythrogenys	0.00003180	0.00002116	0.00004310
Spermophilus fulvus	0.00003489	0.00002407	0.00004669
Spermophilus major	0.00004609	0.00003311	0.00005959
Spermophilus musicus	0.00016007	0.00013581	0.00018526
Spermophilus pallidicauda	0.00003201	0.00002134	0.00004314
Spermophilus pygmaeus	0.00004129	0.00002863	0.00005409
Spermophilus ralli	0.00003989	0.00002784	0.00005219
Spermophilus relictus	0.00003189	0.00002112	0.00004250
Spermophilus suslicus	0.00016840	0.00014326	0.00019460
Spermophilus taurensis	0.00003716	0.00002560	0.00004907
Spermophilus xanthoprymnus	0.00013487	0.00011152	0.00015730
Sphaerias blanfordi	0.00003692	0.00002549	0.00004915
Sphaeronycteris toxophyllum	0.00004517	0.00003239	0.00005921
Spilocuscus kraemeri	0.00016756	0.00014171	0.00019165
Spilocuscus maculatus	0.00004102	0.00002895	0.00005395
Spilocuscus papuensis	0.00021430	0.00018686	0.00024382
Spilocuscus rufoniger	0.00134496	0.00126971	0.00141784
Spilocuscus wilsoni	0.00128175	0.00121055	0.00135633
Spilogale angustifrons	0.00004110	0.00002949	0.00005437
Spilogale gracilis	0.00003807	0.00002676	0.00005026
Spilogale putorius	0.00017926	0.00015330	0.00020596
Spilogale pygmaea	0.00021602	0.00018867	0.00024615
Srilankamys ohiensis	0.00021590	0.00018737	0.00024465
Steatomys bocagei	0.00002790	0.00001803	0.00003851
Steatomys caurinus	0.00004907	0.00003595	0.00006295
Steatomys cuppedius	0.00003198	0.00002147	0.00004383
Steatomys jacksoni	0.00020099	0.00017324	0.00022810
Steatomys krebsii	0.00003107	0.00002113	0.00004216
Steatomys opimus	0.00004082	0.00002873	0.00005353
Steatomys parvus	0.00003385	0.00002341	0.00004577
Steatomys pratensis	0.00004116	0.00002933	0.00005444
Stenella attenuata	0.00003098	0.00002086	0.00004219
Stenella clymene	0.00003695	0.00002469	0.00004843
Stenella coeruleoalba	0.00003911	0.00002695	0.00005094
Stenella frontalis	0.00003223	0.00002200	0.00004341
Stenella longirostris	0.00003419	0.00002354	0.00004635
Steno bredanensis	0.00003203	0.00002148	0.00004294
Stenocephalemys albipes	0.00004683	0.00003399	0.00006062
Stenocephalemys albocaudata	0.00002814	0.00001814	0.00003876
Stenocephalemys griseicauda	0.00003632	0.00002546	0.00004882
Stenocephalemys ruppi	0.00021932	0.00019158	0.00024948
Stenoderma rufum	0.00014588	0.00012239	0.00016931
Stochomys longicaudatus	0.00004012	0.00002781	0.00005270
Strigocuscus celebensis	0.00019944	0.00017281	0.00022822
Strigocuscus pelengensis	0.00003892	0.00002765	0.00005203
Sturnira aratathomasi	0.00002493	0.00001498	0.00003448
Sturnira bakeri	0.00004498	0.00003309	0.00005873
Sturnira bidens	0.00003410	0.00002273	0.00004565
Sturnira bogotensis	0.00003593	0.00002444	0.00004735
Sturnira burtonlimi	0.00016558	0.00014022	0.00019044
Sturnira erythromos	0.00003029	0.00001993	0.00004141
Sturnira hondurensis	0.00002794	0.00001772	0.00003817
Sturnira koopmanhilli	0.00020827	0.00017990	0.00023636
Sturnira lilium	0.00004001	0.00002731	0.00005225
Sturnira ludovici	0.00003194	0.00002122	0.00004381
Sturnira luisi	0.00003802	0.00002597	0.00004956
Sturnira magna	0.00003699	0.00002507	0.00004904
Sturnira mistratensis	0.00019094	0.00016397	0.00021807
Sturnira mordax	0.00003414	0.00002288	0.00004554
Sturnira nana	0.00035267	0.00031582	0.00038906
Sturnira oporaphilum	0.00003193	0.00002110	0.00004304
Sturnira parvidens	0.00002217	0.00001348	0.00003173
Sturnira perla	0.00019402	0.00016641	0.00022025
Sturnira sorianoi	0.00021182	0.00018466	0.00024062
Sturnira tildae	0.00004110	0.00002914	0.00005339
Styloctenium mindorensis	0.00033742	0.00030299	0.00037315
Styloctenium wallacei	0.00013200	0.00011023	0.00015476
Stylodipus andrewsi	0.00003821	0.00002659	0.00005064
Stylodipus sungorus	0.00003692	0.00002487	0.00004863
Stylodipus telum	0.00003903	0.00002733	0.00005120
Submyotodon latirostris	0.00003809	0.00002602	0.00004986
Suncus aequatorius	0.00035232	0.00031465	0.00038964
Suncus ater	0.00022640	0.00019808	0.00025725
Suncus dayi	0.00035041	0.00031380	0.00038743
Suncus etruscus	0.00003021	0.00001990	0.00004089
Suncus fellowesgordoni	0.00035275	0.00031547	0.00038984
Suncus hosei	0.00020111	0.00017244	0.00022817
Suncus hututsi	0.00019369	0.00016688	0.00022094
Suncus infinitesimus	0.00003824	0.00002647	0.00005035
Suncus lixus	0.00004411	0.00003207	0.00005790
Suncus malayanus	0.00002993	0.00001954	0.00004048
Suncus megalura	0.00003405	0.00002310	0.00004558
Suncus mertensi	0.00036438	0.00032847	0.00040427
Suncus montanus	0.00020067	0.00017367	0.00022895
Suncus murinus	0.00003292	0.00002179	0.00004415
Suncus remyi	0.00003798	0.00002651	0.00004999
Suncus stoliczkanus	0.00003196	0.00002078	0.00004282
Suncus varilla	0.00004030	0.00002784	0.00005231
Suncus zeylanicus	0.00036677	0.00032916	0.00040377
Sundamys infraluteus	0.00003013	0.00002000	0.00004099
Sundamys maxi	0.00018241	0.00015508	0.00020928
Sundamys muelleri	0.00003293	0.00002204	0.00004397
Sundasciurus brookei	0.00003299	0.00002216	0.00004442
Sundasciurus davensis	0.00018073	0.00015453	0.00020662
Sundasciurus fraterculus	0.00018843	0.00016078	0.00021513
Sundasciurus hippurus	0.00016148	0.00013669	0.00018647
Sundasciurus hoogstraali	0.00003588	0.00002427	0.00004751
Sundasciurus jentinki	0.00003003	0.00001969	0.00004126
Sundasciurus juvencus	0.00002994	0.00001927	0.00004050
Sundasciurus lowii	0.00003297	0.00002156	0.00004378
Sundasciurus mindanensis	0.00003213	0.00002148	0.00004385
Sundasciurus moellendorffi	0.00015430	0.00013077	0.00017950
Sundasciurus philippinensis	0.00003532	0.00002398	0.00004700
Sundasciurus rabori	0.00022554	0.00019517	0.00025427
Sundasciurus samarensis	0.00003815	0.00002639	0.00005081
Sundasciurus steerii	0.00003602	0.00002501	0.00004826
Sundasciurus tenuis	0.00004204	0.00002981	0.00005528
Surdisorex norae	0.00004530	0.00003194	0.00005852
Surdisorex polulus	0.00024476	0.00021537	0.00027701
Surdisorex schlitteri	0.00021722	0.00018728	0.00024552
Suricata suricatta	0.00003413	0.00002321	0.00004601
Sus ahoenobarbus	0.00013803	0.00011517	0.00016101
Sus barbatus	0.00021280	0.00018580	0.00024230
Sus cebifrons	0.00129805	0.00122523	0.00137286
Sus celebensis	0.00014683	0.00012295	0.00017067
Sus oliveri	0.00023210	0.00020285	0.00026228
Sus philippensis	0.00019348	0.00016692	0.00022149
Sus scrofa	0.00003404	0.00002290	0.00004562
Sus verrucosus	0.00037257	0.00033461	0.00040985
Syconycteris australis	0.00003412	0.00002297	0.00004553
Syconycteris carolinae	0.00022312	0.00019482	0.00025385
Syconycteris hobbit	0.00003308	0.00002270	0.00004479
Sylvicapra grimmia	0.00003813	0.00002718	0.00005038
Sylvilagus andinus	0.00018884	0.00016200	0.00021653
Sylvilagus aquaticus	0.00003903	0.00002793	0.00005196
Sylvilagus audubonii	0.00004316	0.00003063	0.00005664
Sylvilagus bachmani	0.00003197	0.00002097	0.00004334
Sylvilagus brasiliensis	0.00035963	0.00032295	0.00039693
Sylvilagus cognatus	0.00034932	0.00031324	0.00038723
Sylvilagus cunicularius	0.00003601	0.00002459	0.00004771
Sylvilagus dicei	0.00018845	0.00016245	0.00021591
Sylvilagus floridanus	0.00003408	0.00002363	0.00004615
Sylvilagus gabbi	0.00003590	0.00002426	0.00004747
Sylvilagus graysoni	0.00036341	0.00032576	0.00040103
Sylvilagus insonus	0.00016828	0.00014325	0.00019519
Sylvilagus mansuetus	0.00133664	0.00126367	0.00141015
Sylvilagus nuttallii	0.00003890	0.00002672	0.00005102
Sylvilagus obscurus	0.00014778	0.00012324	0.00017125
Sylvilagus palustris	0.00003408	0.00002294	0.00004585
Sylvilagus robustus	0.00017223	0.00014609	0.00019853
Sylvilagus transitionalis	0.00018669	0.00016023	0.00021369
Sylvilagus varynaensis	0.00021550	0.00018753	0.00024607
Sylvisorex akaibei	0.00019303	0.00016621	0.00022007
Sylvisorex camerunensis	0.00019774	0.00017111	0.00022635
Sylvisorex corbeti	0.00018596	0.00016011	0.00021299
Sylvisorex granti	0.00003527	0.00002431	0.00004685
Sylvisorex howelli	0.00003504	0.00002370	0.00004668
Sylvisorex isabellae	0.00018863	0.00016183	0.00021513
Sylvisorex johnstoni	0.00003497	0.00002402	0.00004641
Sylvisorex konganensis	0.00021592	0.00018737	0.00024510
Sylvisorex lunaris	0.00016513	0.00014017	0.00019049
Sylvisorex morio	0.00036394	0.00032746	0.00040123
Sylvisorex ollula	0.00003805	0.00002546	0.00004983
Sylvisorex oriundus	0.00020591	0.00017714	0.00023398
Sylvisorex pluvialis	0.00021730	0.00019083	0.00024843
Sylvisorex silvanorum	0.00020221	0.00017446	0.00023030
Sylvisorex vulcanorum	0.00002510	0.00001570	0.00003501
Symphalangus syndactylus	0.00036530	0.00032768	0.00040351
Synaptomys borealis	0.00003896	0.00002662	0.00005133
Synaptomys cooperi	0.00003601	0.00002451	0.00004837
Syncerus caffer	0.00016120	0.00013668	0.00018653
Syntheosciurus brochus	0.00018786	0.00016003	0.00021428
Tachyglossus aculeatus	0.00002885	0.00001883	0.00003940
Tachyoryctes macrocephalus	0.00033286	0.00029922	0.00037074
Tachyoryctes splendens	0.00003907	0.00002724	0.00005212
Tadarida aegyptiaca	0.00004028	0.00002839	0.00005310
Tadarida brasiliensis	0.00003001	0.00001973	0.00004080
Tadarida fulminans	0.00004294	0.00003071	0.00005597
Tadarida insignis	0.00020308	0.00017640	0.00023156
Tadarida latouchei	0.00019809	0.00017002	0.00022571
Tadarida lobata	0.00003312	0.00002236	0.00004431
Tadarida teniotis	0.00002709	0.00001738	0.00003741
Tadarida ventralis	0.00017965	0.00015411	0.00020653
Taeromys arcuatus	0.00004115	0.00002910	0.00005397
Taeromys callitrichus	0.00021703	0.00018889	0.00024638
Taeromys celebensis	0.00003595	0.00002509	0.00004864
Taeromys hamatus	0.00023251	0.00020190	0.00026154
Taeromys microbullatus	0.00018853	0.00016159	0.00021506
Taeromys punicans	0.00019538	0.00016879	0.00022360
Taeromys taerae	0.00021604	0.00018829	0.00024626
Talpa altaica	0.00003200	0.00002173	0.00004349
Talpa caeca	0.00003193	0.00002062	0.00004308
Talpa caucasica	0.00002522	0.00001565	0.00003470
Talpa davidiana	0.00021551	0.00018736	0.00024507
Talpa europaea	0.00004322	0.00003113	0.00005644
Talpa levantis	0.00002983	0.00001990	0.00004096
Talpa occidentalis	0.00004015	0.00002849	0.00005276
Talpa romana	0.00003502	0.00002398	0.00004690
Talpa stankovici	0.00003014	0.00002014	0.00004079
Tamandua mexicana	0.00003609	0.00002466	0.00004756
Tamandua tetradactyla	0.00004099	0.00002791	0.00005325
Tamias striatus	0.00002428	0.00001524	0.00003416
Tamiasciurus douglasii	0.00003078	0.00002069	0.00004164
Tamiasciurus hudsonicus	0.00003113	0.00002066	0.00004254
Tamiasciurus mearnsi	0.00036342	0.00032701	0.00040145
Tamiops macclellandii	0.00003995	0.00002765	0.00005196
Tamiops maritimus	0.00003989	0.00002776	0.00005205
Tamiops rodolphii	0.00003094	0.00002066	0.00004211
Tamiops swinhoei	0.00003308	0.00002220	0.00004438
Tanyuromys aphrastus	0.00019379	0.00016701	0.00022237
Tapecomys primus	0.00004194	0.00002938	0.00005443
Taphozous achates	0.00020305	0.00017639	0.00023149
Taphozous australis	0.00014509	0.00012250	0.00016978
Taphozous georgianus	0.00004308	0.00002994	0.00005587
Taphozous hamiltoni	0.00020819	0.00017985	0.00023744
Taphozous hildegardeae	0.00021517	0.00018661	0.00024450
Taphozous hilli	0.00003406	0.00002316	0.00004563
Taphozous kapalgensis	0.00003429	0.00002319	0.00004603
Taphozous longimanus	0.00003415	0.00002321	0.00004570
Taphozous mauritianus	0.00004308	0.00003036	0.00005556
Taphozous melanopogon	0.00003006	0.00001979	0.00004091
Taphozous nudiventris	0.00003297	0.00002257	0.00004416
Taphozous perforatus	0.00004105	0.00002859	0.00005328
Taphozous theobaldi	0.00002901	0.00001930	0.00003998
Taphozous troughtoni	0.00003611	0.00002476	0.00004773
Tapirus bairdii	0.00032961	0.00029408	0.00036554
Tapirus indicus	0.00035844	0.00032189	0.00039609
Tapirus pinchaque	0.00036839	0.00033233	0.00040793
Tapirus terrestris	0.00021376	0.00018536	0.00024267
Tarsipes rostratus	0.00003290	0.00002250	0.00004443
Tarsius bancanus	0.00018742	0.00016062	0.00021454
Tarsius dentatus	0.00017872	0.00015190	0.00020415
Tarsius lariang	0.00022585	0.00019658	0.00025552
Tarsius pelengensis	0.00036700	0.00032882	0.00040460
Tarsius pumilus	0.00018370	0.00015853	0.00021173
Tarsius sangirensis	0.00036690	0.00032988	0.00040554
Tarsius syrichta	0.00015416	0.00013147	0.00017986
Tarsius tarsier	0.00018359	0.00015749	0.00020944
Tarsius tumpara	0.00136376	0.00129013	0.00143870
Tarsius wallacei	0.00021899	0.00018878	0.00024709
Tarsomys apoensis	0.00003705	0.00002577	0.00004874
Tarsomys echinatus	0.00018621	0.00016051	0.00021311
Tasmacetus shepherdi	0.00018168	0.00015529	0.00020794
Tateomys macrocercus	0.00018993	0.00016194	0.00021656
Tateomys rhinogradoides	0.00021310	0.00018530	0.00024325
