species	simulated_ext_prob_in_100_years
Plecotus auritus	0.00390000
Plecotus austriacus	0.00370000
Plecotus balensis	0.01770000
Plecotus christii	0.01910000
Plecotus kolombatovici	0.00250000
Plecotus macrobullaris	0.00470000
Plecotus ognevi	0.00300000
Plecotus sacrimontis	0.00390000
Plecotus sardus	0.01780000
Plecotus taivanus	0.01420000
Plecotus teneriffae	0.02120000
Plecturocebus aureipalatii	0.00300000
Plecturocebus baptista	0.00350000
Plecturocebus bernhardi	0.00380000
Plecturocebus brunneus	0.00330000
Plecturocebus caligatus	0.00390000
Plecturocebus caquetensis	0.11940000
Plecturocebus cinerascens	0.00500000
Plecturocebus cupreus	0.00370000
Plecturocebus discolor	0.00350000
Plecturocebus donacophilus	0.00420000
Plecturocebus dubius	0.00290000
Plecturocebus hoffmannsi	0.00330000
Plecturocebus modestus	0.03390000
Plecturocebus moloch	0.00420000
Plecturocebus oenanthe	0.12380000
Plecturocebus olallae	0.03600000
Plecturocebus ornatus	0.01910000
Plecturocebus pallescens	0.00260000
Plecturocebus stephennashi	0.01930000
Plecturocebus vieirai	0.01880000
Plerotes anchietae	0.01870000
Podogymnura aureospinula	0.03470000
Podogymnura truei	0.00430000
Podomys floridanus	0.01420000
Podoxymys roraimae	0.02080000
Poecilogale albinucha	0.00330000
Poelagus marjorita	0.00280000
Pogonomelomys brassi	0.00300000
Pogonomelomys bruijnii	0.00370000
Pogonomelomys mayeri	0.00390000
Pogonomys championi	0.02100000
Pogonomys fergussoniensis	0.03720000
Pogonomys loriae	0.00350000
Pogonomys macrourus	0.00440000
Pogonomys sylvestris	0.00330000
Poiana leightoni	0.02140000
Poiana richardsonii	0.00210000
Poliocitellus franklinii	0.00400000
Pongo abelii	0.13540000
Pongo pygmaeus	0.12340000
Pongo tapanuliensis	0.12750000
Pontoporia blainvillei	0.02000000
Porcula salvania	0.03530000
Potamochoerus larvatus	0.00330000
Potamochoerus porcus	0.00290000
Potamogale velox	0.00370000
Potorous gilbertii	0.11910000
Potorous longipes	0.02050000
Potorous tridactylus	0.01550000
Potos flavus	0.00410000
Praomys coetzeei	0.02180000
Praomys daltoni	0.00380000
Praomys degraaffi	0.02010000
Praomys delectorum	0.00450000
Praomys derooi	0.00230000
Praomys hartwigi	0.02010000
Praomys jacksoni	0.00390000
Praomys lukolelae	0.00320000
Praomys minor	0.00390000
Praomys misonnei	0.00410000
Praomys morio	0.03560000
Praomys mutoni	0.01310000
Praomys obscurus	0.03650000
Praomys petteri	0.00330000
Praomys rostratus	0.00290000
Praomys tullbergi	0.00280000
Praomys verschureni	0.01750000
Presbytis chrysomelas	0.12140000
Presbytis comata	0.03590000
Presbytis femoralis	0.01250000
Presbytis frontata	0.02040000
Presbytis hosei	0.02020000
Presbytis melalophos	0.03800000
Presbytis natunae	0.01850000
Presbytis potenziani	0.03560000
Presbytis rubicunda	0.00230000
Presbytis siamensis	0.01470000
Presbytis thomasi	0.01910000
Priodontes maximus	0.02070000
Prionailurus bengalensis	0.00310000
Prionailurus planiceps	0.03330000
Prionailurus rubiginosus	0.01480000
Prionailurus viverrinus	0.01870000
Prionodon linsang	0.00300000
Prionodon pardicolor	0.00310000
Prionomys batesi	0.01920000
Procapra gutturosa	0.00330000
Procapra picticaudata	0.01180000
Procapra przewalskii	0.03440000
Procavia capensis	0.00400000
Procolobus verus	0.01930000
Procyon cancrivorus	0.00380000
Procyon lotor	0.00410000
Procyon pygmaeus	0.12510000
Proechimys brevicauda	0.00330000
Proechimys canicollis	0.00290000
Proechimys chrysaeolus	0.01960000
Proechimys cuvieri	0.00300000
Proechimys decumanus	0.01430000
Proechimys echinothrix	0.00360000
Proechimys gardneri	0.02030000
Proechimys goeldii	0.00340000
Proechimys guairae	0.00360000
Proechimys guyannensis	0.00320000
Proechimys hoplomyoides	0.01890000
Proechimys kulinae	0.01950000
Proechimys longicaudatus	0.00410000
Proechimys mincae	0.02120000
Proechimys oconnelli	0.01900000
Proechimys pattoni	0.00440000
Proechimys quadruplicatus	0.00470000
Proechimys roberti	0.00210000
Proechimys semispinosus	0.00450000
Proechimys simonsi	0.00360000
Proechimys steerei	0.00310000
Proechimys trinitatis	0.01940000
Proedromys bedfordi	0.01960000
Proedromys liangshanensis	0.01940000
Prolemur simus	0.12220000
Prometheomys schaposchnikowi	0.00270000
Promops centralis	0.00440000
Promops davisoni	0.01960000
Promops nasutus	0.00340000
Pronolagus crassicaudatus	0.00420000
Pronolagus randensis	0.00260000
Pronolagus rupestris	0.00320000
Pronolagus saundersiae	0.00290000
Propithecus candidus	0.12630000
Propithecus coquereli	0.03530000
Propithecus coronatus	0.03510000
Propithecus deckenii	0.03540000
Propithecus diadema	0.12340000
Propithecus edwardsi	0.03760000
Propithecus perrieri	0.12570000
Propithecus tattersalli	0.12620000
Propithecus verreauxi	0.03620000
Prosciurillus abstrusus	0.01980000
Prosciurillus leucomus	0.00370000
Prosciurillus murinus	0.00310000
Prosciurillus rosenbergii	0.00280000
Prosciurillus weberi	0.03700000
Proteles cristata	0.00240000
Protochromys fellowsi	0.00370000
Protoxerus aubinnii	0.01380000
Protoxerus stangeri	0.00270000
Psammomys obesus	0.00400000
Psammomys vexillaris	0.01760000
Pseudantechinus bilarni	0.00370000
Pseudantechinus macdonnellensis	0.00370000
Pseudantechinus mimulus	0.01350000
Pseudantechinus ningbing	0.00340000
Pseudantechinus roryi	0.00300000
Pseudantechinus woolleyae	0.00310000
Pseudoberylmys muongbangensis	0.01610000
Pseudocheirus occidentalis	0.13170000
Pseudocheirus peregrinus	0.00340000
Pseudochirops albertisii	0.01370000
Pseudochirops archeri	0.01320000
Pseudochirops corinnae	0.01560000
Pseudochirops coronatus	0.02040000
Pseudochirops cupreus	0.00330000
Pseudochirulus canescens	0.00370000
Pseudochirulus caroli	0.00470000
Pseudochirulus cinereus	0.01250000
Pseudochirulus forbesi	0.00290000
Pseudochirulus herbertensis	0.00240000
Pseudochirulus larvatus	0.00350000
Pseudochirulus mayeri	0.00290000
Pseudochirulus schlegeli	0.02010000
Pseudohydromys berniceae	0.00390000
Pseudohydromys carlae	0.01850000
Pseudohydromys eleanorae	0.02060000
Pseudohydromys ellermani	0.00390000
Pseudohydromys fuscus	0.00290000
Pseudohydromys germani	0.02020000
Pseudohydromys murinus	0.00300000
Pseudohydromys musseri	0.02120000
Pseudohydromys occidentalis	0.01810000
Pseudohydromys patriciae	0.01700000
Pseudohydromys pumehanae	0.01960000
Pseudohydromys sandrae	0.02030000
Pseudois nayaur	0.00350000
Pseudomys albocinereus	0.00320000
Pseudomys apodemoides	0.00310000
Pseudomys australis	0.01920000
Pseudomys bolami	0.00270000
Pseudomys calabyi	0.02040000
Pseudomys chapmani	0.00330000
Pseudomys delicatulus	0.00360000
Pseudomys desertor	0.00320000
Pseudomys fieldi	0.01920000
Pseudomys fumeus	0.02040000
Pseudomys gracilicaudatus	0.00290000
Pseudomys hermannsburgensis	0.00340000
Pseudomys higginsi	0.00410000
Pseudomys johnsoni	0.00270000
Pseudomys nanus	0.00360000
Pseudomys novaehollandiae	0.01970000
Pseudomys occidentalis	0.01610000
Pseudomys oralis	0.01780000
Pseudomys patrius	0.00480000
Pseudomys pilligaensis	0.01710000
Pseudomys shortridgei	0.01310000
Pseudorca crassidens	0.01180000
Pseudoryx nghetinhensis	0.12330000
Pseudoryzomys simplex	0.00380000
Ptenochirus jagori	0.00430000
Ptenochirus minor	0.00350000
Pteralopex anceps	0.03670000
Pteralopex atrata	0.03590000
Pteralopex flanneryi	0.12250000
Pteralopex pulchra	0.12510000
Pteralopex taki	0.01820000
Pteromys momonga	0.00280000
Pteromys volans	0.00320000
Pteromyscus pulverulentus	0.03540000
Pteronotus davyi	0.00460000
Pteronotus gymnonotus	0.00320000
Pteronotus macleayii	0.00330000
Pteronotus mesoamericanus	0.00340000
Pteronotus paraguanensis	0.03180000
Pteronotus parnellii	0.00250000
Pteronotus personatus	0.00390000
Pteronotus quadridens	0.00340000
Pteronotus rubiginosus	0.00400000
Pteronura brasiliensis	0.03490000
Pteropus admiralitatum	0.00370000
Pteropus aldabrensis	0.01780000
Pteropus alecto	0.00420000
Pteropus anetianus	0.01880000
Pteropus aruensis	0.12390000
Pteropus caniceps	0.01800000
Pteropus capistratus	0.01450000
Pteropus chrysoproctus	0.02080000
Pteropus cognatus	0.02120000
Pteropus conspicillatus	0.00360000
Pteropus dasymallus	0.02010000
Pteropus faunulus	0.03450000
Pteropus fundatus	0.03610000
Pteropus giganteus	0.00360000
Pteropus gilliardorum	0.02180000
Pteropus griseus	0.01800000
Pteropus howensis	0.02130000
Pteropus hypomelanus	0.00420000
Pteropus intermedius	0.01930000
Pteropus keyensis	0.01950000
Pteropus leucopterus	0.00340000
Pteropus livingstonii	0.12770000
Pteropus lombocensis	0.01800000
Pteropus loochoensis	0.02060000
Pteropus lylei	0.02040000
Pteropus macrotis	0.00310000
Pteropus mahaganus	0.00340000
Pteropus mariannus	0.03470000
Pteropus melanopogon	0.03370000
Pteropus melanotus	0.01740000
Pteropus molossinus	0.01860000
Pteropus neohibernicus	0.00340000
Pteropus niger	0.03170000
Pteropus nitendiensis	0.03470000
Pteropus ocularis	0.01720000
Pteropus ornatus	0.01680000
Pteropus personatus	0.00340000
Pteropus pohlei	0.02010000
Pteropus poliocephalus	0.01870000
Pteropus pselaphon	0.03810000
Pteropus pumilus	0.01590000
Pteropus rayneri	0.01300000
Pteropus rennelli	0.03390000
Pteropus rodricensis	0.03480000
Pteropus rufus	0.01790000
Pteropus samoensis	0.01350000
Pteropus scapulatus	0.00310000
Pteropus seychellensis	0.00380000
Pteropus speciosus	0.02020000
Pteropus temminckii	0.01920000
Pteropus tonganus	0.00300000
Pteropus tuberculatus	0.12140000
Pteropus ualanus	0.01960000
Pteropus vampyrus	0.01510000
Pteropus vetulus	0.01980000
Pteropus voeltzkowi	0.01920000
Pteropus woodfordi	0.00300000
Ptilocercus lowii	0.00470000
Pudu mephistophiles	0.01910000
Pudu puda	0.01810000
Puma concolor	0.00340000
Punomys kofordi	0.01750000
Punomys lemminus	0.01990000
Pusa caspica	0.03740000
Pusa hispida	0.00430000
Pusa sibirica	0.00360000
Pygathrix cinerea	0.12410000
Pygathrix nemaeus	0.03480000
Pygathrix nigripes	0.03130000
Pygeretmus platyurus	0.00250000
Pygeretmus pumilio	0.00450000
Pygeretmus zhitkovi	0.01580000
Pygoderma bilabiatum	0.00350000
Rangifer tarandus	0.01810000
Raphicerus campestris	0.00410000
Raphicerus melanotis	0.00370000
Raphicerus sharpei	0.00370000
Rattus adustus	0.01990000
Rattus andamanensis	0.00300000
Rattus annandalei	0.00360000
Rattus arfakiensis	0.02060000
Rattus argentiventer	0.00300000
Rattus arrogans	0.00390000
Rattus baluensis	0.00360000
Rattus blangorum	0.01980000
Rattus bontanus	0.01620000
Rattus burrus	0.03170000
Rattus colletti	0.00360000
Rattus detentus	0.01810000
Rattus elaphinus	0.01220000
Rattus enganus	0.01950000
Rattus everetti	0.00460000
Rattus exulans	0.00310000
Rattus feliceus	0.01500000
Rattus fuscipes	0.00390000
Rattus giluwensis	0.00300000
Rattus hainaldi	0.03330000
Rattus hoffmanni	0.00240000
Rattus hoogerwerfi	0.01750000
Rattus jobiensis	0.00380000
Rattus koopmani	0.02000000
Rattus korinchi	0.01950000
Rattus leucopus	0.00410000
Rattus losea	0.00490000
Rattus lugens	0.02070000
Rattus lutreolus	0.00420000
Rattus marmosurus	0.00460000
Rattus mindorensis	0.00430000
Rattus mollicomulus	0.00200000
Rattus montanus	0.03440000
Rattus mordax	0.00530000
Rattus morotaiensis	0.00300000
Rattus nikenii	0.02290000
Rattus niobe	0.00300000
Rattus nitidus	0.00540000
Rattus norvegicus	0.00220000
Rattus novaeguineae	0.00340000
Rattus omichlodes	0.02160000
Rattus osgoodi	0.00340000
Rattus palmarum	0.02090000
Rattus pelurus	0.01840000
Rattus pococki	0.00240000
Rattus praetor	0.00330000
Rattus pyctoris	0.00410000
Rattus ranjiniae	0.03220000
Rattus rattus	0.00360000
Rattus richardsoni	0.01820000
Rattus salocco	0.01960000
Rattus satarae	0.01790000
Rattus simalurensis	0.03410000
Rattus sordidus	0.00370000
Rattus steini	0.00330000
Rattus stoicus	0.01990000
Rattus tanezumi	0.00270000
Rattus tawitawiensis	0.01920000
Rattus timorensis	0.01990000
Rattus tiomanicus	0.00270000
Rattus tunneyi	0.00370000
Rattus vandeuseni	0.03170000
Rattus verecundus	0.00280000
Rattus villosissimus	0.00370000
Rattus xanthurus	0.01400000
Ratufa affinis	0.01360000
Ratufa bicolor	0.01510000
Ratufa indica	0.00390000
Ratufa macroura	0.01410000
Redunca arundinum	0.00340000
Redunca fulvorufula	0.03420000
Redunca redunca	0.00320000
Reithrodon auritus	0.00310000
Reithrodon typicus	0.00310000
Reithrodontomys bakeri	0.03430000
Reithrodontomys brevirostris	0.00360000
Reithrodontomys burti	0.02020000
Reithrodontomys chrysopsis	0.00280000
Reithrodontomys creper	0.00220000
Reithrodontomys darienensis	0.00320000
Reithrodontomys fulvescens	0.00320000
Reithrodontomys gracilis	0.00370000
Reithrodontomys hirsutus	0.01870000
Reithrodontomys humulis	0.00340000
Reithrodontomys megalotis	0.00440000
Reithrodontomys mexicanus	0.00260000
Reithrodontomys microdon	0.00380000
Reithrodontomys montanus	0.00380000
Reithrodontomys musseri	0.02000000
Reithrodontomys paradoxus	0.01780000
Reithrodontomys raviventris	0.03260000
Reithrodontomys rodriguezi	0.00420000
Reithrodontomys spectabilis	0.12840000
Reithrodontomys sumichrasti	0.00480000
Reithrodontomys tenuirostris	0.03350000
Reithrodontomys zacatecae	0.00290000
Rhabdomys bechuanae	0.00390000
Rhabdomys dilectus	0.00410000
Rhabdomys intermedius	0.00380000
Rhabdomys pumilio	0.00310000
Rhagomys longilingua	0.00350000
Rhagomys rufescens	0.01910000
Rheithrosciurus macrotis	0.01900000
Rheomys mexicanus	0.03100000
Rheomys raptor	0.00350000
Rheomys thomasi	0.01510000
Rheomys underwoodi	0.00400000
Rhinoceros sondaicus	0.13020000
Rhinoceros unicornis	0.01890000
Rhinolophus acuminatus	0.00320000
Rhinolophus adami	0.01950000
Rhinolophus affinis	0.00300000
Rhinolophus alcyone	0.00390000
Rhinolophus arcuatus	0.00260000
Rhinolophus beddomei	0.00390000
Rhinolophus belligerator	0.03460000
Rhinolophus blasii	0.00450000
Rhinolophus bocharicus	0.00400000
Rhinolophus borneensis	0.00240000
Rhinolophus canuti	0.01820000
Rhinolophus capensis	0.00340000
Rhinolophus celebensis	0.00230000
Rhinolophus clivosus	0.00400000
Rhinolophus coelophyllus	0.00400000
Rhinolophus cognatus	0.03370000
Rhinolophus cohenae	0.02060000
Rhinolophus convexus	0.01950000
Rhinolophus creaghi	0.00320000
Rhinolophus damarensis	0.00410000
Rhinolophus darlingi	0.00320000
Rhinolophus deckenii	0.01410000
Rhinolophus denti	0.00360000
Rhinolophus eloquens	0.00340000
Rhinolophus euryale	0.01600000
Rhinolophus euryotis	0.00260000
Rhinolophus ferrumequinum	0.00320000
Rhinolophus formosae	0.00260000
Rhinolophus fumigatus	0.00290000
Rhinolophus guineensis	0.02230000
Rhinolophus hildebrandtii	0.00300000
Rhinolophus hilli	0.12850000
Rhinolophus hillorum	0.01230000
Rhinolophus hipposideros	0.00380000
Rhinolophus indorouxii	0.01870000
Rhinolophus inops	0.00310000
Rhinolophus keyensis	0.01790000
Rhinolophus landeri	0.00360000
Rhinolophus lepidus	0.00410000
Rhinolophus luctus	0.00370000
Rhinolophus mabuensis	0.03560000
Rhinolophus maclaudi	0.03420000
Rhinolophus macrotis	0.00280000
Rhinolophus madurensis	0.01950000
Rhinolophus maendeleo	0.02130000
Rhinolophus malayanus	0.00340000
Rhinolophus marshalli	0.00370000
Rhinolophus mcintyrei	0.02250000
Rhinolophus megaphyllus	0.00310000
Rhinolophus mehelyi	0.02000000
Rhinolophus microglobosus	0.00380000
Rhinolophus mitratus	0.01660000
Rhinolophus montanus	0.03630000
Rhinolophus mossambicus	0.00200000
Rhinolophus nereis	0.02130000
Rhinolophus osgoodi	0.01990000
Rhinolophus paradoxolophus	0.00380000
Rhinolophus pearsonii	0.00380000
Rhinolophus philippinensis	0.00320000
Rhinolophus proconsulis	0.03610000
Rhinolophus pusillus	0.00360000
Rhinolophus rex	0.00440000
Rhinolophus robinsoni	0.01430000
Rhinolophus rouxii	0.00270000
Rhinolophus rufus	0.01350000
Rhinolophus ruwenzorii	0.01800000
Rhinolophus sakejiensis	0.01870000
Rhinolophus sedulus	0.01480000
Rhinolophus shameli	0.00280000
Rhinolophus shortridgei	0.00280000
Rhinolophus siamensis	0.00410000
Rhinolophus silvestris	0.02280000
Rhinolophus simulator	0.00320000
Rhinolophus sinicus	0.00410000
Rhinolophus smithersi	0.01390000
Rhinolophus stheno	0.00280000
Rhinolophus subbadius	0.00490000
Rhinolophus subrufus	0.01890000
Rhinolophus swinnyi	0.00250000
Rhinolophus tatar	0.00310000
Rhinolophus thomasi	0.00320000
Rhinolophus trifoliatus	0.00290000
Rhinolophus virgo	0.00360000
Rhinolophus xinanzhongguoensis	0.01480000
Rhinolophus yunanensis	0.00280000
Rhinolophus ziama	0.03640000
Rhinonicteris aurantia	0.00340000
Rhinophylla alethina	0.01330000
Rhinophylla fischerae	0.00320000
Rhinophylla pumilio	0.00330000
Rhinopithecus avunculus	0.12250000
Rhinopithecus bieti	0.03590000
Rhinopithecus brelichi	0.03150000
Rhinopithecus roxellana	0.03480000
Rhinopithecus strykeri	0.12510000
Rhinopoma cystops	0.00340000
Rhinopoma hadramauticum	0.03310000
Rhinopoma hardwickii	0.00350000
Rhinopoma macinnesi	0.02030000
Rhinopoma microphyllum	0.00420000
Rhinopoma muscatellum	0.00260000
Rhinosciurus laticaudatus	0.01540000
Rhipidomys albujai	0.02120000
Rhipidomys austrinus	0.00410000
Rhipidomys cariri	0.02130000
Rhipidomys caucensis	0.01910000
Rhipidomys couesi	0.00410000
Rhipidomys emiliae	0.00430000
Rhipidomys fulviventer	0.00300000
Rhipidomys gardneri	0.00350000
Rhipidomys ipukensis	0.02110000
Rhipidomys itoan	0.00280000
Rhipidomys latimanus	0.00320000
Rhipidomys leucodactylus	0.00610000
Rhipidomys macconnelli	0.00340000
Rhipidomys macrurus	0.00350000
Rhipidomys mastacalis	0.00450000
Rhipidomys modicus	0.00400000
Rhipidomys nitela	0.00340000
Rhipidomys ochrogaster	0.02060000
Rhipidomys tribei	0.02190000
Rhipidomys venezuelae	0.00420000
Rhipidomys venustus	0.00340000
Rhipidomys wetzeli	0.00280000
Rhizomys pruinosus	0.00430000
Rhizomys sinensis	0.00280000
Rhizomys sumatrensis	0.00360000
Rhogeessa aeneus	0.00360000
Rhogeessa bickhami	0.00390000
Rhogeessa genowaysi	0.03280000
Rhogeessa hussoni	0.01910000
Rhogeessa io	0.00390000
Rhogeessa menchuae	0.01970000
Rhogeessa minutilla	0.01790000
Rhogeessa mira	0.01960000
Rhogeessa parvula	0.00240000
Rhogeessa tumida	0.00310000
Rhogeessa velilla	0.02010000
Rhombomys opimus	0.00290000
Rhynchocyon chrysopygus	0.03370000
Rhynchocyon cirnei	0.00300000
Rhynchocyon petersi	0.00350000
Rhynchocyon udzungwensis	0.02130000
Rhynchogale melleri	0.00370000
Rhyncholestes raphanurus	0.01440000
Rhynchomeles prattorum	0.03470000
Rhynchomys banahao	0.00280000
Rhynchomys isarogensis	0.01850000
Rhynchomys soricoides	0.01360000
Rhynchomys tapulao	0.01810000
Rhynchonycteris naso	0.00340000
Romerolagus diazi	0.03540000
Rousettus aegyptiacus	0.00330000
Rousettus amplexicaudatus	0.00300000
Rousettus bidens	0.01900000
Rousettus celebensis	0.00260000
Rousettus lanosus	0.00280000
Rousettus leschenaultii	0.00300000
Rousettus linduensis	0.01970000
Rousettus madagascariensis	0.01960000
Rousettus obliviosus	0.01910000
Rousettus spinalatus	0.01990000
Rubrisciurus rubriventer	0.02050000
Rucervus duvaucelii	0.02090000
Rucervus eldii	0.03620000
Rungwecebus kipunji	0.03390000
Rupicapra pyrenaica	0.00350000
Rupicapra rupicapra	0.00340000
Rusa alfredi	0.03460000
Rusa marianna	0.01700000
Rusa timorensis	0.02100000
Rusa unicolor	0.02030000
Ruwenzorisorex suncoides	0.01870000
Saccolaimus flaviventris	0.00320000
Saccolaimus mixtus	0.01480000
Saccolaimus peli	0.00390000
Saccolaimus saccolaimus	0.00360000
Saccopteryx antioquensis	0.03250000
Saccopteryx bilineata	0.00290000
Saccopteryx canescens	0.00250000
Saccopteryx gymnura	0.01730000
Saccopteryx leptura	0.00350000
Saccostomus campestris	0.00390000
Saccostomus mearnsi	0.00370000
Saguinus bicolor	0.12720000
Saguinus fuscicollis	0.00310000
Saguinus geoffroyi	0.01470000
Saguinus imperator	0.00330000
Saguinus inustus	0.00260000
Saguinus labiatus	0.00350000
Saguinus leucopus	0.03150000
Saguinus martinsi	0.01240000
Saguinus melanoleucus	0.00460000
Saguinus midas	0.00330000
Saguinus mystax	0.00370000
Saguinus niger	0.01940000
Saguinus nigricollis	0.01460000
Saguinus oedipus	0.13110000
Saguinus tripartitus	0.01320000
Saiga tatarica	0.12540000
Saimiri boliviensis	0.00410000
Saimiri oerstedii	0.01820000
Saimiri sciureus	0.00450000
Saimiri ustus	0.01480000
Saimiri vanzolinii	0.01930000
Salanoia concolor	0.01950000
Salinomys delicatus	0.02160000
Salpingotulus michaelis	0.01880000
Salpingotus crassicauda	0.00390000
Salpingotus heptneri	0.01970000
Salpingotus kozlovi	0.00290000
Salpingotus pallidus	0.02150000
Santamartamys rufodorsalis	0.13100000
Sapajus apella	0.00430000
Sapajus cay	0.00270000
Sapajus flavius	0.12300000
Sapajus libidinosus	0.01220000
Sapajus macrocephalus	0.00450000
Sapajus nigritus	0.01500000
Sapajus robustus	0.03920000
Sapajus xanthosternos	0.12450000
Sarcophilus harrisii	0.03470000
Sauromys petrophilus	0.00410000
Saxatilomys paulinae	0.01800000
Scalopus aquaticus	0.00370000
Scapanulus oweni	0.00350000
Scapanus latimanus	0.00310000
Scapanus orarius	0.00350000
Scapanus townsendii	0.00250000
Scapteromys aquaticus	0.00410000
Scapteromys tumidus	0.00410000
Scaptochirus moschatus	0.00390000
Scaptonyx fusicaudus	0.00400000
Sciurillus pusillus	0.00370000
Sciurocheirus alleni	0.00320000
Sciurocheirus gabonensis	0.00390000
Sciurotamias davidianus	0.00340000
Sciurotamias forresti	0.00370000
Sciurus aberti	0.00250000
Sciurus aestuans	0.00370000
Sciurus alleni	0.00380000
Sciurus anomalus	0.00320000
Sciurus arizonensis	0.01850000
Sciurus aureogaster	0.00420000
Sciurus carolinensis	0.00400000
Sciurus colliaei	0.00400000
Sciurus deppei	0.00370000
Sciurus flammifer	0.01830000
Sciurus gilvigularis	0.01760000
Sciurus granatensis	0.00300000
Sciurus griseus	0.00290000
Sciurus ignitus	0.00390000
Sciurus igniventris	0.00370000
Sciurus lis	0.00300000
Sciurus nayaritensis	0.00290000
Sciurus niger	0.00350000
Sciurus oculatus	0.00400000
Sciurus pucheranii	0.02020000
Sciurus pyrrhinus	0.02120000
Sciurus richmondi	0.01410000
Sciurus sanborni	0.02040000
Sciurus spadiceus	0.00320000
Sciurus stramineus	0.00340000
Sciurus variegatoides	0.00320000
Sciurus vulgaris	0.00460000
Sciurus yucatanensis	0.00210000
Scleronycteris ega	0.02160000
Scolomys melanops	0.00310000
Scolomys ucayalensis	0.00330000
Scoteanax rueppellii	0.00430000
Scotinomys teguina	0.00410000
Scotinomys xerampelinus	0.00350000
Scotoecus albofuscus	0.01950000
Scotoecus hirundo	0.00320000
Scotoecus pallidus	0.00290000
Scotomanes ornatus	0.00280000
Scotonycteris ophiodon	0.01420000
Scotonycteris zenkeri	0.00370000
Scotophilus andrewreborii	0.00390000
Scotophilus borbonicus	0.01880000
Scotophilus celebensis	0.01740000
Scotophilus collinus	0.00380000
Scotophilus dinganii	0.00330000
Scotophilus ejetai	0.00430000
Scotophilus heathii	0.00210000
Scotophilus kuhlii	0.00340000
Scotophilus leucogaster	0.00350000
Scotophilus livingstonii	0.00350000
Scotophilus marovaza	0.00310000
Scotophilus nigrita	0.00290000
Scotophilus nucella	0.01960000
Scotophilus nux	0.00350000
Scotophilus robustus	0.00370000
Scotophilus tandrefana	0.02050000
Scotophilus trujilloi	0.00280000
Scotophilus viridis	0.00390000
Scotorepens balstoni	0.00340000
Scotorepens greyii	0.00280000
Scotorepens orion	0.00360000
Scotorepens sanborni	0.00310000
Scotozous dormeri	0.00370000
Scutisorex somereni	0.00360000
Scutisorex thori	0.02030000
Sekeetamys calurus	0.00480000
Selevinia betpakdalaensis	0.01770000
Semnopithecus ajax	0.03570000
Semnopithecus dussumieri	0.00440000
Semnopithecus entellus	0.00430000
Semnopithecus hector	0.01620000
Semnopithecus hypoleucos	0.02280000
Semnopithecus priam	0.01520000
Semnopithecus schistaceus	0.00410000
Setifer setosus	0.00290000
Setonix brachyurus	0.01890000
Sicista armenica	0.03440000
Sicista betulina	0.00280000
Sicista caucasica	0.01840000
Sicista caudata	0.02020000
Sicista concolor	0.00400000
Sicista kazbegica	0.03560000
Sicista kluchorica	0.00440000
Sicista loriger	0.01830000
Sicista napaea	0.00400000
Sicista pseudonapaea	0.02090000
Sicista severtzovi	0.00390000
Sicista strandi	0.00380000
Sicista subtilis	0.00340000
Sicista tianshanica	0.00340000
Sicista trizona	0.03640000
Sigmodon alleni	0.01890000
Sigmodon alstoni	0.00280000
Sigmodon arizonae	0.00300000
Sigmodon fulviventer	0.00340000
Sigmodon hirsutus	0.00390000
Sigmodon hispidus	0.00290000
Sigmodon inopinatus	0.01990000
Sigmodon leucotis	0.00380000
Sigmodon mascotensis	0.00340000
Sigmodon ochrognathus	0.00250000
Sigmodon peruanus	0.00290000
Sigmodon toltecus	0.00320000
Sigmodontomys alfari	0.00420000
Simias concolor	0.12810000
Sminthopsis archeri	0.01870000
Sminthopsis bindi	0.01140000
Sminthopsis butleri	0.02110000
Sminthopsis crassicaudata	0.00380000
Sminthopsis dolichura	0.00260000
Sminthopsis douglasi	0.01400000
Sminthopsis fuliginosus	0.01890000
Sminthopsis gilberti	0.00420000
Sminthopsis granulipes	0.00290000
Sminthopsis griseoventer	0.00310000
Sminthopsis hirtipes	0.00350000
Sminthopsis leucopus	0.00320000
Sminthopsis longicaudata	0.00320000
Sminthopsis macroura	0.00320000
Sminthopsis murina	0.00260000
Sminthopsis ooldea	0.00330000
Sminthopsis psammophila	0.02050000
Sminthopsis virginiae	0.00400000
Sminthopsis youngsoni	0.00480000
Smutsia gigantea	0.03870000
Smutsia temminckii	0.01840000
Solenodon paradoxus	0.03640000
Solisorex pearsoni	0.03720000
Solomys ponceleti	0.12870000
Solomys salamonis	0.01700000
Solomys salebrosus	0.03400000
Solomys sapientis	0.03370000
Sommeromys macrorhinos	0.02020000
Sooretamys angouya	0.00380000
Sorex alaskanus	0.01830000
Sorex alpinus	0.01440000
Sorex antinorii	0.00410000
Sorex araneus	0.00460000
Sorex arcticus	0.00410000
Sorex arizonae	0.00450000
Sorex asper	0.00320000
Sorex bairdi	0.00480000
Sorex bedfordiae	0.00330000
Sorex bendirii	0.00350000
Sorex buchariensis	0.01830000
Sorex caecutiens	0.00370000
Sorex camtschatica	0.00430000
Sorex cansulus	0.02220000
Sorex cinereus	0.00380000
Sorex coronatus	0.00290000
Sorex cylindricauda	0.00440000
Sorex daphaenodon	0.00310000
Sorex dispar	0.00350000
Sorex emarginatus	0.00430000
Sorex excelsus	0.00250000
Sorex fumeus	0.00150000
Sorex gracillimus	0.00300000
Sorex granarius	0.00360000
Sorex haydeni	0.00180000
Sorex hosonoi	0.00280000
Sorex hoyi	0.00460000
