	species	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
9649	Sylvia leucomelaena				LC				LC	LC			LC				LC				
9650	Sylvia lugens				LC				LC	LC			LC				LC				
9651	Sylvia melanocephala				LC				LC	LC			LC				LC		LC		
9652	Sylvia melanothorax				LC				LC	LC			LC				LC				
9653	Sylvia mystacea				LC				LC	LC			LC			LC	LC				
9654	Sylvia nana																LC	LC			
9655	Sylvia nigricapillus				NT				NT				NT				NT	VU			
9656	Sylvia nisoria				LC				LC	LC			LC				LC				
9657	Sylvia ruppeli				LC				LC	LC			LC				LC				
9658	Sylvia sarda																LC				
9659	Sylvia subalpina																LC	LC			
9660	Sylvia subcoerulea				LC				LC	LC			LC				LC				
9661	Sylvia undata				LC				NT				NT				NT	NT			
9662	Sylvietta brachyura																LC				
9663	Sylvietta chapini				LC												CR	CR			
9664	Sylvietta denti				LC				LC	LC			LC				LC				
9665	Sylvietta isabellina				LC				LC	LC			LC				LC				
9666	Sylvietta leucophrys				LC												LC				
9667	Sylvietta leucopsis																LC				
9668	Sylvietta philippae				DD				DD				DD				DD		DD		
9669	Sylvietta rufescens				LC				LC	LC			LC				LC				
9670	Sylvietta ruficapilla				LC				LC	LC			LC				LC				
9671	Sylvietta virens				LC				LC	LC			LC				LC				
9672	Sylvietta whytii				LC				LC	LC			LC				LC				
9673	Sylviorthorhynchus desmurii				LC				LC	LC			LC				LC		LC		
9674	Sylviorthorhynchus yanacensis				NT				NT				NT				NT				
9675	Sylviparus modestus				LC				LC	LC			LC				LC				
9676	Syma megarhyncha				LC				LC	LC			LC				LC				
9677	Syma torotoro				LC				LC	LC			LC				LC				
9678	Symposiachrus ateralbus																VU				
9679	Symposiachrus axillaris				LC				LC	LC			LC				LC	LC			
9680	Symposiachrus barbatus																NT				
9681	Symposiachrus boanensis				CR				CR	CR			CR	CR			CR				
9682	Symposiachrus brehmii				EN				EN				EN				EN				
9683	Symposiachrus browni				NT				NT				NT				NT				
9684	Symposiachrus everetti				EN				EN				EN				EN	EN			
9685	Symposiachrus guttula				LC				LC	LC			LC				LC	LC			
9686	Symposiachrus infelix				NT				NT				NT	NT			NT				
9687	Symposiachrus julianae				DD				DD		VU		VU				VU				
9688	Symposiachrus leucurus				NT				NT				NT				NT				
9689	Symposiachrus loricatus				LC				LC	LC			LC				LC				
9690	Symposiachrus malaitae																NT				
9691	Symposiachrus manadensis				LC				LC	LC			LC				LC				
9692	Symposiachrus menckei				NT				NT				NT				NT			NT	
9693	Symposiachrus mundus				LC				LC	LC			LC				LC				
9694	Symposiachrus rubiensis				LC				LC	LC			LC				LC				
9695	Symposiachrus sacerdotum				EN				EN				EN				EN				
9696	Symposiachrus trivirgatus				LC				LC	LC			LC				LC	LC			
9697	Symposiachrus verticalis																LC	LC	LC		
9698	Symposiachrus vidua				LC				LC	LC			LC				LC				
9699	Synallaxis albescens				LC				LC	LC			LC				LC				
9700	Synallaxis albigularis				LC				LC	LC			LC				LC				
9701	Synallaxis albilora																LC				
9702	Synallaxis azarae				LC				LC	LC			LC				LC				
9703	Synallaxis beverlyae											NT	NT				NT				
9704	Synallaxis brachyura				LC				LC	LC			LC				LC				
9705	Synallaxis cabanisi				LC				LC	LC			NT				NT				
9706	Synallaxis candei				LC				LC	LC			LC				LC				
9707	Synallaxis castanea				LC				LC	LC			LC				LC				
9708	Synallaxis cherriei				NT				NT				NT				NT				
9709	Synallaxis chinchipensis																LC				
9710	Synallaxis cinerascens				LC				LC	LC			LC				LC				
9711	Synallaxis cinerea				VU				VU				VU				NT			NT	
9712	Synallaxis cinnamomea				LC				LC	LC			LC				LC		LC		
9713	Synallaxis courseni				VU				VU		VU		VU				VU				
9714	Synallaxis erythrothorax				LC				LC	LC			LC				LC				
9715	Synallaxis frontalis				LC				LC	LC			LC				LC		LC		
9716	Synallaxis fuscorufa				VU	VU			VU				VU				VU				
9717	Synallaxis gujanensis				LC				LC	LC			LC				LC				
9718	Synallaxis hellmayri				NT				NT				NT				NT	LC			
9719	Synallaxis hypochondriaca				VU				VU				VU				VU				
9720	Synallaxis hypospodia				LC				LC	LC			LC				LC				
9721	Synallaxis infuscata				EN				EN				EN				EN				
9722	Synallaxis kollari				EN	VU			EN				CR				CR				
9723	Synallaxis macconnelli				LC				LC	LC			LC				LC				
9724	Synallaxis maranonica				VU				VU				CR				CR		CR		
9725	Synallaxis moesta				LC				LC	LC			NT				NT				
9726	Synallaxis ruficapilla				LC				LC	LC			LC				LC				
9727	Synallaxis rutilans				LC				LC	LC			LC				LC		LC		
9728	Synallaxis scutata				LC				LC	LC			LC				LC		LC		
9729	Synallaxis simoni																LC				
9730	Synallaxis spixi				LC				LC	LC			LC				LC				
9731	Synallaxis stictothorax																LC				
9732	Synallaxis subpudica				LC				LC	LC			LC				LC				
9733	Synallaxis tithys				EN				EN				EN				EN	VU			
9734	Synallaxis unirufa				LC				LC	LC			LC				LC				
9735	Synallaxis zimmeri				EN				EN				EN				EN				
9736	Syndactyla dimidiata				LC				LC	LC			LC				LC		LC		
9737	Syndactyla guttulata				LC				LC	LC			LC				LC				
9738	Syndactyla roraimae				LC				LC	LC			LC				LC		LC		
9739	Syndactyla ruficollis				VU				VU				VU				VU				
9740	Syndactyla rufosuperciliata				LC				LC	LC			LC				LC				
9741	Syndactyla striata				VU				NT				LC	LC		LC	LC				
9742	Syndactyla subalaris				LC				LC	LC			LC				LC	LC			
9743	Syndactyla ucayalae				NT				NT				NT	NT			NT				
9744	Synoicus adansonii				LC										LC		LC				
9745	Synoicus chinensis				LC										LC		LC				
9746	Synoicus ypsilophorus				LC				LC	LC			LC	LC			LC				
9747	Synthliboramphus antiquus				LC				LC	LC			LC				LC		LC		
9748	Synthliboramphus craveri				VU	VU		VU	VU		VU		VU				VU		VU		
9749	Synthliboramphus hypoleucus														EN		EN		EN		
9750	Synthliboramphus scrippsi														VU		VU		VU		
9751	Synthliboramphus wumizusume				VU	VU		VU	VU		VU		VU				VU		VU		
9752	Sypheotides indicus				EN				EN				EN				EN				
9753	Syrigma sibilatrix				LC				LC	LC			LC				LC				
9754	Syrmaticus ellioti				VU				VU		NT		NT				NT				
9755	Syrmaticus humiae				VU	NT			NT				NT				NT				
9756	Syrmaticus mikado				NT				NT				NT				NT				
9757	Syrmaticus reevesii				VU				VU				VU	VU			VU		VU		
9758	Syrmaticus soemmerringii				NT				NT				NT				NT				
9759	Syrrhaptes paradoxus				LC				LC	LC			LC				LC	LC			
9760	Syrrhaptes tibetanus				LC				LC	LC			LC				LC				
9761	Systellura decussata														LC		LC				
9762	Systellura longirostris														LC		LC				
9763	Systellura roraimae														LC		LC				
9764	Taccocua leschenaultii				LC				LC	LC			LC				LC				
9765	Tachornis furcata				LC				LC	LC			LC				LC		LC		
9766	Tachornis phoenicobia				LC				LC	LC			LC				LC				
9767	Tachornis squamata				LC				LC	LC			LC				LC				
9768	Tachuris rubrigastra				LC				LC	LC			LC				LC				
9769	Tachybaptus dominicus				LC				LC	LC			LC				LC				
9770	Tachybaptus novaehollandiae				LC				LC	LC			LC				LC				
9771	Tachybaptus pelzelnii				VU				VU		VU		VU				VU		EN		
9772	Tachybaptus ruficollis				LC				LC	LC			LC				LC	LC			
9773	Tachycineta albilinea						LC		LC	LC			LC				LC				
9774	Tachycineta albiventer				LC				LC	LC			LC				LC				
9775	Tachycineta bicolor				LC				LC	LC			LC				LC				
9776	Tachycineta cyaneoviridis				VU		VU		VU	EN			EN	EN			EN				
9777	Tachycineta euchrysea				VU				VU				VU				VU				
9778	Tachycineta leucorrhoa				LC				LC	LC			LC				LC				
9779	Tachycineta meyeni				LC				LC	LC			LC				LC				
9780	Tachycineta stolzmanni						LC		LC	LC			LC				LC				
9781	Tachycineta thalassina				LC				LC	LC			LC				LC	LC			
9782	Tachyeres brachypterus				LC				LC	LC			LC				LC		LC		
9783	Tachyeres leucocephalus				NT		NT		NT		NT		VU				VU		VU		
9784	Tachyeres patachonicus				LC				LC	LC			LC				LC		LC		
9785	Tachyeres pteneres				LC				LC	LC			LC				LC		LC		
9786	Tachymarptis aequatorialis				LC				LC	LC			LC				LC	LC			
9787	Tachymarptis melba				LC				LC	LC			LC				LC				
9788	Tachyphonus coronatus				LC				LC	LC			LC				LC		LC		
9789	Tachyphonus phoenicius				LC				LC	LC			LC				LC		LC		
9790	Tachyphonus rufus				LC				LC	LC			LC				LC		LC		
9791	Tadorna cana				LC				LC	LC			LC				LC				
9792	Tadorna cristata				CR				CR	CR			CR				CR		CR		
9793	Tadorna ferruginea				LC				LC	LC			LC				LC				
9794	Tadorna tadorna				LC				LC	LC			LC				LC			LC	
9795	Tadorna tadornoides				LC				LC	LC			LC				LC				
9796	Tadorna variegata				LC				LC	LC			LC				LC				
9797	Taeniopygia bichenovii				LC				LC	LC			LC				LC				
9798	Taeniopygia castanotis																LC				
9799	Taeniopygia guttata																LC		LC		
9800	Taeniotriccus andrei				LC				LC	LC			LC				LC		LC		
9801	Talegalla cuvieri				LC				LC	LC			LC				LC				
9802	Talegalla fuscirostris				LC				LC	LC			LC				LC				
9803	Talegalla jobiensis				LC				LC	LC			LC				LC				
9804	Tangara abbas				LC				LC	LC			LC				LC		LC		
9805	Tangara argentea																LC	LC			
9806	Tangara argyrofenges				LC				LC	LC			VU				VU		VU		
9807	Tangara arthus																LC	LC			
9808	Tangara atrocoerulea																LC				
9809	Tangara aurulenta																LC				
9810	Tangara brasiliensis																LC	LC			
9811	Tangara cabanisi				EN				EN				EN	EN			EN				
9812	Tangara callophrys				LC				LC	LC			LC				LC				
9813	Tangara cayana																LC		LC		
9814	Tangara chilensis				LC				LC	LC			LC				LC				
9815	Tangara chrysotis				LC				LC	LC			LC				LC				
9816	Tangara cucullata																LC				
9817	Tangara cyanicollis				LC				LC	LC			LC				LC		LC		
9818	Tangara cyanocephala				LC				LC	LC			LC				LC				
9819	Tangara cyanomelas				LC												LC				
9820	Tangara cyanoptera				NT				NT				NT				NT	NT			
9821	Tangara cyanotis				LC				LC	LC			LC				LC				
9822	Tangara cyanoventris				LC				LC	LC			LC				LC				
9823	Tangara desmaresti				LC				LC	LC			LC				LC		LC		
9824	Tangara dowii				LC				LC	LC			LC				LC				
9825	Tangara episcopus				LC				LC	LC			LC				LC		LC		
9826	Tangara fastuosa				VU				VU				VU	VU			VU				
9827	Tangara flava																LC				
9828	Tangara florida				LC				LC	LC			LC				LC		LC		
9829	Tangara fucosa				NT				NT				NT				NT				
9830	Tangara fulvicervix																LC				
9831	Tangara glaucocolpa				LC				LC	LC			LC				LC				
9832	Tangara guttata				LC				LC	LC			LC				LC		LC		
9833	Tangara gyrola				LC				LC	LC			LC				LC		LC		
9834	Tangara heinei				LC				LC	LC			LC				LC		LC		
9835	Tangara icterocephala				LC				LC	LC			LC				LC		LC		
9836	Tangara inornata				LC				LC	LC			LC				LC				
9837	Tangara johannae				NT				NT				NT				NT				
9838	Tangara labradorides				LC				LC	LC			LC				LC		LC		
9839	Tangara larvata				LC				LC	LC			LC				LC				
9840	Tangara lavinia				LC				LC	LC			LC				LC		LC		
9841	Tangara lunigera																LC	LC			
9842	Tangara mexicana																LC	LC			
9843	Tangara meyerdeschauenseei				VU				VU				VU	NT			NT		NT		
9844	Tangara nigrocincta				LC				LC	LC			LC				LC				
9845	Tangara nigroviridis				LC				LC	LC			LC				LC				
9846	Tangara ornata				LC				LC	LC			LC				LC				
9847	Tangara palmarum				LC				LC	LC			LC				LC		LC		
9848	Tangara palmeri				LC				LC	LC			LC				LC		LC		
9849	Tangara parzudakii																LC				
9850	Tangara peruviana				VU				VU				VU				VU		VU		
9851	Tangara phillipsi				NT				NT				NT				NT	NT			
9852	Tangara preciosa				LC				LC	LC			LC				LC				
9853	Tangara punctata				LC				LC	LC			LC				LC		LC		
9854	Tangara ruficervix																LC				
9855	Tangara rufigenis				LC				LC	LC			LC				LC		LC		
9856	Tangara rufigula				LC				LC	LC			LC				LC		LC		
9857	Tangara sayaca				LC				LC	LC			LC				LC				
9858	Tangara schrankii				LC				LC	LC			LC				LC				
9859	Tangara seledon				LC				LC	LC			LC				LC				
9860	Tangara varia				LC				LC	LC			LC				LC		LC		
9861	Tangara vassorii																LC	LC			
9862	Tangara velia				LC												LC	LC			
9863	Tangara versicolor																LC				
9864	Tangara viridicollis				LC				LC	LC			LC				LC				
9865	Tangara vitriolina				LC				LC	LC			LC				LC				
9866	Tangara whitelyi																LC	LC	LC		
9867	Tangara xanthocephala				LC				LC	LC			LC				LC				
9868	Tangara xanthogastra				LC				LC	LC			LC				LC		LC		
9869	Tanygnathus gramineus				VU			VU	VU				VU				VU	VU			
9870	Tanygnathus lucionensis				NT				NT				NT				NT	NT	NT		
9871	Tanygnathus megalorynchos				LC				LC	LC			LC				LC				
9872	Tanygnathus sumatranus				LC				LC	LC			LC				LC				
9873	Tanysiptera carolinae				NT				NT				NT				NT				
9874	Tanysiptera danae				LC				LC	LC			LC				LC				
9875	Tanysiptera ellioti				DD				DD		EN		EN	VU			VU				
9876	Tanysiptera galatea				LC				LC	LC			LC				LC				
9877	Tanysiptera hydrocharis				DD				DD				DD				DD	DD			
9878	Tanysiptera nigriceps														LC		LC				
9879	Tanysiptera nympha				LC				LC	LC			LC				LC				
9880	Tanysiptera riedelii				NT				NT				NT				NT				
9881	Tanysiptera sylvia														LC		LC				
9882	Taoniscus nanus				VU				VU				VU	VU			VU		EN	EN	
9883	Tapera naevia				LC				LC	LC			LC				LC				
9884	Taphrolesbia griseiventris				EN				EN				EN				EN				
9885	Taphrospilus hypostictus				LC				LC	LC			LC				LC				
9886	Taraba major				LC				LC	LC			LC				LC		LC		
9887	Tarphonomus certhioides				LC				LC	LC			LC				LC				
9888	Tarphonomus harterti				LC				LC	LC			LC				LC				
9889	Tarsiger chrysaeus				LC				LC	LC			LC				LC				
9890	Tarsiger cyanurus																LC				
9891	Tarsiger hyperythrus				LC				LC	LC			LC				LC				
9892	Tarsiger indicus				LC				LC	LC			LC				LC				
9893	Tarsiger johnstoniae				LC				LC	LC			LC				LC				
9894	Tarsiger rufilatus																LC				
9895	Tauraco bannermani				EN		EN		EN				EN	EN			EN				
9896	Tauraco corythaix				LC				LC	LC			LC				LC		LC		
9897	Tauraco erythrolophus				LC				LC	LC			LC				LC				
9898	Tauraco fischeri				NT				NT		NT		NT				NT				
9899	Tauraco hartlaubi				LC				LC	LC			LC				LC				
9900	Tauraco leucolophus				LC				LC	LC			LC				LC				
9901	Tauraco leucotis				LC				LC	LC			LC				LC				
9902	Tauraco livingstonii				LC				LC	LC			LC				LC		LC		
9903	Tauraco macrorhynchus				LC				LC	LC			LC				LC		LC		
9904	Tauraco persa				LC				LC	LC			LC				LC				
9905	Tauraco ruspolii				VU		VU		VU				VU				VU				
9906	Tauraco schalowi				LC				LC	LC			LC				LC				
9907	Tauraco schuettii				LC				LC	LC			LC				LC				
9908	Tchagra australis				LC				LC	LC			LC				LC				
9909	Tchagra jamesi				LC				LC	LC			LC				LC				
9910	Tchagra senegalus				LC				LC	LC			LC				LC				
9911	Tchagra tchagra				LC				LC	LC			LC				LC				
9912	Telacanthura melanopygia				LC				LC	LC			LC				LC				
9913	Telacanthura ussheri				LC				LC	LC			LC				LC		LC		
9914	Teledromas fuscus				LC				LC	LC			LC				LC				
9915	Telespiza cantans				VU				VU				VU				VU		VU		
9916	Telespiza ultima				CR				CR	CR			CR	CR			CR		CR		
9917	Telophorus dohertyi				LC				LC	LC			LC				LC	LC			
9918	Telophorus viridis																LC				
9919	Telophorus zeylonus				LC				LC	LC			LC				LC				
9920	Temnotrogon roseigaster				NT				NT				NT				NT		LC		
9921	Temnurus temnurus				LC				LC	LC			LC				LC				
9922	Tephrodornis affinis																LC				
9923	Tephrodornis pondicerianus																LC				
9924	Tephrodornis sylvicola																LC				
9925	Tephrodornis virgatus																LC				
9926	Tephrophilus wetmorei				VU				VU				VU				VU		VU		
9927	Tephrozosterops stalkeri				LC				LC	LC			LC				LC		LC		
9928	Terathopius ecaudatus				LC		LC		LC	NT			NT				NT				
9929	Terenotriccus erythrurus				LC				LC	LC			LC				LC				
9930	Terenura maculata				LC				LC	LC			LC				LC		LC		
9931	Terenura sicki				EN				EN				EN				CR		CR		
9932	Teretistris fernandinae				LC				LC	LC			LC				LC				
9933	Teretistris fornsi				LC				LC	LC			LC				LC				
9934	Terpsiphone affinis																LC	LC			
9935	Terpsiphone atrocaudata				NT				NT				NT			NT	NT				
9936	Terpsiphone atrochalybeia				LC				LC	LC			LC				LC		LC		
9937	Terpsiphone batesi																LC				
9938	Terpsiphone bedfordi				NT				NT				NT		NT		NT				
9939	Terpsiphone bourbonnensis				LC				LC	LC			LC				LC				
9940	Terpsiphone cinnamomea																LC				
9941	Terpsiphone corvina				CR				CR	CR	CR		CR			CR	CR				
9942	Terpsiphone cyanescens				NT				NT				NT	LC			LC				
9943	Terpsiphone floris																LC				
9944	Terpsiphone incei																LC				
9945	Terpsiphone mutata				LC				LC	LC			LC				LC				
9946	Terpsiphone paradisi																LC	LC			
9947	Terpsiphone rufiventer						LC		LC	LC			LC	LC			LC				
9948	Terpsiphone rufocinerea																LC				
9949	Terpsiphone unirufa																LC	LC			
9950	Terpsiphone viridis				LC				LC	LC			LC				LC				
9951	Tersina viridis				LC				LC	LC			LC				LC				
9952	Tesia cyaniventer				LC				LC	LC			LC				LC				
9953	Tesia everetti				LC				LC	LC			LC				LC				
9954	Tesia olivea				LC				LC	LC			LC				LC				
9955	Tesia superciliaris				LC				LC	LC			LC				LC		LC		
9956	Tetrao urogalloides				LC				LC	LC			LC				LC				
9957	Tetrao urogallus				LC				LC	LC			LC				LC				
9958	Tetraogallus altaicus				LC				LC	LC			LC				LC				
9959	Tetraogallus caspius				LC				LC	LC			LC				LC				
9960	Tetraogallus caucasicus				LC				LC	LC			LC				LC				
9961	Tetraogallus himalayensis				LC				LC	LC			LC				LC		LC		
9962	Tetraogallus tibetanus				LC				LC	LC			LC				LC				
9963	Tetraophasis obscurus				LC				LC	LC			LC				LC				
9964	Tetraophasis szechenyii				LC				LC	LC			LC				LC				
9965	Tetrax tetrax				NT				NT				NT			NT	NT	NT	NT		
9966	Thalassarche bulleri			VU	VU	VU			NT		NT		NT				NT		NT		
9967	Thalassarche carteri			EN	EN	EN		EN	EN		EN		EN				EN		EN		
9968	Thalassarche cauta							NT	NT		NT		NT				NT		NT		
9969	Thalassarche chlororhynchos			EN	EN	EN		EN	EN		EN		EN				EN	EN	EN		
9970	Thalassarche chrysostoma			VU	VU	VU		VU	VU		VU		VU	EN			EN		EN		
9971	Thalassarche eremita			CR	CR	CR		CR	CR	CR	VU		VU				VU	VU	VU		
9972	Thalassarche impavida			VU	VU	VU			VU		VU		VU				VU	VU	VU		
9973	Thalassarche melanophris		VU	EN	EN	EN			EN		EN		EN	NT	NT		NT	LC	LC		
9974	Thalassarche salvini			VU	VU	VU			VU		VU		VU				VU		VU		
9975	Thalassarche steadi							NT	NT		NT		NT	NT			NT	NT	NT		
9976	Thalasseus bengalensis				LC				LC	LC			LC				LC		LC		
9977	Thalasseus bergii				LC				LC	LC			LC			LC	LC		LC		
9978	Thalasseus bernsteini				CR				CR	CR	CR		CR	CR		CR	CR		CR		
9979	Thalasseus elegans				NT		NT		NT		NT		NT				NT		NT		
9980	Thalasseus maximus				LC				LC	LC			LC				LC		LC		
9981	Thalasseus sandvicensis				LC				LC	LC			LC				LC		LC	LC	
9982	Thalassoica antarctica				LC				LC	LC			LC				LC		LC		
9983	Thalassornis leuconotus				LC				LC	LC			LC				LC				
9984	Thalurania colombica														LC		LC				
9985	Thalurania furcata				LC				LC	LC			LC				LC				
9986	Thalurania glaucopis				LC				LC	LC			LC				LC				
9987	Thalurania ridgwayi				VU				VU				VU				VU		VU		
