species	simulated_p_e_in_500_years
Otus rutilus	0.19000000
Otus sagittatus	0.52000000
Otus scops	0.24000000
Otus semitorques	0.23000000
Otus senegalensis	0.26000000
Otus siaoensis	0.96000000
Otus silvicola	0.27000000
Otus socotranus	0.30000000
Otus spilocephalus	0.21000000
Otus sulaensis	0.41000000
Otus sunia	0.19000000
Otus tempestatis	0.22000000
Otus thilohoffmanni	0.79000000
Otus umbra	0.34000000
Oxylabes madagascariensis	0.30000000
Oxypogon cyanolaemus	0.90000000
Oxypogon guerinii	0.22000000
Oxypogon lindenii	0.16000000
Oxypogon stuebelii	0.60000000
Oxyruncus cristatus	0.17000000
Oxyura australis	0.39000000
Oxyura ferruginea	0.29000000
Oxyura jamaicensis	0.25000000
Oxyura leucocephala	0.73000000
Oxyura maccoa	0.46000000
Oxyura vittata	0.22000000
Pachycare flavogriseum	0.24000000
Pachycephala albiventris	0.22000000
Pachycephala arctitorquis	0.22000000
Pachycephala aurea	0.25000000
Pachycephala caledonica	0.30000000
Pachycephala cinerea	0.20000000
Pachycephala feminina	0.38000000
Pachycephala flavifrons	0.23000000
Pachycephala fulvotincta	0.18000000
Pachycephala griseiceps	0.24000000
Pachycephala griseonota	0.24000000
Pachycephala homeyeri	0.24000000
Pachycephala hyperythra	0.23000000
Pachycephala hypoxantha	0.22000000
Pachycephala implicata	0.22000000
Pachycephala inornata	0.20000000
Pachycephala jacquinoti	0.44000000
Pachycephala lanioides	0.19000000
Pachycephala leucogastra	0.22000000
Pachycephala lorentzi	0.12000000
Pachycephala melanura	0.24000000
Pachycephala mentalis	0.26000000
Pachycephala meyeri	0.13000000
Pachycephala modesta	0.21000000
Pachycephala monacha	0.22000000
Pachycephala nudigula	0.28000000
Pachycephala olivacea	0.24000000
Pachycephala orioloides	0.20000000
Pachycephala orpheus	0.25000000
Pachycephala par	0.21000000
Pachycephala pectoralis	0.23000000
Pachycephala phaionota	0.20000000
Pachycephala philippinensis	0.22000000
Pachycephala richardsi	0.16000000
Pachycephala rufiventris	0.26000000
Pachycephala rufogularis	0.65000000
Pachycephala schlegelii	0.20000000
Pachycephala simplex	0.22000000
Pachycephala soror	0.22000000
Pachycephala sulfuriventer	0.22000000
Pachycephala tenebrosa	0.20000000
Pachycephala teysmanni	0.26000000
Pachycephala vitiensis	0.13000000
Pachycephalopsis hattamensis	0.17000000
Pachycephalopsis poliosoma	0.19000000
Pachycoccyx audeberti	0.19000000
Pachyptila belcheri	0.20000000
Pachyptila crassirostris	0.17000000
Pachyptila desolata	0.20000000
Pachyptila macgillivrayi	0.61000000
Pachyptila salvini	0.19000000
Pachyptila turtur	0.15000000
Pachyptila vittata	0.12000000
Pachyramphus aglaiae	0.17000000
Pachyramphus albogriseus	0.25000000
Pachyramphus castaneus	0.24000000
Pachyramphus cinnamomeus	0.26000000
Pachyramphus griseigularis	0.22000000
Pachyramphus homochrous	0.21000000
Pachyramphus major	0.24000000
Pachyramphus marginatus	0.23000000
Pachyramphus minor	0.29000000
Pachyramphus niger	0.21000000
Pachyramphus polychopterus	0.24000000
Pachyramphus rufus	0.16000000
Pachyramphus spodiurus	0.57000000
Pachyramphus surinamus	0.21000000
Pachyramphus uropygialis	0.26000000
Pachyramphus validus	0.22000000
Pachyramphus versicolor	0.25000000
Pachyramphus viridis	0.23000000
Pachyramphus xanthogenys	0.27000000
Pachysylvia aurantiifrons	0.32000000
Pachysylvia decurtata	0.23000000
Pachysylvia hypochrysea	0.17000000
Pachysylvia hypoxantha	0.27000000
Pachysylvia muscicapina	0.28000000
Pachysylvia semibrunnea	0.24000000
Pagodroma nivea	0.17000000
Pagophila eburnea	0.46000000
Palmeria dolei	0.93000000
Paludipasser locustella	0.25000000
Pandion haliaetus	0.11000000
Panterpe insignis	0.16000000
Panurus biarmicus	0.33000000
Panyptila cayennensis	0.13000000
Panyptila sanctihieronymi	0.29000000
Papasula abbotti	0.56000000
Parabuteo leucorrhous	0.21000000
Parabuteo unicinctus	0.25000000
Paradigalla brevicauda	0.25000000
Paradigalla carunculata	0.43000000
Paradisaea apoda	0.22000000
Paradisaea decora	0.55000000
Paradisaea guilielmi	0.33000000
Paradisaea minor	0.32000000
Paradisaea raggiana	0.22000000
Paradisaea rubra	0.39000000
Paradisornis rudolphi	0.60000000
Paradoxornis flavirostris	0.66000000
Paradoxornis guttaticollis	0.23000000
Paradoxornis heudei	0.35000000
Paramythia montium	0.20000000
Paramythia olivacea	0.24000000
Pardaliparus amabilis	0.40000000
Pardaliparus elegans	0.24000000
Pardaliparus venustulus	0.23000000
Pardalotus punctatus	0.21000000
Pardalotus quadragintus	0.76000000
Pardalotus rubricatus	0.28000000
Pardalotus striatus	0.23000000
Pardirallus maculatus	0.26000000
Pardirallus nigricans	0.24000000
Pardirallus sanguinolentus	0.25000000
Pareudiastes pacificus	0.87000000
Pareudiastes silvestris	0.94000000
Parkerthraustes humeralis	0.30000000
Parkesia motacilla	0.21000000
Parkesia noveboracensis	0.15000000
Parmoptila jamesoni	0.29000000
Parmoptila rubrifrons	0.42000000
Parmoptila woodhousei	0.23000000
Paroaria baeri	0.23000000
Paroaria capitata	0.28000000
Paroaria coronata	0.17000000
Paroaria dominicana	0.14000000
Paroaria gularis	0.21000000
Paroaria nigrogenis	0.28000000
Parophasma galinieri	0.28000000
Paroreomyza maculata	0.93000000
Paroreomyza montana	0.77000000
Parotia berlepschi	0.25000000
Parotia carolae	0.29000000
Parotia lawesii	0.22000000
Parotia sefilata	0.18000000
Parotia wahnesi	0.39000000
Parus major	0.19000000
Parus monticolus	0.17000000
Passer ammodendri	0.17000000
Passer castanopterus	0.23000000
Passer cinnamomeus	0.23000000
Passer cordofanicus	0.31000000
Passer diffusus	0.20000000
Passer domesticus	0.26000000
Passer eminibey	0.19000000
Passer euchlorus	0.27000000
Passer flaveolus	0.29000000
Passer gongonensis	0.22000000
Passer griseus	0.31000000
Passer hemileucus	0.57000000
Passer hispaniolensis	0.29000000
Passer iagoensis	0.27000000
Passer insularis	0.17000000
Passer italiae	0.53000000
Passer luteus	0.22000000
Passer melanurus	0.29000000
Passer moabiticus	0.24000000
Passer montanus	0.24000000
Passer motitensis	0.24000000
Passer pyrrhonotus	0.24000000
Passer rufocinctus	0.24000000
Passer shelleyi	0.24000000
Passer simplex	0.22000000
Passer suahelicus	0.28000000
Passer swainsonii	0.18000000
Passer zarudnyi	0.25000000
Passerculus bairdii	0.21000000
Passerculus guttatus	0.34000000
Passerculus henslowii	0.13000000
Passerculus rostratus	0.21000000
Passerculus sanctorum	0.45000000
Passerculus sandwichensis	0.26000000
Passerella arborea	0.27000000
Passerella iliaca	0.29000000
Passerella megarhyncha	0.26000000
Passerella schistacea	0.29000000
Passerella unalaschcensis	0.19000000
Passerina amoena	0.24000000
Passerina caerulea	0.27000000
Passerina ciris	0.24000000
Passerina cyanea	0.28000000
Passerina leclancherii	0.25000000
Passerina rositae	0.41000000
Passerina versicolor	0.22000000
Pastor roseus	0.23000000
Patagioenas albilinea	0.23000000
Patagioenas albipennis	0.20000000
Patagioenas araucana	0.19000000
Patagioenas caribaea	0.56000000
Patagioenas cayennensis	0.18000000
Patagioenas corensis	0.20000000
Patagioenas fasciata	0.24000000
Patagioenas flavirostris	0.17000000
Patagioenas goodsoni	0.23000000
Patagioenas inornata	0.34000000
Patagioenas leucocephala	0.38000000
Patagioenas maculosa	0.16000000
Patagioenas nigrirostris	0.20000000
Patagioenas oenops	0.65000000
Patagioenas picazuro	0.25000000
Patagioenas plumbea	0.26000000
Patagioenas speciosa	0.28000000
Patagioenas squamosa	0.16000000
Patagioenas subvinacea	0.64000000
Patagona gigas	0.22000000
Pauxi koepckeae	0.96000000
Pauxi pauxi	0.62000000
Pauxi unicornis	0.87000000
Pavo cristatus	0.19000000
Pavo muticus	0.71000000
Pedionomus torquatus	0.93000000
Pelagodroma marina	0.24000000
Pelargopsis amauroptera	0.26000000
Pelargopsis capensis	0.20000000
Pelargopsis melanorhyncha	0.22000000
Pelecanoides garnotii	0.68000000
Pelecanoides georgicus	0.26000000
Pelecanoides magellani	0.18000000
Pelecanoides urinatrix	0.21000000
Pelecanus conspicillatus	0.11000000
Pelecanus crispus	0.34000000
Pelecanus erythrorhynchos	0.18000000
Pelecanus occidentalis	0.21000000
Pelecanus onocrotalus	0.16000000
Pelecanus philippensis	0.31000000
Pelecanus rufescens	0.17000000
Pelecanus thagus	0.38000000
Peliperdix albogularis	0.23000000
Peliperdix coqui	0.24000000
Peliperdix lathami	0.26000000
Peliperdix schlegelii	0.29000000
Pellorneum albiventre	0.23000000
Pellorneum capistratum	0.23000000
Pellorneum fuscocapillus	0.17000000
Pellorneum nigrocapitatum	0.34000000
Pellorneum palustre	0.63000000
Pellorneum ruficeps	0.24000000
Peltohyas australis	0.22000000
Peltops blainvillii	0.26000000
Peltops montanus	0.26000000
Penelope albipennis	0.70000000
Penelope argyrotis	0.13000000
Penelope barbata	0.36000000
Penelope dabbenei	0.24000000
Penelope jacquacu	0.26000000
Penelope jacucaca	0.52000000
Penelope marail	0.21000000
Penelope montagnii	0.23000000
Penelope obscura	0.18000000
Penelope ochrogaster	0.56000000
Penelope ortoni	0.76000000
Penelope perspicax	0.69000000
Penelope pileata	0.58000000
Penelope purpurascens	0.17000000
Penelope superciliaris	0.22000000
Penelopides affinis	0.22000000
Penelopides manillae	0.21000000
Penelopides mindorensis	0.77000000
Penelopides panini	0.64000000
Penelopina nigra	0.55000000
Peneoenanthe pulverulenta	0.21000000
Peneothello bimaculata	0.26000000
Peneothello cryptoleuca	0.29000000
Peneothello cyanus	0.23000000
Peneothello sigillata	0.21000000
Percnostola arenarum	0.68000000
Percnostola rufifrons	0.22000000
Perdicula argoondah	0.22000000
Perdicula asiatica	0.29000000
Perdicula erythrorhyncha	0.17000000
Perdicula manipurensis	0.84000000
Perdix dauurica	0.23000000
Perdix hodgsoniae	0.22000000
Perdix perdix	0.25000000
Pericrocotus albifrons	0.41000000
Pericrocotus brevirostris	0.32000000
Pericrocotus cantonensis	0.23000000
Pericrocotus cinnamomeus	0.22000000
Pericrocotus divaricatus	0.26000000
Pericrocotus erythropygius	0.25000000
Pericrocotus ethologus	0.24000000
Pericrocotus flammeus	0.30000000
Pericrocotus igneus	0.43000000
Pericrocotus lansbergei	0.28000000
Pericrocotus miniatus	0.16000000
Pericrocotus montanus	0.31000000
Pericrocotus roseus	0.19000000
Pericrocotus solaris	0.25000000
Pericrocotus tegimae	0.24000000
Periparus ater	0.23000000
Periparus rubidiventris	0.19000000
Periparus rufonuchalis	0.32000000
Perisoreus canadensis	0.25000000
Perisoreus infaustus	0.22000000
Perisoreus internigrans	0.62000000
Perissocephalus tricolor	0.23000000
Pernis apivorus	0.15000000
Pernis celebensis	0.16000000
Pernis ptilorhynchus	0.24000000
Pernis steerei	0.17000000
Petrochelidon ariel	0.30000000
Petrochelidon fluvicola	0.28000000
Petrochelidon fuliginosa	0.26000000
Petrochelidon fulva	0.25000000
Petrochelidon nigricans	0.28000000
Petrochelidon perdita	0.38000000
Petrochelidon preussi	0.24000000
Petrochelidon pyrrhonota	0.21000000
Petrochelidon rufigula	0.22000000
Petrochelidon rufocollaris	0.28000000
Petrochelidon spilodera	0.31000000
Petroica archboldi	0.37000000
Petroica australis	0.23000000
Petroica bivittata	0.32000000
Petroica boodang	0.26000000
Petroica dannefaerdi	0.63000000
Petroica goodenovii	0.25000000
Petroica longipes	0.27000000
Petroica macrocephala	0.25000000
Petroica multicolor	0.77000000
Petroica phoenicea	0.41000000
Petroica pusilla	0.19000000
Petroica rodinogaster	0.22000000
Petroica rosea	0.27000000
Petroica traversi	0.78000000
Petronia petronia	0.27000000
Petrophassa albipennis	0.19000000
Petrophassa rufipennis	0.30000000
Peucaea aestivalis	0.40000000
Peucaea botterii	0.29000000
Peucaea carpalis	0.21000000
Peucaea cassinii	0.24000000
Peucaea humeralis	0.21000000
Peucaea mystacalis	0.23000000
Peucaea ruficauda	0.28000000
Peucaea sumichrasti	0.43000000
Peucedramus taeniatus	0.21000000
Pezopetes capitalis	0.23000000
Pezoporus occidentalis	0.76000000
Pezoporus wallicus	0.25000000
Phacellodomus dorsalis	0.53000000
Phacellodomus erythrophthalmus	0.21000000
Phacellodomus ferrugineigula	0.30000000
Phacellodomus inornatus	0.23000000
Phacellodomus maculipectus	0.25000000
Phacellodomus ruber	0.25000000
Phacellodomus rufifrons	0.24000000
Phacellodomus sibilatrix	0.21000000
Phacellodomus striaticeps	0.27000000
Phacellodomus striaticollis	0.23000000
Phaenicophaeus curvirostris	0.25000000
Phaenicophaeus diardi	0.38000000
Phaenicophaeus oeneicaudus	0.21000000
Phaenicophaeus pyrrhocephalus	0.54000000
Phaenicophaeus sumatranus	0.38000000
Phaenicophaeus tristis	0.25000000
Phaenicophaeus viridirostris	0.28000000
Phaenicophilus palmarum	0.22000000
Phaenicophilus poliocephalus	0.43000000
Phaenostictus mcleannani	0.31000000
Phaeomyias murina	0.17000000
Phaeomyias tumbezana	0.24000000
Phaethon aethereus	0.21000000
Phaethon lepturus	0.23000000
Phaethon rubricauda	0.11000000
Phaethornis aethopygus	0.72000000
Phaethornis anthophilus	0.21000000
Phaethornis atrimentalis	0.25000000
Phaethornis augusti	0.31000000
Phaethornis baroni	0.20000000
Phaethornis bourcieri	0.25000000
Phaethornis eurynome	0.25000000
Phaethornis griseogularis	0.22000000
Phaethornis guy	0.23000000
Phaethornis hispidus	0.25000000
Phaethornis idaliae	0.27000000
Phaethornis koepckeae	0.42000000
Phaethornis longirostris	0.24000000
Phaethornis longuemareus	0.21000000
Phaethornis malaris	0.22000000
Phaethornis mexicanus	0.31000000
Phaethornis nattereri	0.26000000
Phaethornis philippii	0.18000000
Phaethornis porcullae	0.17000000
Phaethornis pretrei	0.30000000
Phaethornis ruber	0.21000000
Phaethornis rupurumii	0.23000000
Phaethornis squalidus	0.24000000
Phaethornis striigularis	0.29000000
Phaethornis stuarti	0.27000000
Phaethornis subochraceus	0.19000000
Phaethornis superciliosus	0.25000000
Phaethornis syrmatophorus	0.28000000
Phaethornis yaruqui	0.20000000
Phaetusa simplex	0.22000000
Phainopepla nitens	0.23000000
Phainoptila melanoxantha	0.28000000
Phalacrocorax capensis	0.75000000
Phalacrocorax capillatus	0.24000000
Phalacrocorax carbo	0.17000000
Phalacrocorax featherstoni	0.77000000
Phalacrocorax fuscescens	0.20000000
Phalacrocorax fuscicollis	0.17000000
Phalacrocorax neglectus	0.67000000
Phalacrocorax nigrogularis	0.56000000
Phalacrocorax punctatus	0.29000000
Phalacrocorax sulcirostris	0.18000000
Phalacrocorax varius	0.19000000
Phalaenoptilus nuttallii	0.24000000
Phalaropus fulicarius	0.29000000
Phalaropus lobatus	0.19000000
Phalcoboenus albogularis	0.17000000
Phalcoboenus australis	0.23000000
Phalcoboenus carunculatus	0.16000000
Phalcoboenus chimango	0.21000000
Phalcoboenus megalopterus	0.15000000
Phapitreron amethystinus	0.22000000
Phapitreron brevirostris	0.26000000
Phapitreron brunneiceps	0.65000000
Phapitreron cinereiceps	0.87000000
Phapitreron frontalis	0.93000000
Phapitreron leucotis	0.24000000
Phapitreron maculipectus	0.39000000
Phapitreron nigrorum	0.17000000
Phaps chalcoptera	0.15000000
Phaps elegans	0.17000000
Phaps histrionica	0.27000000
Pharomachrus antisianus	0.27000000
Pharomachrus auriceps	0.28000000
Pharomachrus fulgidus	0.22000000
Pharomachrus mocinno	0.37000000
Pharomachrus pavoninus	0.18000000
Phasianus colchicus	0.25000000
Phasianus versicolor	0.21000000
Phedina borbonica	0.22000000
Phedinopsis brazzae	0.29000000
Phegornis mitchellii	0.41000000
Phelpsia inornata	0.29000000
Pheucticus aureoventris	0.23000000
Pheucticus chrysogaster	0.20000000
Pheucticus chrysopeplus	0.21000000
Pheucticus ludovicianus	0.25000000
Pheucticus melanocephalus	0.27000000
Pheucticus tibialis	0.25000000
Pheugopedius atrogularis	0.23000000
Pheugopedius columbianus	0.22000000
Pheugopedius coraya	0.21000000
Pheugopedius eisenmanni	0.27000000
Pheugopedius euophrys	0.22000000
Pheugopedius fasciatoventris	0.31000000
Pheugopedius felix	0.24000000
Pheugopedius genibarbis	0.30000000
Pheugopedius maculipectus	0.23000000
Pheugopedius mystacalis	0.24000000
Pheugopedius paucimaculatus	0.31000000
Pheugopedius rutilus	0.28000000
Pheugopedius schulenbergi	0.23000000
Pheugopedius sclateri	0.27000000
Pheugopedius spadix	0.21000000
Phibalura boliviana	0.75000000
Phibalura flavirostris	0.42000000
Phigys solitarius	0.22000000
Philemon albitorques	0.24000000
Philemon argenticeps	0.26000000
Philemon brassi	0.42000000
Philemon buceroides	0.23000000
Philemon citreogularis	0.26000000
Philemon cockerelli	0.28000000
Philemon corniculatus	0.28000000
Philemon diemenensis	0.27000000
Philemon eichhorni	0.19000000
Philemon fuscicapillus	0.53000000
Philemon inornatus	0.24000000
Philemon kisserensis	0.26000000
Philemon meyeri	0.27000000
Philemon moluccensis	0.21000000
Philemon plumigenis	0.25000000
Philemon subcorniculatus	0.26000000
Philentoma pyrhoptera	0.23000000
Philentoma velata	0.32000000
Philepitta castanea	0.28000000
Philepitta schlegeli	0.41000000
Philesturnus carunculatus	0.31000000
Philesturnus rufusater	0.40000000
Philetairus socius	0.25000000
Philohydor lictor	0.19000000
Philortyx fasciatus	0.26000000
Philydor atricapillus	0.22000000
Philydor erythrocercum	0.25000000
Philydor erythropterum	0.17000000
Philydor fuscipenne	0.28000000
Philydor pyrrhodes	0.32000000
Philydor rufum	0.18000000
Phimosus infuscatus	0.20000000
Phlegopsis borbae	0.17000000
Phlegopsis erythroptera	0.22000000
Phlegopsis nigromaculata	0.25000000
Phleocryptes melanops	0.26000000
Phlogophilus harterti	0.34000000
Phlogophilus hemileucurus	0.64000000
Phodilus assimilis	0.31000000
Phodilus badius	0.19000000
Phodilus prigoginei	0.71000000
Phoebastria albatrus	0.45000000
Phoebastria immutabilis	0.37000000
Phoebastria irrorata	0.69000000
Phoebastria nigripes	0.28000000
Phoebetria fusca	0.54000000
Phoebetria palpebrata	0.31000000
Phoenicircus carnifex	0.27000000
Phoenicircus nigricollis	0.26000000
Phoeniconaias minor	0.30000000
Phoenicoparrus andinus	0.51000000
Phoenicoparrus jamesi	0.37000000
Phoenicopterus chilensis	0.32000000
Phoenicopterus roseus	0.18000000
Phoenicopterus ruber	0.18000000
Phoeniculus bollei	0.22000000
Phoeniculus damarensis	0.15000000
Phoeniculus purpureus	0.22000000
Phoeniculus somaliensis	0.16000000
Phoenicurus alaschanicus	0.31000000
Phoenicurus auroreus	0.30000000
Phoenicurus bicolor	0.59000000
Phoenicurus coeruleocephala	0.16000000
Phoenicurus erythrogastrus	0.34000000
Phoenicurus erythronotus	0.32000000
Phoenicurus frontalis	0.24000000
Phoenicurus fuliginosus	0.24000000
Phoenicurus hodgsoni	0.31000000
Phoenicurus leucocephalus	0.20000000
Phoenicurus moussieri	0.17000000
Phoenicurus ochruros	0.20000000
Phoenicurus phoenicurus	0.29000000
Phoenicurus schisticeps	0.25000000
Pholia sharpii	0.28000000
Pholidornis rushiae	0.19000000
Phonipara canora	0.22000000
Phonygammus keraudrenii	0.15000000
Phragmacia substriata	0.20000000
Phrygilus atriceps	0.25000000
Phrygilus gayi	0.22000000
Phrygilus patagonicus	0.26000000
Phrygilus punensis	0.21000000
Phylidonyris niger	0.24000000
Phylidonyris novaehollandiae	0.23000000
Phylidonyris pyrrhopterus	0.15000000
Phyllanthus atripennis	0.37000000
Phyllanthus bohndorffi	0.34000000
Phyllanthus rubiginosus	0.37000000
Phyllastrephus albigula	0.34000000
Phyllastrephus albigularis	0.21000000
Phyllastrephus baumanni	0.19000000
Phyllastrephus cabanisi	0.25000000
Phyllastrephus cerviniventris	0.28000000
Phyllastrephus debilis	0.22000000
Phyllastrephus fischeri	0.21000000
Phyllastrephus flavostriatus	0.28000000
Phyllastrephus fulviventris	0.23000000
Phyllastrephus hypochloris	0.24000000
Phyllastrephus icterinus	0.26000000
Phyllastrephus lorenzi	0.23000000
Phyllastrephus poensis	0.19000000
Phyllastrephus poliocephalus	0.40000000
Phyllastrephus strepitans	0.24000000
Phyllastrephus terrestris	0.29000000
Phyllastrephus viridiceps	0.58000000
Phyllastrephus xavieri	0.28000000
Phyllergates cucullatus	0.28000000
Phyllergates heterolaemus	0.15000000
Phyllolais pulchella	0.21000000
Phyllomyias burmeisteri	0.27000000
Phyllomyias cinereiceps	0.19000000
Phyllomyias fasciatus	0.19000000
Phyllomyias griseiceps	0.25000000
