species	rate_e_mean	rate_e_lower	rate_e_upper
Tamiasciurus douglasii	0.00019312	0.00016706	0.00022216
Tamiasciurus hudsonicus	0.00019615	0.00016951	0.00022430
Tamiasciurus mearnsi	0.00541637	0.00526350	0.00559034
Tamiops macclellandii	0.00020225	0.00017546	0.00022990
Tamiops maritimus	0.00018894	0.00016295	0.00021737
Tamiops rodolphii	0.00017105	0.00014525	0.00019618
Tamiops swinhoei	0.00020148	0.00017449	0.00023068
Tanyuromys aphrastus	0.00176997	0.00168315	0.00185480
Tapecomys primus	0.00021756	0.00018780	0.00024549
Taphozous achates	0.00194228	0.00185336	0.00203382
Taphozous australis	0.00110916	0.00104501	0.00117720
Taphozous georgianus	0.00022165	0.00019303	0.00025173
Taphozous hamiltoni	0.00193261	0.00184153	0.00202259
Taphozous hildegardeae	0.00225404	0.00215633	0.00235212
Taphozous hilli	0.00020015	0.00017309	0.00022900
Taphozous kapalgensis	0.00023086	0.00020228	0.00026138
Taphozous longimanus	0.00019196	0.00016397	0.00021800
Taphozous mauritianus	0.00020863	0.00018182	0.00023915
Taphozous melanopogon	0.00021949	0.00019106	0.00024842
Taphozous nudiventris	0.00020439	0.00017481	0.00023127
Taphozous perforatus	0.00020709	0.00017952	0.00023502
Taphozous theobaldi	0.00019313	0.00016619	0.00022009
Taphozous troughtoni	0.00021963	0.00019006	0.00024768
Tapirus bairdii	0.00275501	0.00264681	0.00287084
Tapirus indicus	0.00251430	0.00241116	0.00261977
Tapirus pinchaque	0.00274596	0.00263521	0.00285686
Tapirus terrestris	0.00117756	0.00111095	0.00124881
Tarsipes rostratus	0.00017942	0.00015285	0.00020525
Tarsius bancanus	0.00178256	0.00169865	0.00186850
Tarsius dentatus	0.00197344	0.00187913	0.00206033
Tarsius lariang	0.00161830	0.00153466	0.00169734
Tarsius pelengensis	0.00444617	0.00430181	0.00459047
Tarsius pumilus	0.00181092	0.00172386	0.00189787
Tarsius sangirensis	0.00457142	0.00442516	0.00472128
Tarsius syrichta	0.00071242	0.00065670	0.00076258
Tarsius tarsier	0.00212075	0.00202227	0.00221162
Tarsius tumpara	0.01543292	0.01506709	0.01577804
Tarsius wallacei	0.00155543	0.00147965	0.00163815
Tarsomys apoensis	0.00020541	0.00017772	0.00023454
Tarsomys echinatus	0.00236438	0.00226206	0.00246184
Tasmacetus shepherdi	0.00072310	0.00066961	0.00077675
Tateomys macrocercus	0.00204410	0.00195495	0.00214116
Tateomys rhinogradoides	0.00201908	0.00192510	0.00210972
Tatera indica	0.00019250	0.00016543	0.00021977
Taterillus arenarius	0.00020362	0.00017605	0.00023103
Taterillus congicus	0.00018312	0.00015744	0.00021020
Taterillus emini	0.00020640	0.00017804	0.00023446
Taterillus gracilis	0.00022563	0.00019646	0.00025561
Taterillus lacustris	0.00018810	0.00016145	0.00021609
Taterillus petteri	0.00017731	0.00015227	0.00020416
Taterillus pygargus	0.00020359	0.00017565	0.00023173
Taterillus tranieri	0.00019436	0.00016741	0.00022269
Taxidea taxus	0.00013261	0.00011075	0.00015627
Tayassu pecari	0.00150176	0.00142174	0.00157750
Tenrec ecaudatus	0.00021457	0.00018530	0.00024280
Tetracerus quadricornis	0.00207329	0.00197960	0.00216728
Thallomys loringi	0.00019835	0.00017109	0.00022676
Thallomys nigricauda	0.00022845	0.00019883	0.00025774
Thallomys paedulcus	0.00020577	0.00017779	0.00023403
Thallomys shortridgei	0.00199933	0.00190923	0.00209448
Thalpomys cerradensis	0.00022169	0.00019316	0.00025127
Thalpomys lasiotis	0.00018810	0.00016200	0.00021522
Thamnomys kempi	0.00233597	0.00223643	0.00243504
Thamnomys schoutedeni	0.00203887	0.00194651	0.00213293
Thamnomys venustus	0.00021047	0.00018320	0.00024028
Thaptomys nigrita	0.00020046	0.00017250	0.00022773
Theropithecus gelada	0.00008431	0.00006647	0.00010244
Thomasomys andersoni	0.00178816	0.00170077	0.00187485
Thomasomys apeco	0.00228101	0.00217947	0.00237784
Thomasomys aureus	0.00022378	0.00019515	0.00025431
Thomasomys auricularis	0.00187354	0.00178709	0.00196019
Thomasomys australis	0.00184351	0.00175702	0.00193313
Thomasomys baeops	0.00021765	0.00018972	0.00024763
Thomasomys bombycinus	0.00228774	0.00219090	0.00238493
Thomasomys caudivarius	0.00020357	0.00017592	0.00023262
Thomasomys cinereiventer	0.00020540	0.00017785	0.00023331
Thomasomys cinereus	0.00021942	0.00019132	0.00024944
Thomasomys cinnameus	0.00022546	0.00019559	0.00025436
Thomasomys contradictus	0.00183397	0.00174948	0.00192491
Thomasomys daphne	0.00020871	0.00018150	0.00023738
Thomasomys dispar	0.00184213	0.00175332	0.00193155
Thomasomys eleusis	0.00231826	0.00221771	0.00241704
Thomasomys emeritus	0.00183662	0.00174798	0.00192337
Thomasomys erro	0.00018626	0.00016090	0.00021468
Thomasomys fumeus	0.00186366	0.00177686	0.00195285
Thomasomys gracilis	0.00104405	0.00098051	0.00110691
Thomasomys hudsoni	0.00239044	0.00229314	0.00249364
Thomasomys hylophilus	0.00235177	0.00225597	0.00245073
Thomasomys incanus	0.00024419	0.00021200	0.00027456
Thomasomys ischyrus	0.00018413	0.00015910	0.00021233
Thomasomys kalinowskii	0.00021142	0.00018278	0.00023981
Thomasomys ladewi	0.00025295	0.00022311	0.00028495
Thomasomys laniger	0.00022598	0.00019590	0.00025517
Thomasomys macrotis	0.00229773	0.00220042	0.00239763
Thomasomys monochromos	0.00232250	0.00222377	0.00242182
Thomasomys nicefori	0.00017282	0.00014820	0.00019928
Thomasomys niveipes	0.00021545	0.00018783	0.00024484
Thomasomys notatus	0.00019505	0.00016939	0.00022382
Thomasomys onkiro	0.00241820	0.00231721	0.00252037
Thomasomys oreas	0.00020441	0.00017574	0.00023151
Thomasomys paramorum	0.00021961	0.00019121	0.00025041
Thomasomys popayanus	0.00194657	0.00185874	0.00203857
Thomasomys praetor	0.00106138	0.00099605	0.00112585
Thomasomys princeps	0.00181836	0.00172852	0.00190348
Thomasomys pyrrhonotus	0.00234869	0.00224454	0.00244497
Thomasomys rosalinda	0.00616977	0.00599737	0.00635147
Thomasomys silvestris	0.00022051	0.00019147	0.00025110
Thomasomys taczanowskii	0.00021552	0.00018646	0.00024389
Thomasomys ucucha	0.00236394	0.00226154	0.00246219
Thomasomys vestitus	0.00021854	0.00019009	0.00024828
Thomasomys vulcani	0.00023291	0.00020439	0.00026249
Thomomys bottae	0.00022969	0.00020001	0.00025954
Thomomys bulbivorus	0.00018190	0.00015589	0.00020960
Thomomys clusius	0.00020142	0.00017410	0.00023015
Thomomys idahoensis	0.00021151	0.00018287	0.00023961
Thomomys mazama	0.00019337	0.00016660	0.00022077
Thomomys monticola	0.00020229	0.00017416	0.00023011
Thomomys talpoides	0.00017324	0.00014661	0.00019834
Thomomys townsendii	0.00022076	0.00019259	0.00025030
Thomomys umbrinus	0.00022071	0.00019329	0.00025117
Thoopterus nigrescens	0.00017332	0.00014767	0.00019927
Thrichomys apereoides	0.00022774	0.00019848	0.00025804
Thrichomys inermis	0.00022166	0.00019176	0.00024996
Thrichomys laurentius	0.00188245	0.00179512	0.00197082
Thrichomys pachyurus	0.00018813	0.00016175	0.00021499
Thryonomys gregorianus	0.00018627	0.00015882	0.00021287
Thryonomys swinderianus	0.00021059	0.00018207	0.00023833
Thylamys cinderella	0.00021246	0.00018403	0.00024007
Thylamys citellus	0.00021349	0.00018491	0.00024253
Thylamys elegans	0.00022578	0.00019632	0.00025563
Thylamys fenestrae	0.00103544	0.00097112	0.00109931
Thylamys karimii	0.00235421	0.00225340	0.00245477
Thylamys macrurus	0.00106707	0.00100183	0.00113269
Thylamys pallidior	0.00017599	0.00015092	0.00020200
Thylamys pulchellus	0.00021858	0.00018989	0.00024668
Thylamys pusillus	0.00023758	0.00020853	0.00026911
Thylamys tatei	0.00202969	0.00193611	0.00212127
Thylamys velutinus	0.00103777	0.00097458	0.00110390
Thylamys venustus	0.00210959	0.00201704	0.00220901
Thylogale billardierii	0.00019508	0.00016778	0.00022203
Thylogale browni	0.00218258	0.00208907	0.00227717
Thylogale brunii	0.00215713	0.00205990	0.00224860
Thylogale calabyi	0.00577575	0.00560114	0.00594564
Thylogale lanatus	0.00557619	0.00540951	0.00574001
Thylogale stigmatica	0.00017808	0.00015200	0.00020349
Thylogale thetis	0.00015064	0.00012680	0.00017590
Thyroptera devivoi	0.00176236	0.00167568	0.00184792
Thyroptera discifera	0.00018509	0.00015823	0.00021114
Thyroptera lavali	0.00184865	0.00176447	0.00194098
Thyroptera tricolor	0.00017713	0.00015211	0.00020390
Thyroptera wynneae	0.00177245	0.00168584	0.00185959
Tlacuatzin canescens	0.00020117	0.00017394	0.00023038
Tokudaia muenninki	0.02327376	0.02278459	0.02376961
Tokudaia osimensis	0.00616305	0.00598658	0.00634296
Tokudaia tokunoshimensis	0.00631090	0.00613584	0.00649435
Tolypeutes matacus	0.00048780	0.00044501	0.00053261
Tolypeutes tricinctus	0.00159327	0.00151593	0.00167868
Tomopeas ravus	0.00510969	0.00494677	0.00526328
Tonatia bidens	0.00158203	0.00149908	0.00166286
Tonatia saurophila	0.00016614	0.00014192	0.00019223
Tonkinomys daovantieni	0.00206833	0.00197008	0.00215777
Toromys grandis	0.00020542	0.00017756	0.00023318
Toromys rhipidurus	0.00197928	0.00188511	0.00206867
Trachops cirrhosus	0.00015887	0.00013460	0.00018334
Trachypithecus auratus	0.00125481	0.00118303	0.00132503
Trachypithecus barbei	0.00108779	0.00102168	0.00115450
Trachypithecus cristatus	0.00054651	0.00050196	0.00059459
Trachypithecus delacouri	0.00769277	0.00748803	0.00790121
Trachypithecus francoisi	0.00278162	0.00267053	0.00289024
Trachypithecus geei	0.00273318	0.00262309	0.00283751
Trachypithecus germaini	0.00287795	0.00276335	0.00298525
Trachypithecus hatinhensis	0.00277630	0.00266286	0.00288024
Trachypithecus johnii	0.00126086	0.00119049	0.00133315
Trachypithecus laotum	0.00132554	0.00124984	0.00139701
Trachypithecus obscurus	0.00049170	0.00044714	0.00053500
Trachypithecus phayrei	0.00272188	0.00261472	0.00283198
Trachypithecus pileatus	0.00120895	0.00113520	0.00127466
Trachypithecus poliocephalus	0.00782186	0.00761350	0.00803461
Trachypithecus shortridgei	0.00225702	0.00216148	0.00235666
Trachypithecus vetulus	0.00288742	0.00277919	0.00300408
Tragelaphus angasii	0.00015487	0.00013111	0.00017996
Tragelaphus buxtoni	0.00501893	0.00486056	0.00517966
Tragelaphus derbianus	0.00145236	0.00137439	0.00152905
Tragelaphus eurycerus	0.00068063	0.00062934	0.00073355
Tragelaphus imberbis	0.00064896	0.00059725	0.00069837
Tragelaphus oryx	0.00012551	0.00010404	0.00014734
Tragelaphus scriptus	0.00017304	0.00014785	0.00019881
Tragelaphus spekii	0.00014560	0.00012216	0.00016967
Tragelaphus strepsiceros	0.00011946	0.00009853	0.00014102
Tragulus javanicus	0.00187559	0.00178481	0.00196396
Tragulus kanchil	0.00017803	0.00015173	0.00020363
Tragulus napu	0.00014561	0.00012238	0.00016982
Tragulus nigricans	0.00371621	0.00359064	0.00384632
Tragulus versicolor	0.00147103	0.00139264	0.00154447
Tragulus williamsoni	0.00158971	0.00150898	0.00167025
Transandinomys bolivaris	0.00022860	0.00020036	0.00025810
Transandinomys talamancae	0.00019830	0.00017065	0.00022569
Tremarctos ornatus	0.00107819	0.00101287	0.00114609
Triaenops afer	0.00017394	0.00014825	0.00020032
Triaenops parvus	0.00186060	0.00177248	0.00194764
Triaenops persicus	0.00016574	0.00014099	0.00019068
Triaenops rufus	0.00016912	0.00014351	0.00019440
Trichechus inunguis	0.00114248	0.00107477	0.00120957
Trichechus manatus	0.00124110	0.00117311	0.00131460
Trichechus senegalensis	0.00111054	0.00104254	0.00117726
Trichosurus caninus	0.00012351	0.00010333	0.00014703
Trichosurus cunninghami	0.00016280	0.00013788	0.00018873
Trichosurus vulpecula	0.00017277	0.00014823	0.00019884
Trichys fasciculata	0.00016987	0.00014450	0.00019617
Trinomys albispinus	0.00021035	0.00018176	0.00023929
Trinomys dimidiatus	0.00019219	0.00016523	0.00021847
Trinomys eliasi	0.00106732	0.00100106	0.00113178
Trinomys gratiosus	0.00018416	0.00015713	0.00021101
Trinomys iheringi	0.00022657	0.00019645	0.00025487
Trinomys mirapitanga	0.00187860	0.00179245	0.00196998
Trinomys moojeni	0.00616420	0.00598590	0.00634457
Trinomys paratus	0.00201769	0.00192513	0.00210979
Trinomys setosus	0.00019933	0.00017208	0.00022722
Trinomys yonenagae	0.00610735	0.00592687	0.00627554
Trinycteris nicefori	0.00018717	0.00016057	0.00021358
Trogopterus xanthipes	0.00091059	0.00085128	0.00097105
Tryphomys adustus	0.00210957	0.00201327	0.00220346
Tscherskia triton	0.00019569	0.00016805	0.00022308
Tupaia belangeri	0.00017490	0.00014859	0.00020082
Tupaia chrysogaster	0.00213240	0.00203700	0.00222476
Tupaia discolor	0.00183022	0.00173949	0.00191738
Tupaia dorsalis	0.00178617	0.00170163	0.00187590
Tupaia everetti	0.00018210	0.00015608	0.00020869
Tupaia ferruginea	0.00178334	0.00169548	0.00186876
Tupaia glis	0.00018540	0.00015864	0.00021188
Tupaia gracilis	0.00017283	0.00014658	0.00019874
Tupaia hypochrysa	0.00182972	0.00174430	0.00191954
Tupaia javanica	0.00018918	0.00016163	0.00021693
Tupaia longipes	0.00020467	0.00017661	0.00023310
Tupaia minor	0.00021039	0.00018261	0.00023928
Tupaia montana	0.00017624	0.00015082	0.00020238
Tupaia nicobarica	0.00547250	0.00530655	0.00563535
Tupaia palawanensis	0.00020141	0.00017405	0.00022988
Tupaia picta	0.00016724	0.00014275	0.00019278
Tupaia salatana	0.00017996	0.00015412	0.00020728
Tupaia splendidula	0.00019113	0.00016481	0.00021890
Tupaia tana	0.00020214	0.00017466	0.00023059
Tursiops aduncus	0.00040258	0.00036090	0.00043950
Tursiops truncatus	0.00009622	0.00007765	0.00011558
Tylomys bullaris	0.02295931	0.02247638	0.02344060
Tylomys fulviventer	0.00204756	0.00195690	0.00214458
Tylomys mirae	0.00021182	0.00018222	0.00023964
Tylomys nudicaudus	0.00021672	0.00018863	0.00024584
Tylomys panamensis	0.00213645	0.00204391	0.00223422
Tylomys tumbalensis	0.02260599	0.02210294	0.02307610
Tylomys watsoni	0.00021972	0.00018938	0.00024859
Tylonycteris pachypus	0.00018275	0.00015678	0.00020979
Tylonycteris robustula	0.00017888	0.00015263	0.00020447
Tympanoctomys aureus	0.02171469	0.02123372	0.02217044
Tympanoctomys barrerae	0.00106201	0.00099734	0.00112584
Tympanoctomys kirchnerorum	0.00199346	0.00190375	0.00208698
Tympanoctomys loschalchalerosorum	0.02212788	0.02168278	0.02263231
Typhlomys cinereus	0.00018914	0.00016390	0.00021738
Uranomys ruddi	0.00021043	0.00018239	0.00023919
Urocitellus armatus	0.00020035	0.00017183	0.00022695
Urocitellus beldingi	0.00020230	0.00017575	0.00023154
Urocitellus brunneus	0.00598830	0.00581007	0.00615936
Urocitellus canus	0.00020612	0.00017852	0.00023346
Urocitellus columbianus	0.00019229	0.00016475	0.00021901
Urocitellus elegans	0.00018212	0.00015638	0.00020967
Urocitellus endemicus	0.00209613	0.00200229	0.00218897
Urocitellus mollis	0.00020132	0.00017487	0.00022953
Urocitellus parryii	0.00016809	0.00014393	0.00019381
Urocitellus richardsonii	0.00019138	0.00016467	0.00021927
Urocitellus townsendii	0.00221584	0.00212001	0.00231373
Urocitellus undulatus	0.00020533	0.00017592	0.00023167
Urocitellus washingtoni	0.00101829	0.00095737	0.00108355
Urocyon cinereoargenteus	0.00015283	0.00012921	0.00017751
Urocyon littoralis	0.00106138	0.00099346	0.00112594
Uroderma bilobatum	0.00016379	0.00013897	0.00018877
Uroderma magnirostrum	0.00017705	0.00015226	0.00020319
Uromys anak	0.00022269	0.00019512	0.00025376
Uromys boeadii	0.02273110	0.02225440	0.02321064
Uromys caudimaculatus	0.00017718	0.00015204	0.00020409
Uromys emmae	0.02246661	0.02197355	0.02293049
Uromys hadrourus	0.00104332	0.00097664	0.00110538
Uromys imperator	0.02214847	0.02170425	0.02263430
Uromys neobritannicus	0.00105472	0.00098999	0.00112021
Uromys porculus	0.02265341	0.02215470	0.02312235
Uromys rex	0.00625452	0.00607634	0.00644166
Uromys siebersi	0.00205202	0.00196044	0.00214830
Uromys vika	0.01705417	0.01667481	0.01743996
Uropsilus andersoni	0.00206272	0.00196794	0.00215373
Uropsilus gracilis	0.00019507	0.00016991	0.00022396
Uropsilus investigator	0.00209203	0.00199600	0.00218530
Uropsilus soricipes	0.00022370	0.00019453	0.00025258
Urotrichus talpoides	0.00016787	0.00014347	0.00019406
Ursus americanus	0.00008927	0.00007172	0.00010809
Ursus arctos	0.00009731	0.00007760	0.00011668
Ursus maritimus	0.00102849	0.00096733	0.00109597
Ursus thibetanus	0.00108987	0.00102075	0.00115404
Vampyressa melissa	0.00198951	0.00189967	0.00207932
Vampyressa pusilla	0.00177339	0.00168686	0.00186073
Vampyressa thyone	0.00018181	0.00015636	0.00020808
Vampyriscus bidens	0.00018783	0.00016139	0.00021520
Vampyriscus brocki	0.00016197	0.00013677	0.00018719
Vampyriscus nymphaea	0.00018743	0.00016068	0.00021316
Vampyrodes caraccioli	0.00017908	0.00015244	0.00020506
Vampyrodes major	0.00018001	0.00015310	0.00020521
Vampyrum spectrum	0.00077873	0.00072351	0.00083323
Vandeleuria nilagirica	0.00616114	0.00598549	0.00633994
Vandeleuria nolthenii	0.00619172	0.00600511	0.00636557
Vandeleuria oleracea	0.00020142	0.00017353	0.00022886
Varecia rubra	0.00753197	0.00732853	0.00773925
Varecia variegata	0.00757864	0.00737559	0.00778729
Vernaya fulva	0.00018922	0.00016216	0.00021646
Vespadelus baverstocki	0.00017295	0.00014720	0.00019890
Vespadelus caurinus	0.00017101	0.00014504	0.00019671
Vespadelus darlingtoni	0.00017382	0.00014870	0.00019969
Vespadelus douglasorum	0.00021749	0.00018848	0.00024600
Vespadelus finlaysoni	0.00016695	0.00014288	0.00019364
Vespadelus pumilus	0.00019818	0.00017049	0.00022513
Vespadelus regulus	0.00019019	0.00016338	0.00021736
Vespadelus troughtoni	0.00016286	0.00013750	0.00018762
Vespadelus vulturnus	0.00017915	0.00015371	0.00020544
Vespertilio murinus	0.00021145	0.00018451	0.00024103
Vespertilio sinensis	0.00016909	0.00014346	0.00019504
Vicugna vicugna	0.00012348	0.00010219	0.00014495
Viverra civettina	0.01335126	0.01303327	0.01366576
Viverra megaspila	0.00413089	0.00398788	0.00426607
Viverra tangalunga	0.00016276	0.00013822	0.00018847
Viverra zibetha	0.00012039	0.00010017	0.00014245
Viverricula indica	0.00019727	0.00017004	0.00022603
Voalavo antsahabensis	0.00624527	0.00607229	0.00642844
Voalavo gymnocaudus	0.00018535	0.00015902	0.00021233
Volemys millicens	0.00109606	0.00102910	0.00116142
Volemys musseri	0.00194972	0.00185528	0.00203995
Vombatus ursinus	0.00010233	0.00008329	0.00012338
Vormela peregusna	0.00230786	0.00220728	0.00240693
Vulpes bengalensis	0.00019932	0.00017093	0.00022659
Vulpes cana	0.00019109	0.00016463	0.00021927
Vulpes chama	0.00019424	0.00016696	0.00022125
Vulpes corsac	0.00016393	0.00014025	0.00019024
Vulpes ferrilata	0.00019324	0.00016626	0.00022082
Vulpes lagopus	0.00016687	0.00014215	0.00019263
Vulpes macrotis	0.00014574	0.00012223	0.00016946
Vulpes pallida	0.00022455	0.00019561	0.00025425
Vulpes rueppellii	0.00015591	0.00013161	0.00017979
Vulpes velox	0.00015393	0.00012974	0.00017819
Vulpes vulpes	0.00017409	0.00014897	0.00019948
Vulpes zerda	0.00019420	0.00016636	0.00022057
Waiomys mamasae	0.00177099	0.00168289	0.00185662
Wallabia bicolor	0.00015584	0.00013282	0.00018113
Wiedomys cerradensis	0.00200743	0.00191684	0.00210193
Wiedomys pyrrhorhinos	0.00022179	0.00019250	0.00025187
Wilfredomys oenax	0.00638431	0.00620256	0.00657185
Wyulda squamicaudata	0.00095288	0.00089074	0.00101247
Xenomys nelsoni	0.00622004	0.00603970	0.00639831
Xenuromys barbatus	0.00020156	0.00017387	0.00022967
Xeromys myoides	0.00225665	0.00215688	0.00235061
Xeronycteris vieirai	0.00165488	0.00157228	0.00174104
Xerospermophilus mohavensis	0.00108836	0.00102316	0.00115278
Xerospermophilus perotensis	0.00599137	0.00581231	0.00616839
Xerospermophilus spilosoma	0.00019541	0.00016705	0.00022231
Xerospermophilus tereticaudus	0.00020741	0.00017875	0.00023473
Xerus erythropus	0.00019338	0.00016621	0.00022117
Xerus inauris	0.00019102	0.00016436	0.00021844
Xerus princeps	0.00018714	0.00016075	0.00021452
Xerus rutilus	0.00018857	0.00016152	0.00021645
Zaedyus pichiy	0.00101105	0.00094975	0.00107648
Zaglossus attenboroughi	0.00693090	0.00674003	0.00712758
Zaglossus bartoni	0.00113873	0.00106991	0.00120618
Zaglossus bruijnii	0.00576282	0.00559324	0.00593417
Zalophus californianus	0.00009638	0.00007811	0.00011653
Zalophus wollebaeki	0.00230645	0.00221197	0.00241035
Zapus hudsonius	0.00020662	0.00018005	0.00023515
Zapus princeps	0.00019833	0.00017018	0.00022537
Zapus trinotatus	0.00021125	0.00018269	0.00023954
Zelotomys hildegardeae	0.00020853	0.00018049	0.00023666
