species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Tangara preciosa	0.00014666	0.00012192	0.00016973	0.01450000
Tangara punctata	0.00013673	0.00011488	0.00016080	0.01350000
Tangara ruficervix	0.00013644	0.00011442	0.00015904	0.01350000
Tangara rufigenis	0.00015692	0.00013204	0.00018179	0.01550000
Tangara rufigula	0.00015003	0.00012619	0.00017395	0.01480000
Tangara sayaca	0.00016370	0.00013796	0.00018867	0.01630000
Tangara schrankii	0.00015589	0.00013072	0.00018007	0.01540000
Tangara seledon	0.00014889	0.00012475	0.00017316	0.01470000
Tangara varia	0.00017091	0.00014589	0.00019702	0.01690000
Tangara vassorii	0.00014970	0.00012534	0.00017307	0.01480000
Tangara velia	0.00014990	0.00012688	0.00017498	0.01480000
Tangara versicolor	0.00016020	0.00013627	0.00018499	0.01580000
Tangara viridicollis	0.00016186	0.00013816	0.00018712	0.01600000
Tangara vitriolina	0.00014191	0.00011847	0.00016577	0.01400000
Tangara whitelyi	0.00013858	0.00011533	0.00016075	0.01370000
Tangara xanthocephala	0.00014177	0.00011903	0.00016523	0.01400000
Tangara xanthogastra	0.00018799	0.00016133	0.00021523	0.01860000
Tanygnathus gramineus	0.00205751	0.00196212	0.00214619	0.18850000
Tanygnathus lucionensis	0.00064573	0.00059639	0.00069631	0.06300000
Tanygnathus megalorynchos	0.00011747	0.00009612	0.00013957	0.01160000
Tanygnathus sumatranus	0.00014184	0.00011894	0.00016502	0.01400000
Tanysiptera carolinae	0.00078616	0.00073070	0.00084325	0.07620000
Tanysiptera danae	0.00014266	0.00011953	0.00016714	0.01410000
Tanysiptera ellioti	0.00243052	0.00232897	0.00253054	0.21960000
Tanysiptera galatea	0.00015164	0.00012935	0.00017798	0.01500000
Tanysiptera hydrocharis	0.00156947	0.00148649	0.00164979	0.14520000
Tanysiptera nigriceps	0.00015686	0.00013334	0.00018234	0.01550000
Tanysiptera nympha	0.00014852	0.00012559	0.00017301	0.01480000
Tanysiptera riedelii	0.00075961	0.00070783	0.00081683	0.07380000
Tanysiptera sylvia	0.00017377	0.00014857	0.00020030	0.01720000
Taoniscus nanus	0.00708763	0.00689284	0.00728428	0.50280000
Tapera naevia	0.00015074	0.00012723	0.00017599	0.01490000
Taphrolesbia griseiventris	0.00721013	0.00701215	0.00739977	0.51050000
Taphrospilus hypostictus	0.00014267	0.00011938	0.00016631	0.01410000
Taraba major	0.00015615	0.00013224	0.00018066	0.01540000
Tarphonomus certhioides	0.00015915	0.00013578	0.00018414	0.01570000
Tarphonomus harterti	0.00017524	0.00015005	0.00020269	0.01730000
Tarsiger chrysaeus	0.00018511	0.00015938	0.00021338	0.01830000
Tarsiger cyanurus	0.00014353	0.00012101	0.00016766	0.01420000
Tarsiger hyperythrus	0.00017002	0.00014464	0.00019496	0.01680000
Tarsiger indicus	0.00016600	0.00013989	0.00019025	0.01640000
Tarsiger johnstoniae	0.00017214	0.00014722	0.00019907	0.01700000
Tarsiger rufilatus	0.00015548	0.00013101	0.00017943	0.01540000
Tauraco bannermani	0.00592214	0.00574238	0.00608537	0.44680000
Tauraco corythaix	0.00013548	0.00011414	0.00015888	0.01340000
Tauraco erythrolophus	0.00015813	0.00013382	0.00018284	0.01560000
Tauraco fischeri	0.00070424	0.00065107	0.00075711	0.06850000
Tauraco hartlaubi	0.00014164	0.00011802	0.00016429	0.01400000
Tauraco leucolophus	0.00012854	0.00010620	0.00014935	0.01270000
Tauraco leucotis	0.00013633	0.00011374	0.00015927	0.01350000
Tauraco livingstonii	0.00015763	0.00013368	0.00018219	0.01560000
Tauraco macrorhynchus	0.00013988	0.00011724	0.00016361	0.01380000
Tauraco persa	0.00013781	0.00011554	0.00016132	0.01360000
Tauraco ruspolii	0.00214779	0.00205400	0.00224154	0.19600000
Tauraco schalowi	0.00014575	0.00012245	0.00016898	0.01440000
Tauraco schuettii	0.00012463	0.00010340	0.00014743	0.01230000
Tchagra australis	0.00015670	0.00013102	0.00018069	0.01550000
Tchagra jamesi	0.00016373	0.00013937	0.00018905	0.01620000
Tchagra senegalus	0.00018694	0.00016087	0.00021365	0.01860000
Tchagra tchagra	0.00015986	0.00013561	0.00018495	0.01580000
Telacanthura melanopygia	0.00014287	0.00012000	0.00016705	0.01410000
Telacanthura ussheri	0.00015485	0.00013106	0.00017919	0.01530000
Teledromas fuscus	0.00016483	0.00013972	0.00019017	0.01630000
Telespiza cantans	0.00236960	0.00227010	0.00246799	0.21450000
Telespiza ultima	0.01937180	0.01894111	0.01978905	0.81110000
Telophorus dohertyi	0.00016493	0.00014001	0.00019058	0.01630000
Telophorus viridis	0.00016692	0.00014117	0.00019205	0.01650000
Telophorus zeylonus	0.00016176	0.00013716	0.00018701	0.01600000
Temnotrogon roseigaster	0.00015697	0.00013304	0.00018202	0.01550000
Temnurus temnurus	0.00015491	0.00013043	0.00017850	0.01530000
Tephrodornis affinis	0.00017708	0.00015052	0.00020301	0.01750000
Tephrodornis pondicerianus	0.00016090	0.00013650	0.00018573	0.01590000
Tephrodornis sylvicola	0.00015768	0.00013310	0.00018237	0.01560000
Tephrodornis virgatus	0.00015777	0.00013278	0.00018150	0.01560000
Tephrophilus wetmorei	0.00247157	0.00236869	0.00257420	0.22260000
Tephrozosterops stalkeri	0.00015590	0.00013262	0.00018082	0.01540000
Terathopius ecaudatus	0.00032362	0.00028770	0.00035881	0.03190000
Terenotriccus erythrurus	0.00016159	0.00013753	0.00018746	0.01600000
Terenura maculata	0.00013649	0.00011435	0.00015979	0.01350000
Terenura sicki	0.02385716	0.02337268	0.02437990	0.85450000
Teretistris fernandinae	0.00015337	0.00012798	0.00017668	0.01520000
Teretistris fornsi	0.00013265	0.00010970	0.00015400	0.01310000
Terpsiphone affinis	0.00016857	0.00014336	0.00019387	0.01670000
Terpsiphone atrocaudata	0.00080830	0.00075550	0.00086728	0.07830000
Terpsiphone atrochalybeia	0.00016166	0.00013758	0.00018693	0.01600000
Terpsiphone batesi	0.00015796	0.00013297	0.00018223	0.01560000
Terpsiphone bedfordi	0.00078671	0.00073101	0.00084194	0.07630000
Terpsiphone bourbonnensis	0.00018478	0.00015853	0.00021160	0.01830000
Terpsiphone cinnamomea	0.00017222	0.00014611	0.00019795	0.01700000
Terpsiphone corvina	0.02223544	0.02172683	0.02268402	0.84410000
Terpsiphone cyanescens	0.00016474	0.00013969	0.00018956	0.01630000
Terpsiphone floris	0.00017100	0.00014561	0.00019632	0.01690000
Terpsiphone incei	0.00015947	0.00013573	0.00018512	0.01580000
Terpsiphone mutata	0.00014568	0.00012200	0.00016936	0.01440000
Terpsiphone paradisi	0.00017620	0.00014997	0.00020236	0.01740000
Terpsiphone rufiventer	0.00014671	0.00012243	0.00016965	0.01450000
Terpsiphone rufocinerea	0.00012734	0.00010566	0.00014965	0.01260000
Terpsiphone unirufa	0.00014244	0.00011913	0.00016646	0.01410000
Terpsiphone viridis	0.00016392	0.00013972	0.00018972	0.01620000
Tersina viridis	0.00016602	0.00014134	0.00019086	0.01640000
Tesia cyaniventer	0.00014673	0.00012332	0.00016983	0.01450000
Tesia everetti	0.00014675	0.00012382	0.00017070	0.01450000
Tesia olivea	0.00012847	0.00010505	0.00014991	0.01270000
Tesia superciliaris	0.00017501	0.00015023	0.00020161	0.01730000
Tetrao urogalloides	0.00011567	0.00009486	0.00013673	0.01140000
Tetrao urogallus	0.00012059	0.00009975	0.00014262	0.01190000
Tetraogallus altaicus	0.00013158	0.00010895	0.00015352	0.01300000
Tetraogallus caspius	0.00013475	0.00011254	0.00015774	0.01330000
Tetraogallus caucasicus	0.00015578	0.00013146	0.00018038	0.01540000
Tetraogallus himalayensis	0.00015865	0.00013590	0.00018385	0.01570000
Tetraogallus tibetanus	0.00013474	0.00011276	0.00015763	0.01330000
Tetraophasis obscurus	0.00012555	0.00010362	0.00014631	0.01240000
Tetraophasis szechenyii	0.00014978	0.00012574	0.00017377	0.01480000
Tetrax tetrax	0.00062106	0.00057256	0.00067144	0.06070000
Thalassarche bulleri	0.00030963	0.00027521	0.00034353	0.03050000
Thalassarche carteri	0.00183928	0.00175641	0.00192891	0.16880000
Thalassarche cauta	0.00030336	0.00027056	0.00033921	0.02990000
Thalassarche chlororhynchos	0.00192415	0.00183354	0.00201349	0.17600000
Thalassarche chrysostoma	0.00181730	0.00173080	0.00190469	0.16710000
Thalassarche eremita	0.00099421	0.00093067	0.00105638	0.09500000
Thalassarche impavida	0.00095146	0.00089194	0.00101365	0.09120000
Thalassarche melanophris	0.00004625	0.00003324	0.00005964	0.00450000
Thalassarche salvini	0.00097101	0.00090932	0.00103288	0.09300000
Thalassarche steadi	0.00028509	0.00025121	0.00031817	0.02810000
Thalasseus bengalensis	0.00008854	0.00007046	0.00010729	0.00870000
Thalasseus bergii	0.00007601	0.00005876	0.00009311	0.00750000
Thalasseus bernsteini	0.01049787	0.01023599	0.01075397	0.62780000
Thalasseus elegans	0.00043040	0.00038971	0.00047010	0.04230000
Thalasseus maximus	0.00009923	0.00008043	0.00011903	0.00980000
Thalasseus sandvicensis	0.00009535	0.00007628	0.00011415	0.00940000
Thalassoica antarctica	0.00009517	0.00007636	0.00011513	0.00940000
Thalassornis leuconotus	0.00016002	0.00013653	0.00018583	0.01580000
Thalurania colombica	0.00015053	0.00012730	0.00017529	0.01490000
Thalurania furcata	0.00016299	0.00013742	0.00018749	0.01610000
Thalurania glaucopis	0.00016983	0.00014508	0.00019578	0.01680000
Thalurania ridgwayi	0.00246125	0.00235716	0.00256485	0.22150000
Thalurania watertonii	0.00719877	0.00700126	0.00739163	0.50900000
Thamnistes aequatorialis	0.00016379	0.00013814	0.00018831	0.01620000
Thamnistes anabatinus	0.00016394	0.00013940	0.00018954	0.01620000
Thamnolaea cinnamomeiventris	0.00015447	0.00013137	0.00017859	0.01530000
Thamnomanes ardesiacus	0.00016689	0.00014182	0.00019278	0.01650000
Thamnomanes caesius	0.00015675	0.00013159	0.00018050	0.01550000
Thamnomanes saturninus	0.00017380	0.00014748	0.00019910	0.01720000
Thamnomanes schistogynus	0.00015171	0.00012762	0.00017556	0.01500000
Thamnophilus aethiops	0.00016183	0.00013741	0.00018645	0.01600000
Thamnophilus amazonicus	0.00015784	0.00013257	0.00018212	0.01560000
Thamnophilus ambiguus	0.00016108	0.00013610	0.00018577	0.01590000
Thamnophilus aroyae	0.00017197	0.00014721	0.00019950	0.01700000
Thamnophilus atrinucha	0.00015061	0.00012785	0.00017609	0.01490000
Thamnophilus bernardi	0.00013465	0.00011163	0.00015741	0.01330000
Thamnophilus bridgesi	0.00015568	0.00013189	0.00018064	0.01540000
Thamnophilus caerulescens	0.00017891	0.00015316	0.00020525	0.01770000
Thamnophilus cryptoleucus	0.00079671	0.00073810	0.00085004	0.07730000
Thamnophilus divisorius	0.00016788	0.00014272	0.00019311	0.01660000
Thamnophilus doliatus	0.00016066	0.00013643	0.00018542	0.01590000
Thamnophilus insignis	0.00015065	0.00012694	0.00017364	0.01490000
Thamnophilus melanonotus	0.00016586	0.00014083	0.00019117	0.01640000
Thamnophilus melanothorax	0.00015904	0.00013547	0.00018514	0.01570000
Thamnophilus multistriatus	0.00015376	0.00012921	0.00017776	0.01520000
Thamnophilus murinus	0.00016203	0.00013853	0.00018867	0.01600000
Thamnophilus nigriceps	0.00013398	0.00011226	0.00015814	0.01320000
Thamnophilus nigrocinereus	0.00076287	0.00071035	0.00082161	0.07410000
Thamnophilus palliatus	0.00018607	0.00015877	0.00021204	0.01840000
Thamnophilus pelzelni	0.00014671	0.00012295	0.00017072	0.01450000
Thamnophilus praecox	0.00079628	0.00074094	0.00085241	0.07720000
Thamnophilus punctatus	0.00018121	0.00015455	0.00020704	0.01790000
Thamnophilus ruficapillus	0.00017283	0.00014793	0.00019891	0.01710000
Thamnophilus schistaceus	0.00015362	0.00012912	0.00017746	0.01520000
Thamnophilus shumbae	0.00151860	0.00143830	0.00159802	0.14090000
Thamnophilus stictocephalus	0.00015985	0.00013518	0.00018488	0.01580000
Thamnophilus sticturus	0.00015688	0.00013210	0.00018148	0.01550000
Thamnophilus subfasciatus	0.00014166	0.00011865	0.00016570	0.01400000
Thamnophilus tenuepunctatus	0.00243661	0.00233367	0.00253792	0.21990000
Thamnophilus torquatus	0.00016396	0.00013905	0.00018915	0.01620000
Thamnophilus unicolor	0.00013167	0.00010909	0.00015428	0.01300000
Thamnophilus zarumae	0.00017098	0.00014664	0.00019794	0.01690000
Thamnornis chloropetoides	0.00018230	0.00015612	0.00020832	0.01800000
Thapsinillas affinis	0.00074820	0.00069363	0.00080083	0.07190000
Thapsinillas aurea	0.00077871	0.00072323	0.00083310	0.07470000
Thapsinillas chloris	0.00079457	0.00073867	0.00085263	0.07620000
Thapsinillas harterti	0.00077992	0.00071964	0.00083288	0.07480000
Thapsinillas longirostris	0.00075835	0.00070367	0.00081094	0.07280000
Thapsinillas lucasi	0.00076465	0.00070902	0.00081971	0.07340000
Thapsinillas mysticalis	0.00081397	0.00075785	0.00087202	0.07790000
Thapsinillas platenae	0.00080136	0.00074488	0.00085505	0.07680000
Thaumastura cora	0.00014750	0.00012360	0.00017079	0.01460000
Thaumatibis gigantea	0.01081233	0.01054210	0.01106442	0.63510000
Theristicus branickii	0.00051142	0.00046838	0.00055763	0.05010000
Theristicus caerulescens	0.00010640	0.00008611	0.00012617	0.01050000
Theristicus caudatus	0.00009109	0.00007332	0.00011085	0.00910000
Theristicus melanopis	0.00008225	0.00006494	0.00010021	0.00810000
Thescelocichla leucopleura	0.00014269	0.00011885	0.00016623	0.01410000
Thinocorus orbignyianus	0.00014276	0.00012041	0.00016645	0.01410000
Thinocorus rumicivorus	0.00017388	0.00014840	0.00019939	0.01720000
Thinornis cucullatus	0.00173529	0.00164677	0.00181457	0.16140000
Thinornis novaeseelandiae	0.00578501	0.00561049	0.00595140	0.43900000
Thlypopsis fulviceps	0.00016398	0.00013924	0.00018946	0.01620000
Thlypopsis inornata	0.00015770	0.00013391	0.00018314	0.01560000
Thlypopsis ornata	0.00015571	0.00013165	0.00018050	0.01540000
Thlypopsis pectoralis	0.00015388	0.00012962	0.00017771	0.01520000
Thlypopsis pyrrhocoma	0.00017412	0.00014834	0.00019978	0.01720000
Thlypopsis ruficeps	0.00016966	0.00014394	0.00019479	0.01680000
Thlypopsis sordida	0.00014156	0.00011931	0.00016545	0.01400000
Thlypopsis superciliaris	0.00016469	0.00013966	0.00018949	0.01630000
Threnetes leucurus	0.00017265	0.00014789	0.00019858	0.01710000
Threnetes niger	0.00016382	0.00014008	0.00019017	0.01620000
Threnetes ruckeri	0.00013766	0.00011533	0.00016073	0.01360000
Threskiornis aethiopicus	0.00010308	0.00008348	0.00012244	0.01020000
Threskiornis bernieri	0.00334326	0.00321749	0.00346122	0.28560000
Threskiornis melanocephalus	0.00045804	0.00041622	0.00050044	0.04490000
Threskiornis moluccus	0.00010020	0.00008092	0.00012058	0.00990000
Threskiornis spinicollis	0.00009813	0.00007915	0.00011753	0.00970000
Thripadectes flammulatus	0.00016795	0.00014368	0.00019370	0.01660000
Thripadectes holostictus	0.00016774	0.00014341	0.00019339	0.01660000
Thripadectes ignobilis	0.00015785	0.00013298	0.00018212	0.01560000
Thripadectes melanorhynchus	0.00017197	0.00014509	0.00019639	0.01700000
Thripadectes rufobrunneus	0.00014547	0.00012199	0.00016980	0.01440000
Thripadectes scrutator	0.00016708	0.00014239	0.00019218	0.01650000
Thripadectes virgaticeps	0.00017581	0.00015102	0.00020242	0.01740000
Thripophaga amacurensis	0.00721116	0.00700773	0.00740527	0.50890000
Thripophaga cherriei	0.00241348	0.00231451	0.00251887	0.21840000
Thripophaga fusciceps	0.00014668	0.00012394	0.00017006	0.01450000
Thripophaga gutturata	0.00018914	0.00016202	0.00021612	0.01870000
Thripophaga macroura	0.00239472	0.00229483	0.00249483	0.21650000
Thryomanes bewickii	0.00018209	0.00015571	0.00020872	0.01800000
Thryophilus nicefori	0.02430381	0.02379642	0.02482039	0.85680000
Thryophilus pleurostictus	0.00015374	0.00012990	0.00017851	0.01520000
Thryophilus rufalbus	0.00016503	0.00013960	0.00019114	0.01630000
Thryophilus sernai	0.00705063	0.00686184	0.00724954	0.50190000
Thryophilus sinaloa	0.00017465	0.00014858	0.00019964	0.01730000
Thryorchilus browni	0.00014046	0.00011815	0.00016346	0.01390000
Thryothorus albinucha	0.00017799	0.00015329	0.00020611	0.01760000
Thryothorus ludovicianus	0.00015757	0.00013360	0.00018254	0.01560000
Tiaris olivaceus	0.00016863	0.00014303	0.00019379	0.01670000
Tichodroma muraria	0.00018116	0.00015436	0.00020736	0.01790000
Tickellia hodgsoni	0.00014292	0.00012100	0.00016821	0.01410000
Tigriornis leucolopha	0.00011021	0.00009054	0.00013102	0.01090000
Tigrisoma fasciatum	0.00012538	0.00010231	0.00014656	0.01240000
Tigrisoma lineatum	0.00013381	0.00011104	0.00015603	0.01320000
Tigrisoma mexicanum	0.00011854	0.00009848	0.00014032	0.01170000
Tilmatura dupontii	0.00016899	0.00014481	0.00019553	0.01670000
Timalia pileata	0.00015575	0.00013109	0.00018094	0.01540000
Timeliopsis fulvigula	0.00014373	0.00012074	0.00016692	0.01420000
Timeliopsis griseigula	0.00016702	0.00014240	0.00019247	0.01650000
Tinamotis ingoufi	0.00014470	0.00012116	0.00016754	0.01430000
Tinamotis pentlandii	0.00013447	0.00011219	0.00015664	0.01330000
Tinamus guttatus	0.00070012	0.00064656	0.00075145	0.06810000
Tinamus major	0.00060756	0.00055772	0.00065452	0.05930000
Tinamus osgoodi	0.00153087	0.00145202	0.00160923	0.14370000
Tinamus solitarius	0.00071497	0.00065894	0.00076551	0.06950000
Tinamus tao	0.00197553	0.00188558	0.00206466	0.18190000
Tityra braziliensis	0.00015652	0.00013135	0.00018022	0.01550000
Tityra cayana	0.00013764	0.00011504	0.00016104	0.01360000
Tityra inquisitor	0.00015186	0.00012730	0.00017629	0.01500000
Tityra leucura	0.00154783	0.00146768	0.00162707	0.14340000
Tityra semifasciata	0.00016309	0.00013834	0.00018717	0.01610000
Tmetothylacus tenellus	0.00016191	0.00013663	0.00018670	0.01600000
Tockus damarensis	0.00016208	0.00013767	0.00018670	0.01600000
Tockus deckeni	0.00015956	0.00013598	0.00018516	0.01580000
Tockus erythrorhynchus	0.00017275	0.00014656	0.00019877	0.01710000
Tockus flavirostris	0.00014858	0.00012580	0.00017330	0.01470000
Tockus jacksoni	0.00013556	0.00011243	0.00015784	0.01340000
Tockus leucomelas	0.00017919	0.00015393	0.00020542	0.01770000
Tockus monteiri	0.00016225	0.00013660	0.00018647	0.01600000
Todiramphus albonotatus	0.00079054	0.00073702	0.00084939	0.07660000
Todiramphus australasia	0.00074686	0.00069273	0.00080117	0.07250000
Todiramphus chloris	0.00013773	0.00011633	0.00016201	0.01360000
Todiramphus diops	0.00014872	0.00012533	0.00017338	0.01470000
Todiramphus enigma	0.00075186	0.00069954	0.00080642	0.07310000
Todiramphus farquhari	0.00073039	0.00067671	0.00078269	0.07100000
Todiramphus funebris	0.00233828	0.00224091	0.00243798	0.21160000
Todiramphus gambieri	0.02392716	0.02341949	0.02444175	0.85680000
Todiramphus godeffroyi	0.02381224	0.02331730	0.02431046	0.85520000
Todiramphus lazuli	0.00076248	0.00070807	0.00081752	0.07400000
Todiramphus leucopygius	0.00016587	0.00014097	0.00019152	0.01640000
Todiramphus macleayii	0.00015562	0.00013187	0.00018064	0.01540000
Todiramphus nigrocyaneus	0.00151092	0.00143164	0.00158894	0.14020000
Todiramphus pelewensis	0.00080168	0.00074695	0.00085847	0.07770000
Todiramphus pyrrhopygius	0.00014679	0.00012425	0.00017147	0.01450000
Todiramphus recurvirostris	0.00015558	0.00013177	0.00018056	0.01540000
Todiramphus reichenbachii	0.00235976	0.00225765	0.00245635	0.21380000
Todiramphus ruficollaris	0.00249081	0.00238708	0.00259355	0.22440000
Todiramphus sanctus	0.00016381	0.00013836	0.00018867	0.01620000
Todiramphus saurophagus	0.00015856	0.00013417	0.00018264	0.01570000
Todiramphus tutus	0.00075315	0.00069971	0.00080553	0.07320000
Todiramphus veneratus	0.00013638	0.00011398	0.00015956	0.01350000
Todiramphus winchelli	0.00245866	0.00235719	0.00256233	0.22210000
Todiramphus youngi	0.00078286	0.00072701	0.00083879	0.07590000
Todirostrum chrysocrotaphum	0.00016377	0.00013697	0.00018773	0.01620000
Todirostrum cinereum	0.00014682	0.00012342	0.00017081	0.01450000
Todirostrum maculatum	0.00015707	0.00013299	0.00018182	0.01550000
Todirostrum nigriceps	0.00016060	0.00013557	0.00018521	0.01590000
Todirostrum pictum	0.00015390	0.00012885	0.00017796	0.01520000
Todirostrum poliocephalum	0.00016985	0.00014293	0.00019442	0.01680000
Todirostrum viridanum	0.00017481	0.00014860	0.00020012	0.01730000
Todus angustirostris	0.00017097	0.00014657	0.00019697	0.01690000
Todus mexicanus	0.00013634	0.00011324	0.00015865	0.01350000
Todus multicolor	0.00017365	0.00014840	0.00020026	0.01720000
Todus subulatus	0.00016504	0.00014001	0.00018978	0.01630000
Todus todus	0.00015687	0.00013257	0.00018162	0.01550000
Tolmomyias assimilis	0.00017728	0.00015104	0.00020256	0.01750000
Tolmomyias flaviventris	0.00017685	0.00014992	0.00020239	0.01750000
Tolmomyias flavotectus	0.00017492	0.00014989	0.00020147	0.01730000
Tolmomyias poliocephalus	0.00017806	0.00015183	0.00020427	0.01760000
Tolmomyias sulphurescens	0.00016377	0.00013979	0.00018968	0.01620000
Tolmomyias traylori	0.00014859	0.00012406	0.00017205	0.01470000
Tolmomyias viridiceps	0.00015819	0.00013279	0.00018206	0.01560000
Topaza pella	0.00016071	0.00013754	0.00018680	0.01590000
Topaza pyra	0.00016686	0.00014052	0.00019102	0.01650000
Torgos tracheliotos	0.00259401	0.00248674	0.00269654	0.22980000
Torreornis inexpectata	0.00240261	0.00230692	0.00250605	0.21710000
Touit batavicus	0.00016281	0.00013721	0.00018683	0.01610000
Touit costaricensis	0.00239539	0.00229509	0.00249835	0.21650000
Touit dilectissimus	0.00013637	0.00011451	0.00015968	0.01350000
Touit huetii	0.00241206	0.00231232	0.00251396	0.21770000
Touit melanonotus	0.00243467	0.00233519	0.00253978	0.21990000
Touit purpuratus	0.00015785	0.00013298	0.00018201	0.01560000
Touit stictopterus	0.00250626	0.00240732	0.00261507	0.22580000
Touit surdus	0.00247628	0.00237370	0.00257882	0.22290000
Toxorhamphus novaeguineae	0.00016807	0.00014304	0.00019323	0.01660000
Toxorhamphus poliopterus	0.00014652	0.00012265	0.00017038	0.01450000
Toxostoma bendirei	0.00241456	0.00231739	0.00252071	0.21820000
Toxostoma cinereum	0.00017590	0.00015015	0.00020163	0.01740000
Toxostoma crissale	0.00015860	0.00013507	0.00018402	0.01570000
Toxostoma curvirostre	0.00014679	0.00012309	0.00017100	0.01450000
Toxostoma guttatum	0.02387812	0.02338855	0.02437841	0.85560000
Toxostoma lecontei	0.00016793	0.00014107	0.00019211	0.01660000
Toxostoma longirostre	0.00017324	0.00014734	0.00019856	0.01710000
Toxostoma ocellatum	0.00018218	0.00015679	0.00020923	0.01800000
Toxostoma redivivum	0.00014689	0.00012418	0.00017082	0.01450000
Toxostoma rufum	0.00016288	0.00013875	0.00018854	0.01610000
Trachylaemus goffinii	0.00018077	0.00015413	0.00020613	0.01790000
Trachylaemus purpuratus	0.00015400	0.00013003	0.00017885	0.01520000
Trachylaemus togoensis	0.00014877	0.00012525	0.00017267	0.01470000
Trachyphonus darnaudii	0.00014899	0.00012556	0.00017300	0.01470000
Trachyphonus emini	0.00017996	0.00015293	0.00020637	0.01780000
Trachyphonus erythrocephalus	0.00015173	0.00012776	0.00017650	0.01500000
Trachyphonus margaritatus	0.00015446	0.00013051	0.00017985	0.01530000
Trachyphonus usambiro	0.00015871	0.00013419	0.00018362	0.01570000
Trachyphonus vaillantii	0.00015069	0.00012713	0.00017388	0.01490000
Tragopan blythii	0.00174498	0.00165836	0.00182924	0.16240000
Tragopan caboti	0.00209255	0.00199528	0.00218293	0.19200000
Tragopan melanocephalus	0.00201892	0.00192566	0.00210835	0.18560000
Tragopan satyra	0.00058196	0.00053254	0.00062710	0.05690000
Tragopan temminckii	0.00013770	0.00011491	0.00016061	0.01360000
Tregellasia capito	0.00015391	0.00012948	0.00017730	0.01520000
Tregellasia leucops	0.00016691	0.00014258	0.00019276	0.01650000
Treron affinis	0.00015916	0.00013554	0.00018460	0.01570000
Treron apicauda	0.00015268	0.00012839	0.00017666	0.01510000
Treron aromaticus	0.00081605	0.00075885	0.00087086	0.07920000
Treron australis	0.00015279	0.00012823	0.00017682	0.01510000
Treron axillaris	0.00015399	0.00012944	0.00017841	0.01520000
Treron bicinctus	0.00013957	0.00011642	0.00016286	0.01380000
Treron calvus	0.00018396	0.00015860	0.00021150	0.01820000
Treron capellei	0.00238051	0.00228146	0.00248278	0.21540000
Treron chloropterus	0.00082552	0.00076843	0.00088245	0.08000000
Treron curvirostra	0.00016673	0.00014107	0.00019273	0.01650000
Treron delalandii	0.00015578	0.00012968	0.00017917	0.01540000
Treron floris	0.00238136	0.00227928	0.00248240	0.21510000
Treron formosae	0.00081277	0.00075625	0.00087037	0.07880000
Treron fulvicollis	0.00077470	0.00071919	0.00082918	0.07520000
Treron griseicauda	0.00017010	0.00014482	0.00019646	0.01680000
Treron griveaudi	0.00699064	0.00679400	0.00718413	0.49910000
Treron olax	0.00013739	0.00011519	0.00016093	0.01360000
Treron oxyurus	0.00079283	0.00073810	0.00085074	0.07700000
Treron pembaensis	0.00250386	0.00240195	0.00260932	0.22560000
Treron permagnus	0.00016170	0.00013739	0.00018717	0.01600000
Treron phayrei	0.00085123	0.00079126	0.00090755	0.08230000
Treron phoenicopterus	0.00015473	0.00013020	0.00017963	0.01530000
Treron pompadora	0.00016073	0.00013675	0.00018648	0.01590000
Treron psittaceus	0.00706947	0.00687406	0.00726319	0.50270000
Treron sanctithomae	0.00725076	0.00706158	0.00745738	0.51390000
Treron seimundi	0.00014059	0.00011736	0.00016331	0.01390000
Treron sieboldii	0.00014870	0.00012406	0.00017178	0.01470000
Treron sphenurus	0.00015780	0.00013367	0.00018252	0.01560000
Treron teysmannii	0.00079039	0.00073507	0.00084547	0.07670000
Treron vernans	0.00015144	0.00012813	0.00017577	0.01500000
Treron waalia	0.00013145	0.00010931	0.00015391	0.01300000
Tribonyx mortierii	0.00014686	0.00012306	0.00017102	0.01450000
Tribonyx ventralis	0.00015141	0.00012801	0.00017535	0.01500000
Trichastoma bicolor	0.00013539	0.00011252	0.00015780	0.01340000
Trichastoma buettikoferi	0.00078276	0.00072953	0.00084043	0.07590000
Trichastoma celebense	0.00014990	0.00012666	0.00017430	0.01480000
Trichastoma cinereiceps	0.00016060	0.00013659	0.00018607	0.01590000
Trichastoma malaccense	0.00073625	0.00068262	0.00078989	0.07150000
Trichastoma pyrrogenys	0.00014857	0.00012536	0.00017289	0.01470000
Trichastoma rostratum	0.00075050	0.00069722	0.00080442	0.07290000
Trichastoma tickelli	0.00016596	0.00014125	0.00019226	0.01640000
Trichixos pyrropygus	0.00080755	0.00075216	0.00086510	0.07830000
Trichodere cockerelli	0.00015184	0.00012817	0.00017604	0.01500000
Trichoglossus capistratus	0.00011754	0.00009603	0.00013808	0.01160000
Trichoglossus chlorolepidotus	0.00015692	0.00013233	0.00018134	0.01550000
Trichoglossus euteles	0.00016878	0.00014417	0.00019471	0.01670000
Trichoglossus flavoviridis	0.00014682	0.00012431	0.00017248	0.01450000
Trichoglossus forsteni	0.00207777	0.00198689	0.00217077	0.19070000
Trichoglossus haematodus	0.00013879	0.00011598	0.00016190	0.01370000
Trichoglossus johnstoniae	0.00064983	0.00060158	0.00070191	0.06330000
