species	rate_e_mean	rate_e_lower	rate_e_upper
Lanius tephronotus	0.00001505	0.00000790	0.00002252
Lanius tigrinus	0.00001510	0.00000770	0.00002286
Lanius validirostris	0.00012045	0.00009921	0.00014195
Lanius vittatus	0.00002121	0.00001263	0.00003054
Larosterna inca	0.00008536	0.00006798	0.00010390
Larus argentatus	0.00002417	0.00001477	0.00003362
Larus armenicus	0.00010521	0.00008537	0.00012541
Larus atlanticus	0.00009959	0.00008030	0.00011895
Larus atricilla	0.00002301	0.00001431	0.00003309
Larus audouinii	0.00002378	0.00001494	0.00003345
Larus belcheri	0.00002585	0.00001640	0.00003590
Larus brunnicephalus	0.00001903	0.00001067	0.00002726
Larus bulleri	0.00058887	0.00053953	0.00063515
Larus cachinnans	0.00001685	0.00000922	0.00002507
Larus californicus	0.00001804	0.00001009	0.00002669
Larus canus	0.00002099	0.00001265	0.00003018
Larus cirrocephalus	0.00001520	0.00000782	0.00002295
Larus crassirostris	0.00002498	0.00001500	0.00003458
Larus delawarensis	0.00001622	0.00000863	0.00002383
Larus dominicanus	0.00002606	0.00001648	0.00003583
Larus fuliginosus	0.00025217	0.00022109	0.00028371
Larus fuscus	0.00002088	0.00001237	0.00003013
Larus genei	0.00001286	0.00000599	0.00002000
Larus glaucescens	0.00002316	0.00001407	0.00003271
Larus glaucoides	0.00001426	0.00000713	0.00002185
Larus hartlaubii	0.00002130	0.00001304	0.00003037
Larus heermanni	0.00011760	0.00009654	0.00013941
Larus hemprichii	0.00001288	0.00000663	0.00002046
Larus hyperboreus	0.00001305	0.00000610	0.00001996
Larus ichthyaetus	0.00001911	0.00001108	0.00002791
Larus leucophthalmus	0.00001504	0.00000814	0.00002313
Larus livens	0.00001580	0.00000828	0.00002336
Larus maculipennis	0.00002189	0.00001318	0.00003078
Larus marinus	0.00002589	0.00001663	0.00003572
Larus melanocephalus	0.00002812	0.00001768	0.00003862
Larus michahellis	0.00002390	0.00001518	0.00003390
Larus modestus	0.00002372	0.00001479	0.00003338
Larus novaehollandiae	0.00002698	0.00001715	0.00003781
Larus occidentalis	0.00002287	0.00001408	0.00003233
Larus pacificus	0.00002095	0.00001252	0.00003023
Larus philadelphia	0.00001891	0.00001096	0.00002727
Larus pipixcan	0.00002216	0.00001349	0.00003156
Larus relictus	0.00024845	0.00021657	0.00027865
Larus ridibundus	0.00001793	0.00001007	0.00002624
Larus schistisagus	0.00001409	0.00000722	0.00002153
Larus scoresbii	0.00002023	0.00001190	0.00002928
Larus serranus	0.00001924	0.00001107	0.00002762
Larus smithsonianus	0.00002592	0.00001689	0.00003664
Larvivora akahige	0.00002009	0.00001196	0.00002918
Larvivora brunnea	0.00002021	0.00001239	0.00002924
Larvivora cyane	0.00001585	0.00000854	0.00002399
Larvivora komadori	0.00009814	0.00007918	0.00011775
Larvivora namiyei	0.00010958	0.00008999	0.00013099
Larvivora ruficeps	0.00055176	0.00050712	0.00059967
Larvivora sibilans	0.00002830	0.00001845	0.00003856
Larvivora tanensis	0.00022701	0.00019623	0.00025533
Laterallus albigularis	0.00001916	0.00001068	0.00002786
Laterallus exilis	0.00001394	0.00000704	0.00002125
Laterallus jamaicensis	0.00057610	0.00052982	0.00062443
Laterallus leucopyrrhus	0.00002203	0.00001375	0.00003148
Laterallus levraudi	0.00022073	0.00019364	0.00025126
Laterallus melanophaius	0.00002211	0.00001352	0.00003119
Laterallus ruber	0.00002215	0.00001375	0.00003102
Laterallus spilonota	0.00025534	0.00022446	0.00028586
Laterallus tuerosi	0.00057039	0.00052263	0.00061826
Laterallus xenopterus	0.00024517	0.00021596	0.00027807
Lathamus discolor	0.00232274	0.00221788	0.00241907
Lathrotriccus euleri	0.00001524	0.00000770	0.00002319
Lathrotriccus griseipectus	0.00021961	0.00019199	0.00025033
Laticilla burnesii	0.00008727	0.00006933	0.00010600
Laticilla cinerascens	0.00055839	0.00051170	0.00060535
Legatus leucophaius	0.00001607	0.00000839	0.00002375
Leiopicus auriceps	0.00002217	0.00001318	0.00003108
Leiopicus mahrattensis	0.00001511	0.00000773	0.00002276
Leiopicus medius	0.00002196	0.00001364	0.00003126
Leioptila annectens	0.00002406	0.00001451	0.00003350
Leiothlypis celata	0.00001796	0.00001011	0.00002656
Leiothlypis crissalis	0.00001815	0.00000992	0.00002647
Leiothlypis luciae	0.00001731	0.00000967	0.00002561
Leiothlypis peregrina	0.00002597	0.00001678	0.00003656
Leiothlypis ruficapilla	0.00002303	0.00001446	0.00003301
Leiothlypis virginiae	0.00002302	0.00001381	0.00003275
Leiothrix argentauris	0.00001669	0.00000917	0.00002488
Leiothrix laurinae	0.00054885	0.00050199	0.00059472
Leiothrix lutea	0.00001595	0.00000861	0.00002407
Leipoa ocellata	0.00022980	0.00020159	0.00026091
Leistes bellicosus	0.00002508	0.00001573	0.00003515
Leistes defilippii	0.00022992	0.00019988	0.00026014
Leistes loyca	0.00001291	0.00000609	0.00001999
Leistes militaris	0.00001707	0.00000941	0.00002554
Leistes superciliaris	0.00002298	0.00001421	0.00003220
Leonardina woodi	0.00001688	0.00000947	0.00002514
Lepidocolaptes affinis	0.00001992	0.00001154	0.00002851
Lepidocolaptes albolineatus	0.00001899	0.00001084	0.00002735
Lepidocolaptes angustirostris	0.00002589	0.00001635	0.00003572
Lepidocolaptes duidae	0.00003001	0.00001964	0.00004076
Lepidocolaptes falcinellus	0.00002797	0.00001825	0.00003830
Lepidocolaptes fatimalimae	0.00002003	0.00001180	0.00002889
Lepidocolaptes fuscicapillus	0.00001780	0.00001029	0.00002637
Lepidocolaptes lacrymiger	0.00002505	0.00001543	0.00003476
Lepidocolaptes leucogaster	0.00001708	0.00000911	0.00002480
Lepidocolaptes neglectus	0.00001411	0.00000715	0.00002146
Lepidocolaptes souleyetii	0.00002715	0.00001741	0.00003751
Lepidocolaptes squamatus	0.00002203	0.00001274	0.00003131
Lepidogrammus cumingi	0.00002298	0.00001396	0.00003262
Lepidopyga coeruleogularis	0.00003017	0.00001971	0.00004127
Lepidopyga goudoti	0.00001103	0.00000527	0.00001778
Lepidopyga lilliae	0.00229420	0.00219547	0.00239144
Lepidopygia nana	0.00002305	0.00001399	0.00003234
Lepidothrix coeruleocapilla	0.00001807	0.00001040	0.00002687
Lepidothrix coronata	0.00002309	0.00001402	0.00003244
Lepidothrix iris	0.00022797	0.00019842	0.00025780
Lepidothrix isidorei	0.00009336	0.00007433	0.00011153
Lepidothrix nattereri	0.00002293	0.00001360	0.00003222
Lepidothrix serena	0.00002310	0.00001379	0.00003261
Lepidothrix suavissima	0.00002098	0.00001256	0.00003087
Lepidothrix vilasboasi	0.00023455	0.00020555	0.00026590
Leptasthenura aegithaloides	0.00001910	0.00001092	0.00002781
Leptasthenura andicola	0.00002196	0.00001284	0.00003092
Leptasthenura berlepschi	0.00002202	0.00001307	0.00003119
Leptasthenura fuliginiceps	0.00002891	0.00001879	0.00003995
Leptasthenura pallida	0.00001388	0.00000661	0.00002164
Leptasthenura pileata	0.00000787	0.00000297	0.00001316
Leptasthenura platensis	0.00001694	0.00000950	0.00002504
Leptasthenura setaria	0.00009231	0.00007384	0.00011101
Leptasthenura striata	0.00001300	0.00000647	0.00002017
Leptasthenura striolata	0.00002907	0.00001912	0.00003955
Leptasthenura xenothorax	0.00056086	0.00051502	0.00060873
Leptocoma aspasia	0.00001814	0.00001043	0.00002646
Leptocoma brasiliana	0.00002028	0.00001179	0.00002909
Leptocoma calcostetha	0.00002006	0.00001158	0.00002913
Leptocoma juliae	0.00002300	0.00001360	0.00003247
Leptocoma minima	0.00002419	0.00001486	0.00003416
Leptocoma sperata	0.00001405	0.00000718	0.00002145
Leptocoma zeylonica	0.00002303	0.00001418	0.00003276
Leptodon cayanensis	0.00001704	0.00000941	0.00002511
Leptodon forbesi	0.00055914	0.00051254	0.00060690
Leptopoecile elegans	0.00002706	0.00001688	0.00003726
Leptopoecile sophiae	0.00002494	0.00001555	0.00003495
Leptopogon albidiventer	0.00001998	0.00001143	0.00002872
Leptopogon amaurocephalus	0.00002308	0.00001346	0.00003184
Leptopogon rufipectus	0.00001818	0.00001005	0.00002658
Leptopogon superciliaris	0.00002099	0.00001234	0.00003030
Leptopogon taczanowskii	0.00009740	0.00007855	0.00011712
Leptopterus chabert	0.00001922	0.00001093	0.00002808
Leptoptilos crumenifer	0.00002588	0.00001666	0.00003577
Leptoptilos dubius	0.00055135	0.00050645	0.00059787
Leptoptilos javanicus	0.00023678	0.00020744	0.00026699
Leptosittaca branickii	0.00023598	0.00020603	0.00026649
Leptosomus discolor	0.00002110	0.00001277	0.00003059
Leptotila battyi	0.00020245	0.00017477	0.00023210
Leptotila cassinii	0.00002014	0.00001221	0.00002930
Leptotila conoveri	0.00055356	0.00050896	0.00060207
Leptotila jamaicensis	0.00002182	0.00001322	0.00003105
Leptotila megalura	0.00002192	0.00001302	0.00003079
Leptotila ochraceiventris	0.00022465	0.00019661	0.00025471
Leptotila pallida	0.00001819	0.00001020	0.00002650
Leptotila plumbeiceps	0.00002081	0.00001228	0.00002993
Leptotila rufaxilla	0.00001481	0.00000714	0.00002220
Leptotila verreauxi	0.00001382	0.00000688	0.00002129
Leptotila wellsi	0.00225009	0.00214784	0.00234756
Leptotrygon veraguensis	0.00001803	0.00000991	0.00002640
Lerwa lerwa	0.00002276	0.00001357	0.00003233
Lesbia nuna	0.00001486	0.00000799	0.00002286
Lesbia victoriae	0.00001993	0.00001177	0.00002903
Lessonia oreas	0.00001309	0.00000675	0.00002067
Lessonia rufa	0.00002600	0.00001613	0.00003630
Leucippus baeri	0.00001291	0.00000641	0.00002028
Leucippus chlorocercus	0.00001583	0.00000873	0.00002348
Leucippus fallax	0.00001798	0.00000982	0.00002613
Leucippus taczanowskii	0.00002209	0.00001389	0.00003220
Leucocarbo atriceps	0.00002504	0.00001529	0.00003490
Leucocarbo bougainvilliorum	0.00010233	0.00008280	0.00012242
Leucocarbo campbelli	0.00022295	0.00019481	0.00025342
Leucocarbo carunculatus	0.00022906	0.00019917	0.00025940
Leucocarbo chalconotus	0.00021463	0.00018684	0.00024384
Leucocarbo colensoi	0.00023392	0.00020358	0.00026375
Leucocarbo magellanicus	0.00002508	0.00001558	0.00003523
Leucocarbo onslowi	0.00236956	0.00226323	0.00246489
Leucocarbo ranfurlyi	0.00022088	0.00019167	0.00024969
Leucocarbo verrucosus	0.00002010	0.00001200	0.00002912
Leucochloris albicollis	0.00002102	0.00001269	0.00002960
Leucogeranus leucogeranus	0.00233410	0.00224099	0.00244057
Leuconotopicus albolarvatus	0.00002131	0.00001303	0.00003085
Leuconotopicus arizonae	0.00001617	0.00000862	0.00002426
Leuconotopicus borealis	0.00011346	0.00009317	0.00013531
Leuconotopicus fumigatus	0.00002013	0.00001198	0.00002889
Leuconotopicus stricklandi	0.00002816	0.00001841	0.00003848
Leuconotopicus villosus	0.00001786	0.00001008	0.00002615
Leucopeza semperi	0.00227174	0.00216796	0.00236868
Leucopsar rothschildi	0.00228270	0.00218346	0.00238159
Leucopternis kuhli	0.00002430	0.00001528	0.00003401
Leucopternis melanops	0.00002118	0.00001300	0.00003082
Leucopternis semiplumbeus	0.00001715	0.00000974	0.00002543
Leucosarcia melanoleuca	0.00002005	0.00001190	0.00002845
Leucosticte arctoa	0.00002485	0.00001552	0.00003518
Leucosticte atrata	0.00058447	0.00053667	0.00063328
Leucosticte australis	0.00062471	0.00057508	0.00067444
Leucosticte brandti	0.00000900	0.00000364	0.00001484
Leucosticte nemoricola	0.00001715	0.00000964	0.00002543
Leucosticte tephrocotis	0.00002281	0.00001381	0.00003231
Lewinia mirifica	0.00023369	0.00020513	0.00026456
Lewinia muelleri	0.00025112	0.00021973	0.00028241
Lewinia pectoralis	0.00002195	0.00001330	0.00003108
Lewinia striata	0.00002216	0.00001335	0.00003115
Lichenostomus cratitius	0.00002210	0.00001309	0.00003116
Lichenostomus melanops	0.00001721	0.00000951	0.00002549
Lichmera alboauricularis	0.00002312	0.00001408	0.00003280
Lichmera argentauris	0.00001901	0.00001145	0.00002803
Lichmera deningeri	0.00003001	0.00002012	0.00004088
Lichmera flavicans	0.00001910	0.00001110	0.00002832
Lichmera incana	0.00001480	0.00000756	0.00002236
Lichmera indistincta	0.00002604	0.00001631	0.00003617
Lichmera lombokia	0.00002817	0.00001802	0.00003820
Lichmera monticola	0.00002097	0.00001235	0.00002982
Lichmera notabilis	0.00002487	0.00001498	0.00003473
Lichmera squamata	0.00001507	0.00000829	0.00002288
Limnoctites rectirostris	0.00011048	0.00009077	0.00013197
Limnodromus griseus	0.00002107	0.00001252	0.00003026
Limnodromus scolopaceus	0.00002600	0.00001649	0.00003630
Limnodromus semipalmatus	0.00008530	0.00006775	0.00010311
Limnornis curvirostris	0.00002192	0.00001364	0.00003129
Limnothlypis swainsonii	0.00001411	0.00000723	0.00002141
Limosa fedoa	0.00002298	0.00001427	0.00003271
Limosa haemastica	0.00001702	0.00000946	0.00002539
Limosa lapponica	0.00010362	0.00008438	0.00012425
Limosa limosa	0.00009651	0.00007748	0.00011608
Linaria cannabina	0.00002388	0.00001420	0.00003353
Linaria flavirostris	0.00002000	0.00001127	0.00002872
Linaria johannis	0.00058869	0.00054018	0.00063658
Linaria yemenensis	0.00001811	0.00001056	0.00002627
Linurgus olivaceus	0.00001819	0.00001040	0.00002697
Liocichla bugunorum	0.00228671	0.00218920	0.00239076
Liocichla omeiensis	0.00022154	0.00019255	0.00025137
Liocichla phoenicea	0.00002501	0.00001559	0.00003472
Liocichla ripponi	0.00002198	0.00001334	0.00003170
Liocichla steerii	0.00002419	0.00001490	0.00003360
Lioparus chrysotis	0.00001420	0.00000746	0.00002214
Liosceles thoracicus	0.00001899	0.00001078	0.00002752
Lipaugus ater	0.00002208	0.00001354	0.00003158
Lipaugus conditus	0.00024332	0.00021220	0.00027346
Lipaugus fuscocinereus	0.00001595	0.00000880	0.00002363
Lipaugus lanioides	0.00010444	0.00008443	0.00012436
Lipaugus streptophorus	0.00001790	0.00000968	0.00002591
Lipaugus unirufus	0.00002196	0.00001294	0.00003154
Lipaugus uropygialis	0.00023279	0.00020190	0.00026241
Lipaugus vociferans	0.00001186	0.00000575	0.00001850
Lipaugus weberi	0.00218191	0.00208800	0.00228088
Lissotis hartlaubii	0.00001597	0.00000855	0.00002366
Lissotis melanogaster	0.00002223	0.00001309	0.00003148
Loboparadisea sericea	0.00009838	0.00007993	0.00011813
Lobotos lobatus	0.00020130	0.00017381	0.00022846
Lobotos oriolinus	0.00019650	0.00016818	0.00022316
Lochmias nematura	0.00001998	0.00001160	0.00002891
Locustella accentor	0.00002978	0.00002008	0.00004100
Locustella alishanensis	0.00001622	0.00000878	0.00002436
Locustella amnicola	0.00002589	0.00001694	0.00003615
Locustella castanea	0.00002098	0.00001219	0.00002991
Locustella caudata	0.00002008	0.00001193	0.00002910
Locustella certhiola	0.00001795	0.00001005	0.00002612
Locustella chengi	0.00002220	0.00001350	0.00003159
Locustella davidi	0.00002108	0.00001214	0.00003025
Locustella fasciolata	0.00001925	0.00001145	0.00002837
Locustella fluviatilis	0.00002585	0.00001616	0.00003629
Locustella kashmirensis	0.00002119	0.00001260	0.00003041
Locustella lanceolata	0.00001889	0.00001087	0.00002771
Locustella luscinioides	0.00001798	0.00001036	0.00002656
Locustella luteoventris	0.00001884	0.00001056	0.00002753
Locustella major	0.00010038	0.00008142	0.00012047
Locustella mandelli	0.00002104	0.00001246	0.00003024
Locustella montis	0.00002209	0.00001288	0.00003129
Locustella naevia	0.00002204	0.00001276	0.00003064
Locustella ochotensis	0.00001202	0.00000610	0.00001894
Locustella pleskei	0.00023710	0.00020552	0.00026602
Locustella pryeri	0.00009829	0.00007886	0.00011734
Locustella seebohmi	0.00002204	0.00001312	0.00003120
Locustella tacsanowskia	0.00002118	0.00001270	0.00003050
Locustella thoracica	0.00001998	0.00001170	0.00002891
Loddigesia mirabilis	0.00060208	0.00055534	0.00065226
Lonchura atricapilla	0.00002604	0.00001648	0.00003621
Lonchura caniceps	0.00002114	0.00001198	0.00003021
Lonchura castaneothorax	0.00001691	0.00000973	0.00002579
Lonchura ferruginosa	0.00002005	0.00001172	0.00002883
Lonchura flaviprymna	0.00001595	0.00000881	0.00002408
Lonchura forbesi	0.00002396	0.00001462	0.00003371
Lonchura fuscans	0.00002014	0.00001165	0.00002906
Lonchura fuscata	0.00012059	0.00010021	0.00014275
Lonchura grandis	0.00002220	0.00001368	0.00003144
Lonchura hunsteini	0.00001781	0.00001013	0.00002598
Lonchura kelaarti	0.00002911	0.00001910	0.00004020
Lonchura leucogastra	0.00003382	0.00002276	0.00004568
Lonchura leucogastroides	0.00002290	0.00001315	0.00003206
Lonchura leucosticta	0.00002396	0.00001498	0.00003376
Lonchura maja	0.00002517	0.00001588	0.00003516
Lonchura malacca	0.00002294	0.00001413	0.00003250
Lonchura melaena	0.00001797	0.00000982	0.00002651
Lonchura molucca	0.00001590	0.00000855	0.00002369
Lonchura montana	0.00002319	0.00001423	0.00003266
Lonchura monticola	0.00001390	0.00000700	0.00002149
Lonchura nevermanni	0.00001401	0.00000723	0.00002167
Lonchura oryzivora	0.00056969	0.00052080	0.00061710
Lonchura pallida	0.00002319	0.00001424	0.00003295
Lonchura punctulata	0.00001792	0.00001019	0.00002633
Lonchura quinticolor	0.00002815	0.00001830	0.00003805
Lonchura spectabilis	0.00002209	0.00001298	0.00003086
Lonchura striata	0.00003089	0.00002043	0.00004267
Lonchura stygia	0.00011833	0.00009671	0.00013868
Lonchura teerinki	0.00001483	0.00000777	0.00002243
Lonchura tristissima	0.00003817	0.00002640	0.00005114
Lonchura vana	0.00023886	0.00020894	0.00026963
Lophaetus occipitalis	0.00001813	0.00001057	0.00002697
Lophoceros alboterminatus	0.00001594	0.00000865	0.00002408
Lophoceros bradfieldi	0.00001706	0.00000921	0.00002530
Lophoceros camurus	0.00002297	0.00001422	0.00003297
Lophoceros fasciatus	0.00002325	0.00001454	0.00003293
Lophoceros hemprichii	0.00002015	0.00001183	0.00002908
Lophoceros nasutus	0.00002501	0.00001556	0.00003441
Lophoceros pallidirostris	0.00001804	0.00001034	0.00002630
Lophoceros semifasciatus	0.00001001	0.00000418	0.00001626
Lophodytes cucullatus	0.00002202	0.00001320	0.00003161
Lophoictinia isura	0.00002483	0.00001553	0.00003459
Lopholaimus antarcticus	0.00002116	0.00001252	0.00003030
Lophonetta specularioides	0.00001805	0.00001019	0.00002649
Lophophanes cristatus	0.00001716	0.00000967	0.00002518
Lophophanes dichrous	0.00002140	0.00001288	0.00003125
Lophophorus impejanus	0.00002523	0.00001611	0.00003529
Lophophorus lhuysii	0.00021983	0.00019252	0.00025049
Lophophorus sclateri	0.00023440	0.00020576	0.00026596
Lophorina intercedens	0.00002388	0.00001466	0.00003359
Lophorina magnifica	0.00002217	0.00001335	0.00003125
Lophorina paradisea	0.00001980	0.00001125	0.00002881
Lophorina superba	0.00001900	0.00001075	0.00002744
Lophorina victoriae	0.00002993	0.00001958	0.00004076
Lophornis adorabilis	0.00002802	0.00001790	0.00003814
Lophornis brachylophus	0.00230430	0.00220591	0.00240399
Lophornis chalybeus	0.00010141	0.00008213	0.00012119
Lophornis delattrei	0.00002092	0.00001279	0.00002987
Lophornis gouldii	0.00021158	0.00018268	0.00024042
Lophornis helenae	0.00002301	0.00001362	0.00003174
Lophornis magnificus	0.00002086	0.00001193	0.00002990
Lophornis ornatus	0.00001890	0.00001087	0.00002792
Lophornis pavoninus	0.00001681	0.00000922	0.00002467
Lophornis stictolophus	0.00001214	0.00000559	0.00001878
Lophornis verreauxii	0.00002709	0.00001764	0.00003760
Lophospingus griseocristatus	0.00002317	0.00001451	0.00003263
Lophospingus pusillus	0.00002291	0.00001418	0.00003205
Lophostrix cristata	0.00001793	0.00001047	0.00002638
Lophotibis cristata	0.00010248	0.00008257	0.00012214
Lophotis gindiana	0.00002404	0.00001449	0.00003365
Lophotis ruficrista	0.00002803	0.00001808	0.00003852
Lophotis savilei	0.00002802	0.00001839	0.00003843
Lophotriccus eulophotes	0.00002206	0.00001323	0.00003180
Lophotriccus galeatus	0.00001309	0.00000673	0.00001985
Lophotriccus pileatus	0.00002807	0.00001779	0.00003805
Lophotriccus vitiosus	0.00002101	0.00001228	0.00002994
Lophotriorchis kienerii	0.00012051	0.00009966	0.00014230
Lophura bulweri	0.00021994	0.00019085	0.00024930
Lophura diardi	0.00001805	0.00001032	0.00002667
Lophura edwardsi	0.00227593	0.00217719	0.00237468
Lophura erythrophthalma	0.00023511	0.00020640	0.00026673
Lophura ignita	0.00010624	0.00008559	0.00012606
Lophura inornata	0.00010321	0.00008387	0.00012323
Lophura leucomelanos	0.00002314	0.00001418	0.00003257
Lophura nycthemera	0.00001820	0.00001015	0.00002637
Lophura pyronota	0.00025835	0.00022761	0.00029082
Lophura rufa	0.00009612	0.00007772	0.00011645
