species	simulated_ext_prob_in_100_years
Formicivora grisea	0.00200000
Formicivora iheringi	0.00960000
Formicivora intermedia	0.00120000
Formicivora melanogaster	0.00230000
Formicivora paludicola	0.20420000
Formicivora rufa	0.00170000
Formicivora serrana	0.00110000
Forpus coelestis	0.00180000
Forpus conspicillatus	0.00210000
Forpus cyanopygius	0.01170000
Forpus modestus	0.00220000
Forpus passerinus	0.00200000
Forpus spengeli	0.00160000
Forpus xanthops	0.02130000
Forpus xanthopterygius	0.00190000
Foudia aldabrana	0.05560000
Foudia consobrina	0.01070000
Foudia eminentissima	0.00270000
Foudia flavicans	0.00910000
Foudia madagascariensis	0.00200000
Foudia omissa	0.00160000
Foudia rubra	0.05890000
Foudia sechellarum	0.00920000
Foulehaio carunculatus	0.00150000
Foulehaio procerior	0.00270000
Foulehaio taviunensis	0.00170000
Francolinus francolinus	0.00180000
Francolinus gularis	0.02550000
Francolinus pictus	0.00140000
Francolinus pintadeanus	0.00160000
Francolinus pondicerianus	0.00280000
Fraseria caerulescens	0.00200000
Fraseria cinerascens	0.00170000
Fraseria griseigularis	0.00210000
Fraseria lendu	0.02130000
Fraseria ocreata	0.00220000
Fraseria olivascens	0.00210000
Fraseria plumbea	0.00250000
Fraseria tessmanni	0.00230000
Fratercula arctica	0.02160000
Fratercula cirrhata	0.00170000
Fratercula corniculata	0.00250000
Frederickena unduliger	0.00200000
Frederickena viridis	0.00150000
Fregata andrewsi	0.19860000
Fregata aquila	0.02330000
Fregata ariel	0.00160000
Fregata magnificens	0.00190000
Fregata minor	0.00220000
Fregetta grallaria	0.00200000
Fregetta maoriana	0.20080000
Fregetta tropica	0.00200000
Fringilla coelebs	0.00230000
Fringilla montifringilla	0.00140000
Fringilla polatzeki	0.05210000
Fringilla teydea	0.01040000
Fulica alai	0.02320000
Fulica americana	0.00100000
Fulica ardesiaca	0.00170000
Fulica armillata	0.00190000
Fulica atra	0.00270000
Fulica cornuta	0.00880000
Fulica cristata	0.00230000
Fulica gigantea	0.00150000
Fulica leucoptera	0.00130000
Fulica rufifrons	0.00200000
Fulmarus glacialis	0.00250000
Fulmarus glacialoides	0.00160000
Fulvetta cinereiceps	0.00190000
Fulvetta danisi	0.00210000
Fulvetta formosana	0.00070000
Fulvetta ludlowi	0.00150000
Fulvetta manipurensis	0.00190000
Fulvetta ruficapilla	0.00120000
Fulvetta striaticollis	0.00240000
Fulvetta vinipectus	0.00320000
Furnarius cinnamomeus	0.00170000
Furnarius cristatus	0.00270000
Furnarius figulus	0.00120000
Furnarius leucopus	0.00150000
Furnarius longirostris	0.00150000
Furnarius minor	0.00210000
Furnarius rufus	0.00290000
Furnarius torridus	0.00200000
Gactornis enarratus	0.00190000
Galbalcyrhynchus leucotis	0.00220000
Galbalcyrhynchus purusianus	0.00210000
Galbula albirostris	0.00170000
Galbula chalcocephala	0.00250000
Galbula chalcothorax	0.00200000
Galbula cyanescens	0.00300000
Galbula cyanicollis	0.00090000
Galbula dea	0.00190000
Galbula galbula	0.00200000
Galbula leucogastra	0.00140000
Galbula pastazae	0.02340000
Galbula ruficauda	0.00200000
Galbula tombacea	0.00190000
Galerida cristata	0.00160000
Galerida deva	0.00240000
Galerida magnirostris	0.00220000
Galerida malabarica	0.00220000
Galerida modesta	0.00140000
Galerida theklae	0.00180000
Gallicolumba crinigera	0.02170000
Gallicolumba keayi	0.20630000
Gallicolumba luzonica	0.01070000
Gallicolumba menagei	0.20930000
Gallicolumba platenae	0.19750000
Gallicolumba rufigula	0.00160000
Gallicolumba tristigmata	0.00160000
Gallicrex cinerea	0.00170000
Gallinago andina	0.00120000
Gallinago delicata	0.00140000
Gallinago gallinago	0.00210000
Gallinago hardwickii	0.00170000
Gallinago imperialis	0.01020000
Gallinago jamesoni	0.00270000
Gallinago macrodactyla	0.02210000
Gallinago media	0.01010000
Gallinago megala	0.00240000
Gallinago nemoricola	0.02170000
Gallinago nigripennis	0.00150000
Gallinago nobilis	0.01090000
Gallinago paraguaiae	0.00150000
Gallinago solitaria	0.00220000
Gallinago stenura	0.00130000
Gallinago stricklandii	0.00910000
Gallinago undulata	0.00190000
Gallinula angulata	0.01110000
Gallinula chloropus	0.00270000
Gallinula comeri	0.02380000
Gallinula galeata	0.00220000
Gallinula melanops	0.01110000
Gallinula tenebrosa	0.00140000
Gallirallus australis	0.02370000
Gallirallus calayanensis	0.01960000
Gallirallus lafresnayanus	0.20330000
Gallirex johnstoni	0.00190000
Gallirex porphyreolophus	0.00310000
Galloperdix bicalcarata	0.00150000
Galloperdix lunulata	0.00190000
Galloperdix spadicea	0.00190000
Gallus gallus	0.00180000
Gallus lafayettii	0.00160000
Gallus sonneratii	0.00130000
Gallus varius	0.00220000
Gampsonyx swainsonii	0.00110000
Gampsorhynchus rufulus	0.00190000
Gampsorhynchus torquatus	0.00150000
Garritornis isidorei	0.00160000
Garrodia nereis	0.00320000
Garrulax albogularis	0.00200000
Garrulax annamensis	0.00150000
Garrulax berthemyi	0.00150000
Garrulax bicolor	0.05700000
Garrulax bieti	0.02330000
Garrulax caerulatus	0.00230000
Garrulax calvus	0.00170000
Garrulax canorus	0.00120000
Garrulax castanotis	0.00190000
Garrulax chinensis	0.00140000
Garrulax cineraceus	0.00160000
Garrulax cinereiceps	0.00210000
Garrulax cinereifrons	0.02170000
Garrulax courtoisi	0.20390000
Garrulax davidi	0.00190000
Garrulax delesserti	0.00240000
Garrulax ferrarius	0.00900000
Garrulax galbanus	0.00270000
Garrulax gularis	0.00160000
Garrulax konkakinhensis	0.02310000
Garrulax koslowi	0.01080000
Garrulax lanceolatus	0.00180000
Garrulax leucolophus	0.00160000
Garrulax lugubris	0.00230000
Garrulax lunulatus	0.00150000
Garrulax maesi	0.00190000
Garrulax maximus	0.00260000
Garrulax merulinus	0.00130000
Garrulax milleti	0.00180000
Garrulax mitratus	0.00830000
Garrulax monachus	0.01040000
Garrulax monileger	0.00140000
Garrulax nuchalis	0.01030000
Garrulax ocellatus	0.00230000
Garrulax palliatus	0.01180000
Garrulax pectoralis	0.00210000
Garrulax perspicillatus	0.00090000
Garrulax poecilorhynchus	0.00200000
Garrulax ruficeps	0.00260000
Garrulax ruficollis	0.00220000
Garrulax rufifrons	0.19670000
Garrulax rufogularis	0.00200000
Garrulax sannio	0.00190000
Garrulax strepitans	0.00230000
Garrulax sukatschewi	0.02370000
Garrulax taewanus	0.01010000
Garrulax treacheri	0.00230000
Garrulax vassali	0.00260000
Garrulax waddelli	0.00980000
Garrulax woodi	0.00200000
Garrulus bispecularis	0.00220000
Garrulus glandarius	0.00090000
Garrulus lanceolatus	0.00220000
Garrulus leucotis	0.00250000
Garrulus lidthi	0.02300000
Gavia adamsii	0.00960000
Gavia arctica	0.00220000
Gavia immer	0.00220000
Gavia pacifica	0.00130000
Gavia stellata	0.00150000
Gavicalis fasciogularis	0.00190000
Gavicalis versicolor	0.00180000
Gavicalis virescens	0.00270000
Gecinulus grantia	0.00300000
Gecinulus viridis	0.00150000
Gelochelidon macrotarsa	0.00160000
Gelochelidon nilotica	0.00090000
Gennaeodryas placens	0.01240000
Geobiastes squamiger	0.02210000
Geocerthia serrana	0.00140000
Geococcyx californianus	0.00210000
Geococcyx velox	0.00220000
Geocolaptes olivaceus	0.00980000
Geoffroyus geoffroyi	0.00150000
Geoffroyus heteroclitus	0.00200000
Geoffroyus hyacinthinus	0.00170000
Geoffroyus simplex	0.00160000
Geokichla camaronensis	0.00210000
Geokichla cinerea	0.02410000
Geokichla citrina	0.00180000
Geokichla crossleyi	0.01090000
Geokichla dohertyi	0.00870000
Geokichla dumasi	0.01020000
Geokichla erythronota	0.01150000
Geokichla gurneyi	0.00170000
Geokichla guttata	0.05340000
Geokichla interpres	0.01010000
Geokichla joiceyi	0.00880000
Geokichla leucolaema	0.01070000
Geokichla mendeni	0.01220000
Geokichla oberlaenderi	0.01000000
Geokichla peronii	0.01220000
Geokichla piaggiae	0.00170000
Geokichla princei	0.00160000
Geokichla schistacea	0.00970000
Geokichla sibirica	0.00160000
Geokichla spiloptera	0.00950000
Geokichla wardii	0.00220000
Geomalia heinrichi	0.01010000
Geopelia cuneata	0.00180000
Geopelia humeralis	0.00160000
Geopelia maugeus	0.00270000
Geopelia placida	0.00230000
Geopelia striata	0.00200000
Geophaps ferruginea	0.01020000
Geophaps plumifera	0.00200000
Geophaps scripta	0.00160000
Geophaps smithii	0.02250000
Geositta antarctica	0.00240000
Geositta crassirostris	0.00190000
Geositta cunicularia	0.00150000
Geositta isabellina	0.00180000
Geositta maritima	0.00170000
Geositta peruviana	0.00130000
Geositta poeciloptera	0.02140000
Geositta punensis	0.00170000
Geositta rufipennis	0.00230000
Geositta saxicolina	0.00180000
Geositta tenuirostris	0.00210000
Geospiza acutirostris	0.02270000
Geospiza conirostris	0.02250000
Geospiza difficilis	0.00260000
Geospiza fortis	0.00180000
Geospiza fuliginosa	0.00260000
Geospiza heliobates	0.20690000
Geospiza magnirostris	0.00230000
Geospiza pallida	0.02390000
Geospiza parvula	0.00120000
Geospiza pauper	0.20370000
Geospiza propinqua	0.02390000
Geospiza psittacula	0.02300000
Geospiza scandens	0.00170000
Geospiza septentrionalis	0.02400000
Geospizopsis plebejus	0.00140000
Geospizopsis unicolor	0.00210000
Geothlypis aequinoctialis	0.00220000
Geothlypis auricularis	0.00240000
Geothlypis bairdi	0.00230000
Geothlypis beldingi	0.02180000
Geothlypis chiriquensis	0.00210000
Geothlypis flavovelata	0.02230000
Geothlypis formosa	0.00270000
Geothlypis nelsoni	0.00200000
Geothlypis philadelphia	0.00260000
Geothlypis poliocephala	0.00200000
Geothlypis rostrata	0.00250000
Geothlypis semiflava	0.00210000
Geothlypis speciosa	0.05570000
Geothlypis tolmiei	0.00190000
Geothlypis trichas	0.00270000
Geotrygon caniceps	0.02240000
Geotrygon chrysia	0.00130000
Geotrygon leucometopia	0.05720000
Geotrygon montana	0.00180000
Geotrygon mystacea	0.00170000
Geotrygon purpurata	0.05590000
Geotrygon saphirina	0.00130000
Geotrygon versicolor	0.00900000
Geotrygon violacea	0.00160000
Geranoaetus albicaudatus	0.00170000
Geranoaetus melanoleucus	0.00180000
Geranoaetus polyosoma	0.00160000
Geranospiza caerulescens	0.00270000
Geronticus calvus	0.02400000
Geronticus eremita	0.05220000
Gerygone albofrontata	0.00210000
Gerygone chloronota	0.00170000
Gerygone chrysogaster	0.00210000
Gerygone citrina	0.00120000
Gerygone dorsalis	0.00210000
Gerygone flavolateralis	0.00190000
Gerygone fusca	0.00180000
Gerygone hypoxantha	0.01980000
Gerygone igata	0.00220000
Gerygone inornata	0.00140000
Gerygone levigaster	0.00160000
Gerygone magnirostris	0.00180000
Gerygone modesta	0.01070000
Gerygone mouki	0.00160000
Gerygone olivacea	0.00170000
Gerygone palpebrosa	0.00160000
Gerygone ruficollis	0.00190000
Gerygone sulphurea	0.00130000
Gerygone tenebrosa	0.00340000
Glareola cinerea	0.00210000
Glareola lactea	0.00170000
Glareola maldivarum	0.00210000
Glareola nordmanni	0.01090000
Glareola nuchalis	0.00230000
Glareola ocularis	0.02250000
Glareola pratincola	0.00260000
Glaucidium albertinum	0.02550000
Glaucidium bolivianum	0.00180000
Glaucidium brasilianum	0.00190000
Glaucidium brodiei	0.00190000
Glaucidium californicum	0.00190000
Glaucidium capense	0.00230000
Glaucidium castaneum	0.00190000
Glaucidium castanopterum	0.00150000
Glaucidium castanotum	0.00930000
Glaucidium cobanense	0.00220000
Glaucidium costaricanum	0.00120000
Glaucidium cuculoides	0.00180000
Glaucidium gnoma	0.00210000
Glaucidium griseiceps	0.00200000
Glaucidium hardyi	0.00210000
Glaucidium hoskinsii	0.00230000
Glaucidium jardinii	0.00210000
Glaucidium minutissimum	0.00280000
Glaucidium mooreorum	0.20620000
Glaucidium nana	0.00200000
Glaucidium nubicola	0.02540000
Glaucidium palmarum	0.00200000
Glaucidium parkeri	0.00270000
Glaucidium passerinum	0.00190000
Glaucidium perlatum	0.00260000
Glaucidium peruanum	0.00290000
Glaucidium radiatum	0.00190000
Glaucidium sanchezi	0.00990000
Glaucidium siju	0.00220000
Glaucidium sjostedti	0.00200000
Glaucidium tephronotum	0.00200000
Glaucidium tucumanum	0.00160000
Glaucis aeneus	0.00130000
Glaucis dohrnii	0.05660000
Glaucis hirsutus	0.00170000
Gliciphila melanops	0.00230000
Gliciphila notabilis	0.00270000
Gliciphila undulata	0.00200000
Glossopsitta concinna	0.00190000
Glossopsitta porphyrocephala	0.00290000
Glossopsitta pusilla	0.00210000
Glycichaera fallax	0.00280000
Glyphorynchus spirurus	0.00240000
Gnorimopsar chopi	0.00160000
Goethalsia bella	0.00950000
Goldmania violiceps	0.01030000
Goodfellowia miranda	0.01090000
Gorsachius goisagi	0.05650000
Gorsachius magnificus	0.05290000
Gorsachius melanolophus	0.00250000
Goura cristata	0.02270000
Goura scheepmakeri	0.02090000
Goura sclaterii	0.01140000
Goura victoria	0.01070000
Gracula indica	0.00210000
Gracula ptilogenys	0.01000000
Gracula religiosa	0.00130000
Gracula robusta	0.19710000
Gracula venerata	0.05500000
Gracupica contra	0.00190000
Gracupica jalla	0.20810000
Gracupica nigricollis	0.00210000
Grafisia torquata	0.00170000
Grallaria albigula	0.00140000
Grallaria alleni	0.02190000
Grallaria alticola	0.00250000
Grallaria andicolus	0.00200000
Grallaria atuensis	0.00140000
Grallaria bangsi	0.02250000
Grallaria blakei	0.01030000
Grallaria capitalis	0.00140000
Grallaria carrikeri	0.01040000
Grallaria chthonia	0.20060000
Grallaria dignissima	0.00190000
Grallaria eludens	0.00280000
Grallaria erythroleuca	0.00140000
Grallaria erythrotis	0.00220000
Grallaria excelsa	0.02320000
Grallaria fenwickorum	0.19710000
Grallaria flavotincta	0.00240000
Grallaria gigantea	0.02260000
Grallaria griseonucha	0.00190000
Grallaria guatimalensis	0.00120000
Grallaria haplonota	0.00160000
Grallaria hypoleuca	0.00140000
Grallaria kaestneri	0.05050000
Grallaria milleri	0.02100000
Grallaria nuchalis	0.00220000
Grallaria przewalskii	0.02210000
Grallaria quitensis	0.00280000
Grallaria ridgelyi	0.05650000
Grallaria ruficapilla	0.00180000
Grallaria rufocinerea	0.02190000
Grallaria rufula	0.00140000
Grallaria saltuensis	0.05400000
Grallaria squamigera	0.00260000
Grallaria varia	0.00150000
Grallaria watkinsi	0.00830000
Grallaricula cucullata	0.02290000
Grallaricula cumanensis	0.02450000
Grallaricula ferrugineipectus	0.00260000
Grallaricula flavirostris	0.00910000
Grallaricula leymebambae	0.00190000
Grallaricula lineifrons	0.00180000
Grallaricula loricata	0.01130000
Grallaricula nana	0.00190000
Grallaricula ochraceifrons	0.05490000
Grallaricula peruviana	0.00870000
Grallina bruijnii	0.00200000
Grallina cyanoleuca	0.00170000
Graminicola bengalensis	0.01110000
Graminicola striatus	0.02410000
Grammatoptila striata	0.00190000
Granatellus francescae	0.00850000
Granatellus paraensis	0.00170000
Granatellus pelzelni	0.00180000
Granatellus sallaei	0.00150000
Granatellus venustus	0.00220000
Granatina granatina	0.00170000
Granatina ianthinogaster	0.00200000
Grandala coelicolor	0.00200000
Grantiella picta	0.02330000
Graueria vittata	0.00140000
Graydidascalus brachyurus	0.00160000
Griseotyrannus aurantioatrocristatus	0.00180000
Grus americana	0.05700000
Grus grus	0.00160000
Grus japonensis	0.05540000
Grus monacha	0.02230000
Grus nigricollis	0.02490000
Guadalcanaria inexpectata	0.00130000
Guaruba guarouba	0.02200000
Gubernatrix cristata	0.05250000
Gubernetes yetapa	0.00110000
Guira guira	0.00190000
Gulosus aristotelis	0.00160000
Guttera edouardi	0.00230000
Guttera plumifera	0.00220000
Guttera pucherani	0.00150000
Guttera verreauxi	0.00120000
Gygis alba	0.00180000
Gygis microrhyncha	0.00190000
Gymnobucco bonapartei	0.00270000
Gymnobucco calvus	0.00170000
Gymnobucco cinereiceps	0.00250000
Gymnobucco peli	0.00220000
Gymnobucco sladeni	0.00140000
Gymnobucco vernayi	0.02440000
Gymnocichla nudiceps	0.00170000
Gymnocrex plumbeiventris	0.00240000
Gymnocrex rosenbergii	0.02110000
Gymnocrex talaudensis	0.05280000
Gymnoderus foetidus	0.00210000
Gymnogyps californianus	0.20540000
Gymnomystax mexicanus	0.00150000
Gymnomyza aubryana	0.19810000
Gymnomyza brunneirostris	0.00130000
Gymnomyza samoensis	0.05470000
Gymnomyza viridis	0.00220000
Gymnophaps albertisii	0.00200000
Gymnophaps mada	0.00290000
Gymnophaps solomonensis	0.00240000
Gymnophaps stalkeri	0.00190000
Gymnopithys bicolor	0.00250000
Gymnopithys leucaspis	0.00170000
Gymnopithys rufigula	0.00080000
Gymnorhina tibicen	0.00250000
Gymnorhinus cyanocephalus	0.02180000
Gymnoris dentata	0.00270000
Gymnoris pyrgita	0.00230000
Gymnoris superciliaris	0.00230000
Gymnoris xanthocollis	0.00120000
Gypaetus barbatus	0.00800000
Gypohierax angolensis	0.00190000
Gyps africanus	0.20400000
Gyps bengalensis	0.19870000
Gyps coprotheres	0.05600000
Gyps fulvus	0.00220000
Gyps himalayensis	0.00990000
Gyps indicus	0.20260000
Gyps rueppelli	0.20060000
Gyps tenuirostris	0.20760000
Habia atrimaxillaris	0.05360000
Habia carmioli	0.00160000
Habia cristata	0.00230000
Habia frenata	0.00240000
Habia fuscicauda	0.00200000
Habia gutturalis	0.01160000
Habia olivacea	0.00170000
Habia rubica	0.00240000
Habia stolzmanni	0.00150000
Habroptila wallacii	0.02340000
Haematoderus militaris	0.00150000
Haematopus ater	0.00090000
Haematopus chathamensis	0.05430000
Haematopus fuliginosus	0.00120000
Haematopus leucopodus	0.00260000
Haematopus longirostris	0.00210000
Haematopus moquini	0.00230000
Haematopus ostralegus	0.00980000
Haematopus palliatus	0.00190000
Haematopus unicolor	0.00140000
Haematortyx sanguiniceps	0.00190000
Haemorhous cassinii	0.00160000
Haemorhous mexicanus	0.00260000
Haemorhous purpureus	0.00190000
Hafferia fortis	0.00130000
Hafferia immaculata	0.00190000
Hafferia zeledoni	0.00200000
Halcyon albiventris	0.00240000
Halcyon badia	0.00120000
Halcyon chelicuti	0.00110000
Halcyon coromanda	0.00260000
Halcyon cyanoventris	0.00200000
Halcyon gularis	0.00160000
Halcyon leucocephala	0.00180000
Halcyon malimbica	0.00160000
Halcyon pileata	0.00230000
Halcyon senegalensis	0.00270000
Halcyon senegaloides	0.00120000
Halcyon smyrnensis	0.00280000
Haliaeetus albicilla	0.00210000
Haliaeetus leucocephalus	0.00170000
Haliaeetus leucogaster	0.00160000
Haliaeetus leucoryphus	0.05630000
Haliaeetus pelagicus	0.02150000
Haliaeetus sanfordi	0.02580000
Haliaeetus vocifer	0.00190000
Haliaeetus vociferoides	0.20250000
Haliastur indus	0.00230000
Haliastur sphenurus	0.00180000
Halobaena caerulea	0.00160000
Hamirostra melanosternon	0.00140000
Hapalocrex flaviventer	0.00220000
Hapalopsittaca amazonina	0.02190000
Hapalopsittaca fuertesi	0.20430000
Hapalopsittaca melanotis	0.00230000
Hapalopsittaca pyrrhops	0.02540000
Hapaloptila castanea	0.00240000
Haplophaedia assimilis	0.00220000
Haplophaedia aureliae	0.00210000
Haplophaedia lugens	0.00920000
Haplospiza unicolor	0.00160000
Harpactes ardens	0.00150000
Harpactes diardii	0.00860000
Harpactes duvaucelii	0.01120000
Harpactes erythrocephalus	0.00150000
Harpactes fasciatus	0.00230000
Harpactes kasumba	0.00860000
Harpactes oreskios	0.00210000
Harpactes orrhophaeus	0.01090000
Harpactes wardi	0.00970000
Harpactes whiteheadi	0.01100000
Harpagus bidentatus	0.00240000
Harpagus diodon	0.00140000
Harpia harpyja	0.01140000
Harpyopsis novaeguineae	0.02110000
Hartertula flavoviridis	0.01010000
Hartlaubius auratus	0.00160000
Hedydipna collaris	0.00290000
Hedydipna metallica	0.00140000
Hedydipna pallidigaster	0.05490000
Hedydipna platura	0.00200000
Heinrichia calligyna	0.00230000
Heinrichia simplex	0.00890000
Heleia crassirostris	0.00130000
Heleia dohertyi	0.00100000
Heleia goodfellowi	0.00140000
Heleia javanica	0.00200000
Heleia muelleri	0.01040000
Heleia pinaiae	0.00170000
Heleia squamiceps	0.00210000
Heleia squamifrons	0.00120000
Heleia superciliaris	0.00220000
Heleia wallacei	0.00180000
Heliactin bilophus	0.00160000
Heliangelus amethysticollis	0.00220000
Heliangelus clarisse	0.00240000
Heliangelus exortis	0.00110000
Heliangelus mavors	0.00260000
Heliangelus micraster	0.00200000
Heliangelus regalis	0.05430000
Heliangelus spencei	0.00190000
Heliangelus strophianus	0.00260000
Heliangelus viola	0.00150000
Heliangelus zusii	0.01060000
Helicolestes hamatus	0.00180000
